trial_id,value,state,p_fast_period,p_slow_period,p_signal_period,p_entry_hhmm_min,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold2_test_calmar,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_fold1_all_pass,a_fold2_test_return,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid,a_failed_aggregate_gates
462,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
463,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
464,49.9856459342852,TrialState.COMPLETE,14,28,12,1430,24.871138951552254,0.11626963438760196,44,-0.0352830368610859,0.5227272727272727,,22.0,5,-4.115386722887716,34,0.35294117647058826,17.0,False,0.24518650076014237,-0.023071448723435046,147.6614757612834,5,49.9856459342852,21.166666666666668,0.48031496062992124,5,True,-0.05930613814529251,-0.07611463936520628,-1.8404943278201573,4,129.20118557419107,49,0.5306122448979592,24.5,True,72.91049071673163,127,-0.07611463936520628,True,
465,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
466,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
467,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
468,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
469,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
470,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
471,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
472,31.28382456707908,TrialState.COMPLETE,14,34,12,1460,35.4391993966984,0.09680570934038668,40,-0.019684239347413597,0.45,,20.0,5,-3.6647092555851293,31,0.3548387096774194,15.5,False,0.13489095035440846,-0.01964133088468368,,5,31.28382456707908,18.666666666666668,0.44642857142857145,5,True,-0.04345103546147677,-0.0651997813781879,,5,62.07698356012396,41,0.5121951219512195,20.5,True,,112,-0.0651997813781879,True,
473,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
474,-1000000.0,TrialState.COMPLETE,14,34,10,1430,21.654474048997553,0.10045409499419211,45,-0.03372005023870271,0.5111111111111111,,22.5,5,-4.247327418852251,37,0.2972972972972973,18.5,False,0.23547462738807368,-0.023070812807427614,,5,46.10220364425141,21.333333333333332,0.4765625,4,True,-0.0651645338812119,-0.07984106581314951,-1.965308214772633,3,120.89946430260895,46,0.5869565217391305,23.0,True,-1.965308214772633,128,-0.07984106581314951,False,['overfit']
475,-1000000.0,TrialState.COMPLETE,14,34,10,1430,21.654474048997553,0.10045409499419211,45,-0.03372005023870271,0.5111111111111111,,22.5,5,-4.247327418852251,37,0.2972972972972973,18.5,False,0.23547462738807368,-0.023070812807427614,,5,46.10220364425141,21.333333333333332,0.4765625,4,True,-0.0651645338812119,-0.07984106581314951,-1.965308214772633,3,120.89946430260895,46,0.5869565217391305,23.0,True,-1.965308214772633,128,-0.07984106581314951,False,['overfit']
476,31.28382456707908,TrialState.COMPLETE,14,34,12,1460,35.4391993966984,0.09680570934038668,40,-0.019684239347413597,0.45,,20.0,5,-3.6647092555851293,31,0.3548387096774194,15.5,False,0.13489095035440846,-0.01964133088468368,,5,31.28382456707908,18.666666666666668,0.44642857142857145,5,True,-0.04345103546147677,-0.0651997813781879,,5,62.07698356012396,41,0.5121951219512195,20.5,True,,112,-0.0651997813781879,True,
477,28.094738145576454,TrialState.COMPLETE,14,34,9,1430,22.0209825179123,0.09945532594525086,46,-0.03275129066041949,0.5,,23.0,5,-4.15103316956599,38,0.34210526315789475,19.0,False,0.20360484284616076,-0.033336530884726844,31.030619952022324,5,28.094738145576454,22.5,0.4740740740740741,5,True,-0.048127581775839645,-0.06300163337422698,-1.7466642885892907,3,66.41426508838305,51,0.5490196078431373,25.5,True,14.641977831716517,135,-0.06300163337422698,True,
478,28.094738145576454,TrialState.COMPLETE,14,34,9,1430,22.0209825179123,0.09945532594525086,46,-0.03275129066041949,0.5,,23.0,5,-4.15103316956599,38,0.34210526315789475,19.0,False,0.20360484284616076,-0.033336530884726844,31.030619952022324,5,28.094738145576454,22.5,0.4740740740740741,5,True,-0.048127581775839645,-0.06300163337422698,-1.7466642885892907,3,66.41426508838305,51,0.5490196078431373,25.5,True,14.641977831716517,135,-0.06300163337422698,True,
479,31.28382456707908,TrialState.COMPLETE,14,34,12,1460,35.4391993966984,0.09680570934038668,40,-0.019684239347413597,0.45,,20.0,5,-3.6647092555851293,31,0.3548387096774194,15.5,False,0.13489095035440846,-0.01964133088468368,,5,31.28382456707908,18.666666666666668,0.44642857142857145,5,True,-0.04345103546147677,-0.0651997813781879,,5,62.07698356012396,41,0.5121951219512195,20.5,True,,112,-0.0651997813781879,True,
480,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
481,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
482,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
483,-1000000.0,TrialState.COMPLETE,14,30,12,1430,18.95942923240682,0.08946437137585894,40,-0.03341544597712565,0.5,,20.0,5,-3.4812963885330124,33,0.36363636363636365,16.5,False,0.23317122595341777,-0.019175084815316747,,5,52.8768735687968,20.0,0.475,4,True,-0.0500377594528838,-0.0777249299889389,-3.0908869926773153,4,143.1524878625166,47,0.5319148936170213,23.5,True,-3.0908869926773153,120,-0.0777249299889389,False,['overfit']
484,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
485,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
486,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
487,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
488,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
489,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
490,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
491,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
492,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
493,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
494,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
495,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
496,-1000000.0,TrialState.COMPLETE,14,32,12,1430,26.048450628769086,0.11448594736888307,42,-0.03303120324996063,0.5,,21.0,5,-3.397822583705894,33,0.36363636363636365,16.5,False,0.19214192185840506,-0.018057799785401694,,5,44.94828103030747,19.666666666666668,0.4576271186440678,4,True,-0.045718701835189335,-0.07356482652036726,-3.861468217648467,4,112.19421504585922,43,0.4883720930232558,21.5,True,-3.861468217648467,118,-0.07356482652036726,False,['overfit']
497,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
498,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
499,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
500,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
501,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
502,30.2560780136445,TrialState.COMPLETE,14,26,12,1430,34.235990757461515,0.1408454931480283,48,-0.03291659702361127,0.5625,,24.0,5,-3.890194358716471,35,0.34285714285714286,17.5,False,0.19113730379457317,-0.033264985994489536,92.29245538383067,5,30.2560780136445,21.666666666666668,0.49230769230769234,5,True,-0.05285268739633886,-0.07294426863775555,-2.211693480321477,3,60.42243764218846,47,0.5319148936170213,23.5,True,45.0403809517546,130,-0.07294426863775555,True,
503,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
504,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
505,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
506,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
507,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
508,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
509,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
510,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
511,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
512,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
513,25.819174362271355,TrialState.COMPLETE,10,36,12,1430,24.978902659716347,0.11273521610929738,45,-0.0337779354472924,0.4888888888888889,,22.5,5,-3.871346964203898,39,0.358974358974359,19.5,False,0.1920635889182991,-0.03593131199848328,28.73188655595087,5,25.819174362271355,22.333333333333332,0.47761194029850745,5,True,-0.03561062523610492,-0.051604504050408034,-1.5924012469717583,4,56.34996739130162,50,0.56,25.0,True,13.569742654489556,134,-0.051604504050408034,True,
514,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
515,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
516,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
517,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
518,-1000000.0,TrialState.COMPLETE,14,36,12,1490,68.21679153904209,0.13211737637597443,38,-0.015178170317007453,0.47368421052631576,,19.0,5,-4.016867283251628,31,0.3225806451612903,15.5,False,0.15159156855081446,-0.019645624322261024,,5,45.71776533349374,18.666666666666668,0.45535714285714285,4,True,-0.04798859729426597,-0.06494087665867156,-16.868687451436063,3,72.95337174469076,43,0.5348837209302325,21.5,True,-16.868687451436063,112,-0.06494087665867156,False,['overfit']
519,-1000000.0,TrialState.COMPLETE,14,36,12,1500,68.21679153904209,0.13211737637597443,38,-0.015178170317007453,0.47368421052631576,,19.0,5,-4.016867283251628,31,0.3225806451612903,15.5,False,0.15159156855081446,-0.019645624322261024,,5,45.71776533349374,18.666666666666668,0.45535714285714285,4,True,-0.04798859729426597,-0.06494087665867156,-16.868687451436063,3,72.95337174469076,43,0.5348837209302325,21.5,True,-16.868687451436063,112,-0.06494087665867156,False,['overfit']
520,-1000000.0,TrialState.COMPLETE,14,36,12,1450,67.15937171108085,0.1344319856868108,38,-0.01577374645158183,0.5,,19.0,5,-4.1104744458976,31,0.2903225806451613,15.5,False,0.2044385035742553,-0.008930403039164855,,5,104.18058232753793,18.666666666666668,0.45535714285714285,4,True,-0.052536736533128514,-0.06867762563650559,-13.467568155797757,3,249.49284971743054,43,0.5348837209302325,21.5,True,-13.467568155797757,112,-0.06867762563650559,False,['overfit']
521,-1000000.0,TrialState.COMPLETE,14,36,12,1430,71.83597672742438,0.15408149787871506,39,-0.01770969667620406,0.5384615384615384,,19.5,5,-3.416726706366129,32,0.3125,16.0,False,0.21515577681206155,-0.009284233640223644,,5,109.45345072102849,19.0,0.47368421052631576,4,True,-0.043815734433485964,-0.07045338314598923,-6.129595821586013,3,259.9411021420272,43,0.5348837209302325,21.5,True,-6.129595821586013,114,-0.07045338314598923,False,['overfit']
522,87.84331081497095,TrialState.COMPLETE,14,34,12,1430,39.47846948919422,0.11796539663398975,41,-0.02264331710888235,0.5121951219512195,,20.5,5,-3.115692042533243,32,0.34375,16.0,False,0.19730432809313614,-0.00928605428496139,,5,87.84331081497095,19.0,0.4649122807017544,5,True,-0.03946147623856067,-0.0703592586739551,,4,227.16715499825187,41,0.5121951219512195,20.5,True,,114,-0.0703592586739551,True,
523,-1000000.0,TrialState.COMPLETE,14,36,12,1440,67.47898035258099,0.14521327831124342,38,-0.0173979205335622,0.5,,19.0,5,-4.157312361211973,31,0.2903225806451613,15.5,False,0.1990230445998431,-0.01004434593886697,,5,92.04977484520616,18.666666666666668,0.45535714285714285,4,True,-0.05369407512855162,-0.06919593320008109,-9.234454487409463,3,212.82765654424946,43,0.5348837209302325,21.5,True,-9.234454487409463,112,-0.06919593320008109,False,['overfit']
