trial_id,value,state,p_min_change_pct,p_entry_hhmm_min,p_entry_hhmm_max,a_fold1_test_calmar,a_fold1_test_trades,a_fold1_test_win_rate,a_fold1_monthly_trades,a_fold1_all_pass,a_fold2_test_return,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid,a_fold1_test_return,a_fold1_test_mdd,a_fold1_overfit,a_fold1_gates_passed,a_fold2_test_calmar,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_failed_aggregate_gates
547,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
548,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
549,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
550,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
551,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
552,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
553,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
554,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
555,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
556,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
557,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
558,19.28905020936375,TrialState.COMPLETE,6.0,1430,1505,28.65946412311229,98,0.42857142857142855,49.0,True,-0.10886836250198972,-0.11343156450690475,-1.3674847043612266,3,33.68255593131459,133,0.42105263157894735,66.5,True,75.8993484246703,301,-0.11343156450690475,True,0.1376685277214531,-0.03814559718195947,,5,-4.474869426335631,70,0.24285714285714285,35.0,False,0.20653495265113908,-0.06720492875428866,153.16618155370182,5,19.28905020936375,50.166666666666664,0.38205980066445183,5,
559,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
560,19.28905020936375,TrialState.COMPLETE,6.0,1430,1505,28.65946412311229,98,0.42857142857142855,49.0,True,-0.10886836250198972,-0.11343156450690475,-1.3674847043612266,3,33.68255593131459,133,0.42105263157894735,66.5,True,75.8993484246703,301,-0.11343156450690475,True,0.1376685277214531,-0.03814559718195947,,5,-4.474869426335631,70,0.24285714285714285,35.0,False,0.20653495265113908,-0.06720492875428866,153.16618155370182,5,19.28905020936375,50.166666666666664,0.38205980066445183,5,
561,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
562,19.28905020936375,TrialState.COMPLETE,6.0,1430,1505,28.65946412311229,98,0.42857142857142855,49.0,True,-0.10886836250198972,-0.11343156450690475,-1.3674847043612266,3,33.68255593131459,133,0.42105263157894735,66.5,True,75.8993484246703,301,-0.11343156450690475,True,0.1376685277214531,-0.03814559718195947,,5,-4.474869426335631,70,0.24285714285714285,35.0,False,0.20653495265113908,-0.06720492875428866,153.16618155370182,5,19.28905020936375,50.166666666666664,0.38205980066445183,5,
563,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
564,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
565,19.28905020936375,TrialState.COMPLETE,6.0,1430,1505,28.65946412311229,98,0.42857142857142855,49.0,True,-0.10886836250198972,-0.11343156450690475,-1.3674847043612266,3,33.68255593131459,133,0.42105263157894735,66.5,True,75.8993484246703,301,-0.11343156450690475,True,0.1376685277214531,-0.03814559718195947,,5,-4.474869426335631,70,0.24285714285714285,35.0,False,0.20653495265113908,-0.06720492875428866,153.16618155370182,5,19.28905020936375,50.166666666666664,0.38205980066445183,5,
566,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
567,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
568,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
569,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
570,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
571,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
572,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
573,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
574,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
575,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
576,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
577,-1000000.0,TrialState.COMPLETE,2.0,1430,1500,14.486149646567656,318,0.4025157232704403,159.0,True,-0.20327438168995315,-0.20393398411674932,,3,3.081030459363225,389,0.41645244215938304,194.5,True,,998,-0.20393398411674932,False,0.10287123821123889,-0.05191641356569443,,5,-3.690380937527358,291,0.31958762886597936,145.5,False,0.051566071788242684,-0.1209606143896591,,5,4.625599722801174,166.33333333333334,0.3837675350701403,4,['mdd']
578,-1000000.0,TrialState.COMPLETE,2.0,1430,1500,14.486149646567656,318,0.4025157232704403,159.0,True,-0.20327438168995315,-0.20393398411674932,,3,3.081030459363225,389,0.41645244215938304,194.5,True,,998,-0.20393398411674932,False,0.10287123821123889,-0.05191641356569443,,5,-3.690380937527358,291,0.31958762886597936,145.5,False,0.051566071788242684,-0.1209606143896591,,5,4.625599722801174,166.33333333333334,0.3837675350701403,4,['mdd']
579,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
580,-1000000.0,TrialState.COMPLETE,2.0,1430,1500,14.486149646567656,318,0.4025157232704403,159.0,True,-0.20327438168995315,-0.20393398411674932,,3,3.081030459363225,389,0.41645244215938304,194.5,True,,998,-0.20393398411674932,False,0.10287123821123889,-0.05191641356569443,,5,-3.690380937527358,291,0.31958762886597936,145.5,False,0.051566071788242684,-0.1209606143896591,,5,4.625599722801174,166.33333333333334,0.3837675350701403,4,['mdd']
581,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
582,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
583,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
584,-1000000.0,TrialState.COMPLETE,2.0,1430,1500,14.486149646567656,318,0.4025157232704403,159.0,True,-0.20327438168995315,-0.20393398411674932,,3,3.081030459363225,389,0.41645244215938304,194.5,True,,998,-0.20393398411674932,False,0.10287123821123889,-0.05191641356569443,,5,-3.690380937527358,291,0.31958762886597936,145.5,False,0.051566071788242684,-0.1209606143896591,,5,4.625599722801174,166.33333333333334,0.3837675350701403,4,['mdd']
585,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
586,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
587,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
588,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
589,-1000000.0,TrialState.COMPLETE,3.0,1430,1500,13.046268019118791,236,0.4067796610169492,118.0,True,-0.18104615214301079,-0.18590739708971082,,3,27.274876044186815,309,0.44660194174757284,154.5,True,,747,-0.18590739708971082,False,0.09192302312258138,-0.050187859100847124,,5,-3.8029860384919063,202,0.31683168316831684,101.0,False,0.2164254364079583,-0.08930874292856299,,5,12.172719341604568,124.5,0.3989290495314592,4,['mdd']
590,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
591,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
592,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
593,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
594,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
595,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
596,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
597,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
598,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
599,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
600,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
601,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
602,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
603,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
