trial_id,value,state,p_lookback_days,p_buffer_pct,p_entry_hhmm_min,a_fold1_test_calmar,a_fold1_test_trades,a_fold1_test_win_rate,a_fold1_monthly_trades,a_fold1_all_pass,a_fold2_test_return,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid,a_fold1_test_return,a_fold1_test_mdd,a_fold1_overfit,a_fold1_gates_passed,a_fold2_test_calmar,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_failed_aggregate_gates
452,93.59249745409834,TrialState.COMPLETE,5,0.6000000000000001,1430,192.62472077730072,137,0.5401459854014599,68.5,True,-0.07201912543852862,-0.07762974229327113,-1.8294075064036799,4,92.89759515505031,160,0.475,80.0,True,69.41470932666753,382,-0.07762974229327113,True,0.32745849312748154,-0.021102912755288885,179.65452932849482,5,-4.744823570056068,85,0.38823529411764707,42.5,False,0.3258569658412278,-0.05287463926143668,30.419006157911475,5,93.59249745409834,63.666666666666664,0.4790575916230366,5,
453,93.59249745409834,TrialState.COMPLETE,5,0.6000000000000001,1430,192.62472077730072,137,0.5401459854014599,68.5,True,-0.07201912543852862,-0.07762974229327113,-1.8294075064036799,4,92.89759515505031,160,0.475,80.0,True,69.41470932666753,382,-0.07762974229327113,True,0.32745849312748154,-0.021102912755288885,179.65452932849482,5,-4.744823570056068,85,0.38823529411764707,42.5,False,0.3258569658412278,-0.05287463926143668,30.419006157911475,5,93.59249745409834,63.666666666666664,0.4790575916230366,5,
454,93.59249745409834,TrialState.COMPLETE,5,0.6000000000000001,1430,192.62472077730072,137,0.5401459854014599,68.5,True,-0.07201912543852862,-0.07762974229327113,-1.8294075064036799,4,92.89759515505031,160,0.475,80.0,True,69.41470932666753,382,-0.07762974229327113,True,0.32745849312748154,-0.021102912755288885,179.65452932849482,5,-4.744823570056068,85,0.38823529411764707,42.5,False,0.3258569658412278,-0.05287463926143668,30.419006157911475,5,93.59249745409834,63.666666666666664,0.4790575916230366,5,
455,93.59249745409834,TrialState.COMPLETE,5,0.6000000000000001,1430,192.62472077730072,137,0.5401459854014599,68.5,True,-0.07201912543852862,-0.07762974229327113,-1.8294075064036799,4,92.89759515505031,160,0.475,80.0,True,69.41470932666753,382,-0.07762974229327113,True,0.32745849312748154,-0.021102912755288885,179.65452932849482,5,-4.744823570056068,85,0.38823529411764707,42.5,False,0.3258569658412278,-0.05287463926143668,30.419006157911475,5,93.59249745409834,63.666666666666664,0.4790575916230366,5,
456,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
457,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
458,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
459,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
460,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
461,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
462,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
463,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
464,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
465,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
466,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
467,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
468,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
469,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
470,122.99623231853793,TrialState.COMPLETE,6,0.7000000000000001,1430,223.6716425333047,127,0.5590551181102362,63.5,True,-0.06331451171474556,-0.06861461496587037,-1.084872159494321,4,150.14155692102483,153,0.49019607843137253,76.5,True,48.99056149536265,350,-0.06861461496587037,True,0.31505827078471493,-0.016988656200536578,121.33415023020612,5,-4.824502498715717,70,0.38571428571428573,35.0,False,0.3240516106009901,-0.032378740908534175,26.722406415376163,5,122.99623231853793,58.333333333333336,0.4942857142857143,5,
471,122.99623231853793,TrialState.COMPLETE,6,0.7000000000000001,1430,223.6716425333047,127,0.5590551181102362,63.5,True,-0.06331451171474556,-0.06861461496587037,-1.084872159494321,4,150.14155692102483,153,0.49019607843137253,76.5,True,48.99056149536265,350,-0.06861461496587037,True,0.31505827078471493,-0.016988656200536578,121.33415023020612,5,-4.824502498715717,70,0.38571428571428573,35.0,False,0.3240516106009901,-0.032378740908534175,26.722406415376163,5,122.99623231853793,58.333333333333336,0.4942857142857143,5,
472,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
473,122.99623231853793,TrialState.COMPLETE,6,0.7000000000000001,1430,223.6716425333047,127,0.5590551181102362,63.5,True,-0.06331451171474556,-0.06861461496587037,-1.084872159494321,4,150.14155692102483,153,0.49019607843137253,76.5,True,48.99056149536265,350,-0.06861461496587037,True,0.31505827078471493,-0.016988656200536578,121.33415023020612,5,-4.824502498715717,70,0.38571428571428573,35.0,False,0.3240516106009901,-0.032378740908534175,26.722406415376163,5,122.99623231853793,58.333333333333336,0.4942857142857143,5,
474,122.99623231853793,TrialState.COMPLETE,6,0.7000000000000001,1430,223.6716425333047,127,0.5590551181102362,63.5,True,-0.06331451171474556,-0.06861461496587037,-1.084872159494321,4,150.14155692102483,153,0.49019607843137253,76.5,True,48.99056149536265,350,-0.06861461496587037,True,0.31505827078471493,-0.016988656200536578,121.33415023020612,5,-4.824502498715717,70,0.38571428571428573,35.0,False,0.3240516106009901,-0.032378740908534175,26.722406415376163,5,122.99623231853793,58.333333333333336,0.4942857142857143,5,
475,122.99623231853793,TrialState.COMPLETE,6,0.7000000000000001,1430,223.6716425333047,127,0.5590551181102362,63.5,True,-0.06331451171474556,-0.06861461496587037,-1.084872159494321,4,150.14155692102483,153,0.49019607843137253,76.5,True,48.99056149536265,350,-0.06861461496587037,True,0.31505827078471493,-0.016988656200536578,121.33415023020612,5,-4.824502498715717,70,0.38571428571428573,35.0,False,0.3240516106009901,-0.032378740908534175,26.722406415376163,5,122.99623231853793,58.333333333333336,0.4942857142857143,5,
476,122.99623231853793,TrialState.COMPLETE,6,0.7000000000000001,1430,223.6716425333047,127,0.5590551181102362,63.5,True,-0.06331451171474556,-0.06861461496587037,-1.084872159494321,4,150.14155692102483,153,0.49019607843137253,76.5,True,48.99056149536265,350,-0.06861461496587037,True,0.31505827078471493,-0.016988656200536578,121.33415023020612,5,-4.824502498715717,70,0.38571428571428573,35.0,False,0.3240516106009901,-0.032378740908534175,26.722406415376163,5,122.99623231853793,58.333333333333336,0.4942857142857143,5,
477,122.99623231853793,TrialState.COMPLETE,6,0.7000000000000001,1430,223.6716425333047,127,0.5590551181102362,63.5,True,-0.06331451171474556,-0.06861461496587037,-1.084872159494321,4,150.14155692102483,153,0.49019607843137253,76.5,True,48.99056149536265,350,-0.06861461496587037,True,0.31505827078471493,-0.016988656200536578,121.33415023020612,5,-4.824502498715717,70,0.38571428571428573,35.0,False,0.3240516106009901,-0.032378740908534175,26.722406415376163,5,122.99623231853793,58.333333333333336,0.4942857142857143,5,
478,122.99623231853793,TrialState.COMPLETE,6,0.7000000000000001,1430,223.6716425333047,127,0.5590551181102362,63.5,True,-0.06331451171474556,-0.06861461496587037,-1.084872159494321,4,150.14155692102483,153,0.49019607843137253,76.5,True,48.99056149536265,350,-0.06861461496587037,True,0.31505827078471493,-0.016988656200536578,121.33415023020612,5,-4.824502498715717,70,0.38571428571428573,35.0,False,0.3240516106009901,-0.032378740908534175,26.722406415376163,5,122.99623231853793,58.333333333333336,0.4942857142857143,5,
479,126.26854675288727,TrialState.COMPLETE,6,0.6000000000000001,1430,224.84198941513296,128,0.5546875,64.0,True,-0.06378411665929007,-0.06949159567093,-1.1432856399668254,4,158.7568940558874,154,0.4935064935064935,77.0,True,54.76793670537259,354,-0.06949159567093,True,0.31607886668516816,-0.016995288776818256,136.99049323030147,5,-4.793243212358493,72,0.375,36.0,False,0.35541686453723376,-0.0364895136096801,28.456602525783136,5,126.26854675288727,59.0,0.4915254237288136,5,
480,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
481,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
482,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
483,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
484,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
485,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
486,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
487,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
488,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
489,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
490,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
491,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
492,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
493,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
494,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
495,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
496,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
497,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
498,98.01871959720945,TrialState.COMPLETE,8,0.6000000000000001,1430,169.66116009630196,121,0.5537190082644629,60.5,True,-0.07882377270945684,-0.0840145230770941,-1.76339142340255,4,129.1117587508167,138,0.5,69.0,True,15.678976669848597,323,-0.0840145230770941,True,0.2950108916502414,-0.020014148544112306,,5,-4.716760055490244,64,0.375,32.0,False,0.31488433651828984,-0.03570837383008901,33.12134476309974,5,98.01871959720945,53.833333333333336,0.4953560371517028,5,
499,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
500,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
501,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
502,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
503,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
504,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
505,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
506,126.56271845447297,TrialState.COMPLETE,7,0.6000000000000001,1430,231.73243988575476,124,0.5725806451612904,62.0,True,-0.0722751244454154,-0.07777986197439284,-0.8466792536875252,4,152.70514144545265,144,0.4791666666666667,72.0,True,12.828915786661934,337,-0.07777986197439284,True,0.32158761607744446,-0.01699366310279499,,5,-4.749425967788512,69,0.37681159420289856,34.5,False,0.3433782853348275,-0.03550431565952972,26.504510827011394,5,126.56271845447297,56.166666666666664,0.49258160237388726,5,
