trial_id,value,state,p_chase_threshold_pct,p_limit_proximity_pct,p_vol_lookback_bars,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold1_all_pass,a_fold2_test_calmar,a_fold2_test_return,a_fold2_test_trades,a_fold2_test_mdd,a_fold2_test_win_rate,a_fold2_overfit,a_fold2_monthly_trades,a_fold2_gates_passed,a_fold2_all_pass,a_fold3_test_calmar,a_fold3_test_return,a_fold3_test_trades,a_fold3_test_mdd,a_fold3_test_win_rate,a_fold3_overfit,a_fold3_monthly_trades,a_fold3_gates_passed,a_fold3_all_pass,a_avg_calmar,a_avg_overfit,a_avg_monthly_trades,a_agg_trades,a_agg_win_rate,a_worst_mdd,a_agg_gates_passed,a_valid,a_failed_aggregate_gates
507,81.17486461934193,TrialState.COMPLETE,10.0,24.5,15,3.0,270,7.0,-5.0,26.770852686375115,0.11519808828453582,32,-0.0323945754933354,0.5625,1.2698215409069102,16.0,5,True,3.1986247143930604,0.02209981562589758,22,-0.04495602463909235,0.45454545454545453,0.14439900181910564,11.0,3,False,213.55511645725764,0.34265853589304984,65,-0.025286430465099725,0.676923076923077,35.636903495724034,32.5,5,True,81.17486461934193,12.35037467948335,19.833333333333332,119,0.6050420168067226,-0.04495602463909235,5,True,
508,109.38969750453225,TrialState.COMPLETE,10.0,24.5,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.635949402010209,-0.015010279726027864,22,-0.054260832955931475,0.36363636363636365,-0.06971453669708022,11.0,3,False,301.7023190221984,0.3554681007547471,63,-0.01920628170561062,0.6825396825396826,70.63754933323209,31.5,5,True,109.38969750453225,23.927736705644207,19.5,117,0.5897435897435898,-0.054260832955931475,5,True,
509,109.38969750453225,TrialState.COMPLETE,10.0,24.5,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.635949402010209,-0.015010279726027864,22,-0.054260832955931475,0.36363636363636365,-0.06971453669708022,11.0,3,False,301.7023190221984,0.3554681007547471,63,-0.01920628170561062,0.6825396825396826,70.63754933323209,31.5,5,True,109.38969750453225,23.927736705644207,19.5,117,0.5897435897435898,-0.054260832955931475,5,True,
510,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
511,62.35958063493988,TrialState.COMPLETE,9.0,24.5,15,3.0,270,7.5,-5.0,66.97951788226155,0.22539310949075642,46,-0.03289291424499179,0.5869565217391305,1.4770286467454479,23.0,5,True,-0.8194099241657679,-0.011125714888883476,27,-0.08110056315241863,0.37037037037037035,-0.012970163279816121,13.5,3,False,120.91863394672389,0.29596171195123744,75,-0.03407841872968727,0.6266666666666667,14.585113706477975,37.5,5,True,62.35958063493988,5.349724063314536,24.666666666666668,148,0.5675675675675675,-0.08110056315241863,5,True,
512,-1000000.0,TrialState.COMPLETE,9.0,24.5,15,6.0,270,7.5,-5.0,23.00468703555836,0.12448280643207732,26,-0.041645256484188806,0.5,0.7052686866548664,13.0,4,False,-0.47808614818735223,-0.002925845762712931,19,-0.03733302659007535,0.3684210526315789,-0.020205374485654282,9.5,3,False,15.998261515566247,0.08239125849046891,36,-0.04042467195275614,0.5833333333333334,2.3171578500125194,18.0,5,True,12.841620800979085,1.0007403873939105,13.5,81,0.5061728395061729,-0.041645256484188806,4,False,['trades']
513,81.85421904408186,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.5,-5.0,66.97951788226155,0.22539310949075642,46,-0.03289291424499179,0.5869565217391305,1.4770286467454479,23.0,5,True,-0.840101798400033,-0.011467675618257345,27,-0.08146280610769524,0.37037037037037035,-0.013297687977124457,13.5,3,False,179.42324104838406,0.3204906647419379,76,-0.02654498694418875,0.631578947368421,21.7098133005288,38.0,5,True,81.85421904408186,7.724514753099041,24.833333333333332,149,0.5704697986577181,-0.08146280610769524,5,True,
514,81.85421904408186,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.5,-5.0,66.97951788226155,0.22539310949075642,46,-0.03289291424499179,0.5869565217391305,1.4770286467454479,23.0,5,True,-0.840101798400033,-0.011467675618257345,27,-0.08146280610769524,0.37037037037037035,-0.013297687977124457,13.5,3,False,179.42324104838406,0.3204906647419379,76,-0.02654498694418875,0.631578947368421,21.7098133005288,38.0,5,True,81.85421904408186,7.724514753099041,24.833333333333332,149,0.5704697986577181,-0.08146280610769524,5,True,
515,81.85421904408186,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.5,-5.0,66.97951788226155,0.22539310949075642,46,-0.03289291424499179,0.5869565217391305,1.4770286467454479,23.0,5,True,-0.840101798400033,-0.011467675618257345,27,-0.08146280610769524,0.37037037037037035,-0.013297687977124457,13.5,3,False,179.42324104838406,0.3204906647419379,76,-0.02654498694418875,0.631578947368421,21.7098133005288,38.0,5,True,81.85421904408186,7.724514753099041,24.833333333333332,149,0.5704697986577181,-0.08146280610769524,5,True,
516,-1000000.0,TrialState.COMPLETE,14.0,24.5,15,3.0,270,7.5,-5.0,3.014361672725478,0.013227826490088024,16,-0.025931634757338735,0.4375,0.18195077093929612,8.0,3,False,-4.31958640309147,-0.06058982038391503,7,-0.0738452852732618,0.14285714285714285,-0.36824096707606824,3.5,2,False,26.053648487735327,0.17738743736629137,30,-0.0689977230658841,0.6666666666666666,,15.0,5,True,8.249474585789779,-0.09314509806838606,8.833333333333334,53,0.5283018867924528,-0.0738452852732618,3,False,"['overfit', 'trades']"
517,62.35958063493988,TrialState.COMPLETE,9.0,24.5,15,3.0,270,7.5,-5.0,66.97951788226155,0.22539310949075642,46,-0.03289291424499179,0.5869565217391305,1.4770286467454479,23.0,5,True,-0.8194099241657679,-0.011125714888883476,27,-0.08110056315241863,0.37037037037037035,-0.012970163279816121,13.5,3,False,120.91863394672389,0.29596171195123744,75,-0.03407841872968727,0.6266666666666667,14.585113706477975,37.5,5,True,62.35958063493988,5.349724063314536,24.666666666666668,148,0.5675675675675675,-0.08110056315241863,5,True,
518,-1000000.0,TrialState.COMPLETE,16.0,24.0,15,3.0,270,7.5,-5.0,-0.05944904670984858,-0.00026117983476203754,7,-0.02514632426809193,0.42857142857142855,-0.0252543942845521,3.5,3,False,-4.24338400823799,-0.04761394181868761,6,-0.061052501703662505,0.16666666666666666,-2.3995769721712072,3.0,2,False,7.382374797284441,0.0714854211195175,20,-0.07381725149636068,0.5,,10.0,4,False,1.0265139141122008,-1.2124156832278796,5.5,33,0.42424242424242425,-0.07381725149636068,3,False,"['overfit', 'trades', 'calmar_floor']"
519,33.9724418299785,TrialState.COMPLETE,11.0,24.0,15,3.0,270,7.5,-5.0,19.905389817477324,0.1061478699309597,24,-0.039290454106373836,0.5833333333333334,1.8591783255293404,12.0,4,False,-0.9538603364820186,-0.006975561791542462,16,-0.04414902239081251,0.375,-0.08384077585982869,8.0,3,False,82.9657960089402,0.2575995147063106,52,-0.03902294746213076,0.6153846153846154,25.01061789089785,26.0,5,True,33.9724418299785,8.928651813522455,15.333333333333334,92,0.5652173913043478,-0.04414902239081251,5,True,
520,33.9724418299785,TrialState.COMPLETE,11.0,24.0,15,3.0,270,7.5,-5.0,19.905389817477324,0.1061478699309597,24,-0.039290454106373836,0.5833333333333334,1.8591783255293404,12.0,4,False,-0.9538603364820186,-0.006975561791542462,16,-0.04414902239081251,0.375,-0.08384077585982869,8.0,3,False,82.9657960089402,0.2575995147063106,52,-0.03902294746213076,0.6153846153846154,25.01061789089785,26.0,5,True,33.9724418299785,8.928651813522455,15.333333333333334,92,0.5652173913043478,-0.04414902239081251,5,True,
521,-1000000.0,TrialState.COMPLETE,11.0,24.0,15,4.0,240,7.5,-5.0,17.678385644750513,0.06786100624256775,15,-0.025822709140347067,0.6666666666666666,1.3509209521147034,7.5,4,False,-1.0835692319780759,-0.008011317230507409,14,-0.04451621111149745,0.35714285714285715,-0.10885275516000839,7.0,3,False,26.264237156588425,0.15861547850042257,38,-0.05818698740501046,0.6052631578947368,12.035700928697239,19.0,5,True,14.286351189786956,4.425923041883977,11.166666666666666,67,0.5671641791044776,-0.05818698740501046,4,False,['trades']
522,-1000000.0,TrialState.COMPLETE,11.0,24.5,15,3.0,240,7.5,-5.0,83.71612720425814,0.14645114132886894,23,-0.01418468312107635,0.6521739130434783,7.300997624597042,11.5,4,False,-2.481938099972413,-0.0187096651572779,15,-0.04415935748166257,0.3333333333333333,-0.170758269253992,7.5,2,False,55.12786343277333,0.22437806101686952,49,-0.04679802768672162,0.6122448979591837,10.34196935633646,24.5,5,True,45.454017512353026,5.824069570559836,14.5,87,0.5747126436781609,-0.04679802768672162,4,False,['trades']
523,-1000000.0,TrialState.COMPLETE,11.0,24.5,15,3.0,240,7.5,-5.0,83.71612720425814,0.14645114132886894,23,-0.01418468312107635,0.6521739130434783,7.300997624597042,11.5,4,False,-2.481938099972413,-0.0187096651572779,15,-0.04415935748166257,0.3333333333333333,-0.170758269253992,7.5,2,False,55.12786343277333,0.22437806101686952,49,-0.04679802768672162,0.6122448979591837,10.34196935633646,24.5,5,True,45.454017512353026,5.824069570559836,14.5,87,0.5747126436781609,-0.04679802768672162,4,False,['trades']
524,42.122853503824004,TrialState.COMPLETE,11.0,24.5,15,3.0,270,7.5,-5.0,36.07977020847548,0.12231581001951386,25,-0.02595702065033291,0.6,3.0445888964521206,12.5,4,False,-1.030904210544561,-0.007551988208577609,16,-0.044159732855450363,0.375,-0.07814621571358087,8.0,3,False,91.3196945135411,0.27204721522889486,53,-0.03891561764101889,0.6226415094339622,21.133798530331898,26.5,5,True,42.122853503824004,8.033413737023478,15.666666666666666,94,0.574468085106383,-0.044159732855450363,5,True,
525,-1000000.0,TrialState.COMPLETE,11.0,24.0,15,3.0,240,7.5,-5.0,37.458130982574886,0.12992458141783159,22,-0.02704166314905473,0.6363636363636364,3.629489026779786,11.0,4,False,-2.4093441733331913,-0.018129488811531647,15,-0.044144874945022845,0.3333333333333333,-0.19057082556750515,7.5,2,False,49.659495624918755,0.21021853746211505,48,-0.04685744015008625,0.6041666666666666,10.523889612562858,24.0,5,True,28.236094144720152,4.6542692712583795,14.166666666666666,85,0.5647058823529412,-0.04685744015008625,4,False,['trades']
526,-1000000.0,TrialState.COMPLETE,11.0,24.5,15,3.0,240,7.5,-5.0,83.71612720425814,0.14645114132886894,23,-0.01418468312107635,0.6521739130434783,7.300997624597042,11.5,4,False,-2.481938099972413,-0.0187096651572779,15,-0.04415935748166257,0.3333333333333333,-0.170758269253992,7.5,2,False,55.12786343277333,0.22437806101686952,49,-0.04679802768672162,0.6122448979591837,10.34196935633646,24.5,5,True,45.454017512353026,5.824069570559836,14.5,87,0.5747126436781609,-0.04679802768672162,4,False,['trades']
527,-1000000.0,TrialState.COMPLETE,11.0,24.5,15,3.5,240,7.5,-5.0,62.904956138962596,0.12005425939925929,20,-0.014534313114984475,0.65,3.9041685436398983,10.0,4,False,-1.0835692319780759,-0.008011317230507409,14,-0.04451621111149745,0.35714285714285715,-0.07231956613415662,7.0,3,False,25.324058400194748,0.15389350833724924,41,-0.05781139990045664,0.5853658536585366,4.247103380669422,20.5,5,True,29.04848176905976,2.692984119391721,12.5,75,0.56,-0.05781139990045664,4,False,['trades']
528,30.418722356641254,TrialState.COMPLETE,10.0,24.5,20,3.5,240,7.5,-5.0,11.365350675068717,0.054538428680114936,28,-0.03127521507248703,0.5357142857142857,0.4668986662171416,14.0,3,False,3.4421450090258565,0.025891286468355812,16,-0.04942441689832538,0.4375,0.19364140673234273,8.0,3,False,76.44867138582919,0.22469570703704678,52,-0.03382309123733189,0.6153846153846154,20.39487597463439,26.0,5,True,30.418722356641254,7.018472015861292,16.0,96,0.5625,-0.04942441689832538,5,True,
529,-1000000.0,TrialState.COMPLETE,10.0,24.5,15,3.5,210,7.5,-5.0,80.74772606950276,0.1452378535876464,23,-0.014542343139043514,0.6521739130434783,5.686145735898885,11.5,4,False,0.6890712368963195,0.005337694495185508,18,-0.04826965777939904,0.3888888888888889,0.04402132074893268,9.0,3,False,59.50426066629521,0.20698902665851482,44,-0.03817171186023508,0.6363636363636364,13.01729023260199,22.0,5,True,46.980352657564765,6.249152429749937,14.166666666666666,85,0.5882352941176471,-0.04826965777939904,4,False,['trades']
530,29.806734825186854,TrialState.COMPLETE,10.0,24.5,15,3.5,270,7.5,-5.0,33.742445899538644,0.11942750429430449,30,-0.02691427508115587,0.5666666666666667,2.5023473841216313,15.0,5,True,2.2156722462065357,0.016668967753154407,19,-0.04826985444924661,0.42105263157894735,0.15094781752156336,9.5,3,False,53.462086329815385,0.2288260920616354,56,-0.04980354710914677,0.6428571428571429,12.383249060008135,28.0,5,True,29.806734825186854,5.012181420550443,17.5,105,0.580952380952381,-0.04980354710914677,5,True,
531,32.27128294034976,TrialState.COMPLETE,10.0,25.0,15,3.5,270,7.5,-5.0,33.742445899538644,0.11942750429430449,30,-0.02691427508115587,0.5666666666666667,2.5023473841216313,15.0,5,True,2.2156722462065357,0.016668967753154407,19,-0.04826985444924661,0.42105263157894735,0.15094781752156336,9.5,3,False,60.85573067530408,0.246566981755729,58,-0.04944061469259192,0.6379310344827587,14.095814836556336,29.0,5,True,32.27128294034976,5.583036679399844,17.833333333333332,107,0.5794392523364486,-0.04944061469259192,5,True,
532,32.27128294034976,TrialState.COMPLETE,10.0,25.0,15,3.5,270,7.5,-5.0,33.742445899538644,0.11942750429430449,30,-0.02691427508115587,0.5666666666666667,2.5023473841216313,15.0,5,True,2.2156722462065357,0.016668967753154407,19,-0.04826985444924661,0.42105263157894735,0.15094781752156336,9.5,3,False,60.85573067530408,0.246566981755729,58,-0.04944061469259192,0.6379310344827587,14.095814836556336,29.0,5,True,32.27128294034976,5.583036679399844,17.833333333333332,107,0.5794392523364486,-0.04944061469259192,5,True,
533,32.27128294034976,TrialState.COMPLETE,10.0,25.0,15,3.5,270,7.5,-5.0,33.742445899538644,0.11942750429430449,30,-0.02691427508115587,0.5666666666666667,2.5023473841216313,15.0,5,True,2.2156722462065357,0.016668967753154407,19,-0.04826985444924661,0.42105263157894735,0.15094781752156336,9.5,3,False,60.85573067530408,0.246566981755729,58,-0.04944061469259192,0.6379310344827587,14.095814836556336,29.0,5,True,32.27128294034976,5.583036679399844,17.833333333333332,107,0.5794392523364486,-0.04944061469259192,5,True,
534,32.27128294034976,TrialState.COMPLETE,10.0,25.0,15,3.5,270,7.5,-5.0,33.742445899538644,0.11942750429430449,30,-0.02691427508115587,0.5666666666666667,2.5023473841216313,15.0,5,True,2.2156722462065357,0.016668967753154407,19,-0.04826985444924661,0.42105263157894735,0.15094781752156336,9.5,3,False,60.85573067530408,0.246566981755729,58,-0.04944061469259192,0.6379310344827587,14.095814836556336,29.0,5,True,32.27128294034976,5.583036679399844,17.833333333333332,107,0.5794392523364486,-0.04944061469259192,5,True,
535,-1000000.0,TrialState.COMPLETE,10.0,25.0,15,3.5,210,7.5,-5.0,80.74772606950276,0.1452378535876464,23,-0.014542343139043514,0.6521739130434783,5.686145735898885,11.5,4,False,0.6890712368963195,0.005337694495185508,18,-0.04826965777939904,0.3888888888888889,0.04402132074893268,9.0,3,False,55.40198302816946,0.19784346546564047,45,-0.038235421873761936,0.6222222222222222,12.119866450972799,22.5,5,True,45.61292677818952,5.950011169206872,14.333333333333334,86,0.5813953488372093,-0.04826965777939904,4,False,['trades']
536,78.85116301835157,TrialState.COMPLETE,10.0,25.0,15,3.0,210,7.5,-5.0,97.52646506342585,0.1664706701465566,26,-0.01451387122638097,0.6538461538461539,4.309795448852313,13.0,4,False,-2.3101617515154578,-0.01871019862834067,20,-0.047444196025922716,0.35,-0.08818655734960625,10.0,3,False,141.33718574314432,0.30166314335448763,53,-0.03017116297621439,0.6792452830188679,23.521301592863157,26.5,5,True,78.85116301835157,9.247636828121955,16.5,99,0.6060606060606061,-0.047444196025922716,5,True,
537,-1000000.0,TrialState.COMPLETE,12.0,25.0,15,3.0,270,7.5,-5.0,19.765473431988607,0.07486819247074106,18,-0.025908697930246992,0.5555555555555556,1.6474527205696945,9.0,4,False,-3.635597339391655,-0.05261985707640027,13,-0.07775463231047673,0.23076923076923078,-0.27300669319394216,6.5,2,False,107.69898972116113,0.3254508238466636,42,-0.04550207032534825,0.7142857142857143,203.80612993071512,21.0,5,True,41.27628860458603,68.39352531936362,12.166666666666666,73,0.589041095890411,-0.07775463231047673,4,False,['trades']
538,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
539,-1000000.0,TrialState.COMPLETE,12.0,25.0,15,3.0,270,7.5,-5.0,19.765473431988607,0.07486819247074106,18,-0.025908697930246992,0.5555555555555556,1.6474527205696945,9.0,4,False,-3.635597339391655,-0.05261985707640027,13,-0.07775463231047673,0.23076923076923078,-0.27300669319394216,6.5,2,False,107.69898972116113,0.3254508238466636,42,-0.04550207032534825,0.7142857142857143,203.80612993071512,21.0,5,True,41.27628860458603,68.39352531936362,12.166666666666666,73,0.589041095890411,-0.07775463231047673,4,False,['trades']
540,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
541,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
542,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
543,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
544,67.4143901567774,TrialState.COMPLETE,10.0,25.0,10,3.0,270,6.5,-5.0,23.13381840278178,0.10501702723275086,31,-0.03335733799600991,0.5806451612903226,1.8637506385102203,15.5,5,True,7.306048409718034,0.03990551604455894,22,-0.037214631288101326,0.5,0.51533445202,11.0,4,False,171.8033036578324,0.3714481540319645,66,-0.03675870542510238,0.6818181818181818,23.767726156239263,33.0,5,True,67.4143901567774,8.715603748923161,19.833333333333332,119,0.6218487394957983,-0.037214631288101326,5,True,
545,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
546,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
547,-1000000.0,TrialState.COMPLETE,10.0,25.0,15,5.0,270,7.5,-5.0,8.117983266189096,0.03531236535733173,21,-0.02708586087523158,0.47619047619047616,0.40392968416400893,10.5,3,False,0.2758329128241455,0.0019186993206374847,15,-0.04296571904065259,0.4,0.018957803254721173,7.5,3,False,29.74103003855583,0.13539252713358807,34,-0.04120439177310837,0.6470588235294118,10.678675834718847,17.0,5,True,12.711615405856358,3.7005211073791924,11.666666666666666,70,0.5428571428571428,-0.04296571904065259,4,False,['trades']
548,138.9495666346082,TrialState.COMPLETE,10.0,25.0,15,3.0,270,7.5,-5.0,28.102722893408536,0.11962431743978619,32,-0.03238389673558804,0.5625,1.2153753203976094,16.0,5,True,-1.6708759267503113,-0.015462107434377814,22,-0.054662395687550755,0.36363636363636365,-0.07120289965482415,11.0,3,False,390.4168529371664,0.38237070139983054,64,-0.017135899959570926,0.6875,92.53768825939045,32.0,5,True,138.9495666346082,31.227286893377748,19.666666666666668,118,0.5932203389830508,-0.054662395687550755,5,True,
549,-1000000.0,TrialState.COMPLETE,10.0,25.0,15,3.0,120,7.5,-5.0,66.92235326938491,0.12560059823164726,18,-0.01448260181546369,0.6666666666666666,2.3483219526672903,9.0,4,False,-2.138435527041735,-0.01706982741695673,15,-0.04695766116816284,0.3333333333333333,-0.08449072513865516,7.5,2,False,106.00498270975866,0.2552528397034488,38,-0.030074054918519163,0.6842105263157895,20.070787106836775,19.0,5,True,56.92963348403395,7.444872778121803,11.833333333333334,71,0.6056338028169014,-0.04695766116816284,4,False,['trades']
550,69.0612325213355,TrialState.COMPLETE,10.0,25.0,10,3.0,270,7.5,-5.0,31.520355890988206,0.13367891761024353,31,-0.03336058974229966,0.5806451612903226,1.8697025880554263,15.5,5,True,1.0014738654718507,0.007049457724414454,22,-0.04405709356871865,0.4090909090909091,0.05307062245500989,11.0,3,False,174.66186780754643,0.3380004962234793,65,-0.0301236009781136,0.6615384615384615,31.26514465303892,32.5,5,True,69.0612325213355,11.062639287849786,19.666666666666668,118,0.5932203389830508,-0.04405709356871865,5,True,
551,81.85421904408186,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.5,-5.0,66.97951788226155,0.22539310949075642,46,-0.03289291424499179,0.5869565217391305,1.4770286467454479,23.0,5,True,-0.840101798400033,-0.011467675618257345,27,-0.08146280610769524,0.37037037037037035,-0.013297687977124457,13.5,3,False,179.42324104838406,0.3204906647419379,76,-0.02654498694418875,0.631578947368421,21.7098133005288,38.0,5,True,81.85421904408186,7.724514753099041,24.833333333333332,149,0.5704697986577181,-0.08146280610769524,5,True,
552,81.85421904408186,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.5,-5.0,66.97951788226155,0.22539310949075642,46,-0.03289291424499179,0.5869565217391305,1.4770286467454479,23.0,5,True,-0.840101798400033,-0.011467675618257345,27,-0.08146280610769524,0.37037037037037035,-0.013297687977124457,13.5,3,False,179.42324104838406,0.3204906647419379,76,-0.02654498694418875,0.631578947368421,21.7098133005288,38.0,5,True,81.85421904408186,7.724514753099041,24.833333333333332,149,0.5704697986577181,-0.08146280610769524,5,True,
553,93.02078852451628,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.0,-5.0,96.7226215717509,0.283765625271702,47,-0.03289256455479034,0.6170212765957447,1.454765368150745,23.5,5,True,0.32236439378338977,0.004230119201687366,27,-0.08153636161724141,0.4074074074074074,0.004216857153565668,13.5,3,False,182.01737960801452,0.334173670922854,78,-0.028291106572673055,0.6410256410256411,17.529849965653355,39.0,5,True,93.02078852451628,6.329610730319222,25.333333333333332,152,0.5921052631578947,-0.08153636161724141,5,True,
554,93.02078852451628,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.0,-5.0,96.7226215717509,0.283765625271702,47,-0.03289256455479034,0.6170212765957447,1.454765368150745,23.5,5,True,0.32236439378338977,0.004230119201687366,27,-0.08153636161724141,0.4074074074074074,0.004216857153565668,13.5,3,False,182.01737960801452,0.334173670922854,78,-0.028291106572673055,0.6410256410256411,17.529849965653355,39.0,5,True,93.02078852451628,6.329610730319222,25.333333333333332,152,0.5921052631578947,-0.08153636161724141,5,True,
555,45.028081882908005,TrialState.COMPLETE,9.0,25.0,15,3.0,120,7.0,-5.0,27.367699619049205,0.130947811672673,24,-0.03739417435984225,0.625,0.8537625255981218,12.0,4,False,6.194741408939116,0.04056184180973821,20,-0.04468852262155406,0.5,0.2114250992435535,10.0,3,False,101.52180462073571,0.24546673278251174,47,-0.029417385592027213,0.6595744680851063,13.628418642925938,23.5,5,True,45.028081882908005,4.897868755922538,15.166666666666666,91,0.6153846153846154,-0.04468852262155406,5,True,
556,81.85421904408186,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.5,-5.0,66.97951788226155,0.22539310949075642,46,-0.03289291424499179,0.5869565217391305,1.4770286467454479,23.0,5,True,-0.840101798400033,-0.011467675618257345,27,-0.08146280610769524,0.37037037037037035,-0.013297687977124457,13.5,3,False,179.42324104838406,0.3204906647419379,76,-0.02654498694418875,0.631578947368421,21.7098133005288,38.0,5,True,81.85421904408186,7.724514753099041,24.833333333333332,149,0.5704697986577181,-0.08146280610769524,5,True,
557,93.02078852451628,TrialState.COMPLETE,9.0,25.0,15,3.0,270,7.0,-5.0,96.7226215717509,0.283765625271702,47,-0.03289256455479034,0.6170212765957447,1.454765368150745,23.5,5,True,0.32236439378338977,0.004230119201687366,27,-0.08153636161724141,0.4074074074074074,0.004216857153565668,13.5,3,False,182.01737960801452,0.334173670922854,78,-0.028291106572673055,0.6410256410256411,17.529849965653355,39.0,5,True,93.02078852451628,6.329610730319222,25.333333333333332,152,0.5921052631578947,-0.08153636161724141,5,True,
