trial_id,value,state,p_gap_threshold_pct,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold1_all_pass,a_fold2_test_calmar,a_fold2_test_return,a_fold2_test_trades,a_fold2_test_mdd,a_fold2_test_win_rate,a_fold2_overfit,a_fold2_monthly_trades,a_fold2_gates_passed,a_fold2_all_pass,a_fold3_test_calmar,a_fold3_test_return,a_fold3_test_trades,a_fold3_test_mdd,a_fold3_test_win_rate,a_fold3_overfit,a_fold3_monthly_trades,a_fold3_gates_passed,a_fold3_all_pass,a_avg_calmar,a_avg_overfit,a_avg_monthly_trades,a_agg_trades,a_agg_win_rate,a_worst_mdd,a_agg_gates_passed,a_valid,a_failed_aggregate_gates
562,-1000000.0,TrialState.COMPLETE,4.0,4.0,45,5.5,-3.0,-2.686893417163141,-0.02890427336975543,58,-0.05755015769421637,0.39655172413793105,,29.0,5,False,-3.8645391687237147,-0.1512843046786012,58,-0.16434596658217154,0.25862068965517243,,29.0,3,False,-2.143907319650724,-0.06581179170464213,104,-0.1626780665011567,0.3942307692307692,,52.0,4,False,-2.898446635179193,,36.666666666666664,220,0.35909090909090907,-0.16434596658217154,4,False,"['mdd', 'calmar_floor']"
563,-1000000.0,TrialState.COMPLETE,4.0,4.0,45,5.5,-3.0,-2.686893417163141,-0.02890427336975543,58,-0.05755015769421637,0.39655172413793105,,29.0,5,False,-3.8645391687237147,-0.1512843046786012,58,-0.16434596658217154,0.25862068965517243,,29.0,3,False,-2.143907319650724,-0.06581179170464213,104,-0.1626780665011567,0.3942307692307692,,52.0,4,False,-2.898446635179193,,36.666666666666664,220,0.35909090909090907,-0.16434596658217154,4,False,"['mdd', 'calmar_floor']"
564,-1000000.0,TrialState.COMPLETE,4.0,4.0,45,5.5,-3.5,-3.6712081765840794,-0.0705400769723108,59,-0.09323059051148654,0.3728813559322034,,29.5,5,False,-3.6349876189049732,-0.1910003689793507,56,-0.20033605517190461,0.26785714285714285,,28.0,3,False,-3.1301718126372666,-0.0999913510986199,100,-0.15496369664653353,0.41,,50.0,4,False,-3.4787892027087732,,35.833333333333336,215,0.3627906976744186,-0.20033605517190461,4,False,"['mdd', 'calmar_floor']"
565,-1000000.0,TrialState.COMPLETE,6.5,4.0,45,7.0,-2.5,-3.9421382831343554,-0.07831263315018411,25,-0.094657780254874,0.2,,12.5,3,False,-4.049647523520921,-0.06172643021822066,15,-0.08001432076574583,0.2,,7.5,3,False,3.482938672060859,0.03206368136170035,39,-0.06315786516327367,0.358974358974359,,19.5,5,True,-1.5029490448648055,,13.166666666666666,79,0.27848101265822783,-0.094657780254874,3,False,"['trades', 'win_rate', 'calmar_floor']"
566,-1000000.0,TrialState.COMPLETE,6.5,4.0,45,7.0,-2.0,-3.052331672816414,-0.05963744523840453,30,-0.09724976754156295,0.2,,15.0,4,False,-3.6412759687792953,-0.05034314530797268,17,-0.07470556031490604,0.17647058823529413,,8.5,3,False,-0.9303907768876649,-0.009837121358423073,46,-0.06489843134221743,0.30434782608695654,,23.0,4,False,-2.5413328061611247,,15.5,93,0.24731182795698925,-0.09724976754156295,4,False,"['win_rate', 'calmar_floor']"
567,-1000000.0,TrialState.COMPLETE,6.5,4.0,45,7.0,-2.0,-3.052331672816414,-0.05963744523840453,30,-0.09724976754156295,0.2,,15.0,4,False,-3.6412759687792953,-0.05034314530797268,17,-0.07470556031490604,0.17647058823529413,,8.5,3,False,-0.9303907768876649,-0.009837121358423073,46,-0.06489843134221743,0.30434782608695654,,23.0,4,False,-2.5413328061611247,,15.5,93,0.24731182795698925,-0.09724976754156295,4,False,"['win_rate', 'calmar_floor']"
568,-1000000.0,TrialState.COMPLETE,2.0,5.0,45,7.0,-2.0,6.4190709217644955,0.05972677953665628,197,-0.061394408507868356,0.3147208121827411,,98.5,4,False,-3.1628932256182294,-0.24402094607414582,220,-0.2595168643843443,0.15454545454545454,,110.0,3,False,-1.6375613062148504,-0.05520017693036916,295,-0.18364909957050116,0.2847457627118644,,147.5,3,False,0.5395387966438052,,118.66666666666667,712,0.25280898876404495,-0.2595168643843443,3,False,"['mdd', 'win_rate', 'calmar_floor']"
569,-1000000.0,TrialState.COMPLETE,2.0,2.5,15,7.0,-2.0,-2.28263903257363,-0.043398194551885094,190,-0.0983037401491117,0.2736842105263158,,95.0,4,False,-2.836960175865662,-0.30114133249073205,210,-0.31352174404865324,0.13333333333333333,,105.0,3,False,-1.4027638192693215,-0.04857158154012908,286,-0.1919416310624637,0.3006993006993007,,143.0,3,False,-2.174121009236204,,114.33333333333333,686,0.24198250728862974,-0.31352174404865324,3,False,"['mdd', 'win_rate', 'calmar_floor']"
570,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,7.0,-2.5,0.5450443099916317,0.005511532127244312,156,-0.05867429965052021,0.33974358974358976,,78.0,4,False,-3.0461807286810045,-0.25083083767022574,168,-0.2726421853565739,0.16666666666666666,,84.0,3,False,0.7546470259853154,0.019855454600160583,232,-0.17473281228712134,0.34913793103448276,,116.0,3,False,-0.5821631309013524,,92.66666666666667,556,0.29136690647482016,-0.2726421853565739,3,False,"['mdd', 'win_rate', 'calmar_floor']"
571,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,7.0,-2.0,-1.4251214544656796,-0.021740148401241166,170,-0.0829991689475776,0.27647058823529413,,85.0,4,False,-2.699633823309512,-0.32111273272629925,189,-0.33615439152707577,0.12169312169312169,,94.5,3,False,-1.3848486810613259,-0.04473105275637401,247,-0.18086123498189063,0.29554655870445345,,123.5,3,False,-1.836534652945506,,101.0,606,0.23597359735973597,-0.33615439152707577,3,False,"['mdd', 'win_rate', 'calmar_floor']"
572,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,7.0,-2.0,-1.4251214544656796,-0.021740148401241166,170,-0.0829991689475776,0.27647058823529413,,85.0,4,False,-2.699633823309512,-0.32111273272629925,189,-0.33615439152707577,0.12169312169312169,,94.5,3,False,-1.3848486810613259,-0.04473105275637401,247,-0.18086123498189063,0.29554655870445345,,123.5,3,False,-1.836534652945506,,101.0,606,0.23597359735973597,-0.33615439152707577,3,False,"['mdd', 'win_rate', 'calmar_floor']"
573,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,4.5,-2.0,-3.7486245670683083,-0.13055390179365667,194,-0.1470479555897319,0.29896907216494845,,97.0,4,False,-2.4227670113820206,-0.38891645974551503,193,-0.39275306789876974,0.16062176165803108,,96.5,3,False,-3.2389961386637975,-0.1676192445930782,260,-0.211548352882861,0.3346153846153846,,130.0,3,False,-3.136795905704709,,107.83333333333333,647,0.27202472952086554,-0.39275306789876974,3,False,"['mdd', 'win_rate', 'calmar_floor']"
574,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,4.5,-2.0,-3.7486245670683083,-0.13055390179365667,194,-0.1470479555897319,0.29896907216494845,,97.0,4,False,-2.4227670113820206,-0.38891645974551503,193,-0.39275306789876974,0.16062176165803108,,96.5,3,False,-3.2389961386637975,-0.1676192445930782,260,-0.211548352882861,0.3346153846153846,,130.0,3,False,-3.136795905704709,,107.83333333333333,647,0.27202472952086554,-0.39275306789876974,3,False,"['mdd', 'win_rate', 'calmar_floor']"
575,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,4.5,-2.5,-3.009421328966085,-0.0432315855687897,179,-0.07430596729332768,0.4022346368715084,,89.5,5,False,-3.100673824100738,-0.26986889828664484,175,-0.27584902262186756,0.2342857142857143,,87.5,3,False,-3.176883190688197,-0.1478506752801576,249,-0.19989306472010365,0.3895582329317269,,124.5,4,False,-3.09565944791834,,100.5,603,0.3482587064676617,-0.27584902262186756,3,False,"['mdd', 'win_rate', 'calmar_floor']"
576,-1000000.0,TrialState.COMPLETE,3.0,5.0,15,4.5,-2.5,-1.9923894293614584,-0.030172610620523344,89,-0.08077501447824954,0.39325842696629215,,44.5,5,False,-2.928875713650071,-0.29144382019901993,89,-0.3003462446227297,0.19101123595505617,,44.5,3,False,-3.265892967569929,-0.2095363422147507,156,-0.23658778522131296,0.358974358974359,,78.0,4,False,-2.729052703527153,,55.666666666666664,334,0.32335329341317365,-0.3003462446227297,3,False,"['mdd', 'win_rate', 'calmar_floor']"
577,-1000000.0,TrialState.COMPLETE,1.5,5.0,90,6.0,-3.5,17.21660703441196,0.11032709655416184,221,-0.047686509469204816,0.4343891402714932,,110.5,5,True,-3.138549532216633,-0.2236257102714938,246,-0.2513811454063573,0.3048780487804878,-33.85255567062524,123.0,2,False,9.619023703485848,0.09632993404456469,296,-0.08160560762802037,0.46283783783783783,,148.0,5,True,7.899027068560392,-33.85255567062524,127.16666666666667,763,0.4036697247706422,-0.2513811454063573,3,False,"['overfit', 'mdd']"
578,-1000000.0,TrialState.COMPLETE,3.0,3.0,90,4.5,-3.5,9.362598130289207,0.08542897573714447,115,-0.06399783822713978,0.4956521739130435,,57.5,5,True,-3.1944438858757938,-0.24210088056625922,110,-0.25607234080649316,0.3,,55.0,3,False,-3.215283223724091,-0.1176574202237548,204,-0.16966473828303122,0.45098039215686275,,102.0,4,False,0.9842903402297741,,71.5,429,0.42424242424242425,-0.25607234080649316,4,False,"['mdd', 'calmar_floor']"
579,-1000000.0,TrialState.COMPLETE,3.0,3.0,90,4.5,-1.0,-3.55518749737969,-0.1975034122896735,245,-0.20150580862392248,0.20816326530612245,,122.5,3,False,-2.503043511509003,-0.37791275943286007,235,-0.3779127594328601,0.1276595744680851,,117.5,3,False,-2.550681259481504,-0.3532624401467973,400,-0.36687936761785017,0.1975,,200.0,3,False,-2.8696374227900656,,146.66666666666666,880,0.18181818181818182,-0.3779127594328601,3,False,"['mdd', 'win_rate', 'calmar_floor']"
580,-1000000.0,TrialState.COMPLETE,3.0,3.0,90,4.5,-1.0,-3.55518749737969,-0.1975034122896735,245,-0.20150580862392248,0.20816326530612245,,122.5,3,False,-2.503043511509003,-0.37791275943286007,235,-0.3779127594328601,0.1276595744680851,,117.5,3,False,-2.550681259481504,-0.3532624401467973,400,-0.36687936761785017,0.1975,,200.0,3,False,-2.8696374227900656,,146.66666666666666,880,0.18181818181818182,-0.3779127594328601,3,False,"['mdd', 'win_rate', 'calmar_floor']"
581,-1000000.0,TrialState.COMPLETE,1.5,3.0,90,6.0,-3.5,26.382071052842083,0.13798965732251833,220,-0.04156681356500849,0.45454545454545453,,110.0,5,True,-3.1259948061228346,-0.1711117838103331,267,-0.21895890307698052,0.31086142322097376,-1.5385721090891133,133.5,2,False,10.03677222686598,0.08380714982768356,333,-0.06579231281641369,0.4624624624624625,,166.5,5,True,11.097616157861742,-1.5385721090891133,136.66666666666666,820,0.41097560975609754,-0.21895890307698052,3,False,"['overfit', 'mdd']"
582,-1000000.0,TrialState.COMPLETE,3.0,3.0,90,6.0,-3.5,12.870842778905262,0.10942056449559945,97,-0.06312727294004862,0.4536082474226804,,48.5,5,True,-2.9979401659241556,-0.21439062351129778,108,-0.25786488873989133,0.25925925925925924,,54.0,3,False,-3.131905182458585,-0.14664551056873998,182,-0.20172160265092856,0.3791208791208791,,91.0,4,False,2.246999143507507,,64.5,387,0.3643410852713178,-0.25786488873989133,4,False,"['mdd', 'calmar_floor']"
583,-1000000.0,TrialState.COMPLETE,3.0,3.0,90,6.0,-3.5,12.870842778905262,0.10942056449559945,97,-0.06312727294004862,0.4536082474226804,,48.5,5,True,-2.9979401659241556,-0.21439062351129778,108,-0.25786488873989133,0.25925925925925924,,54.0,3,False,-3.131905182458585,-0.14664551056873998,182,-0.20172160265092856,0.3791208791208791,,91.0,4,False,2.246999143507507,,64.5,387,0.3643410852713178,-0.25786488873989133,4,False,"['mdd', 'calmar_floor']"
