strategy,trial_id,p_max_prev_return_pct,p_vol_mult,p_vol_lookback_days,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
post_drop_rebound,93,-3.0,1.75,8,1490,3.699733886698712,0.0658931883717997,-0.0317439782345068,1.6689357963159788,0.5,24,0.0575582787933255,329.36282550752173,0.2186543202495948,-0.0059990219211751,14.209100684929808,0.7777777777777778,18,0.1787389733451059,89.02338265237059,9.0,4,True,False,,True,4,False
post_drop_rebound,94,-3.5,2.0,6,1450,0.4210336984083923,0.0139808133842451,-0.0326577565864837,1.1258670262513173,0.5714285714285714,14,0.0069061008543875,138.3092942425065,0.1750795063656157,-0.0054111925069534,9.109770118162285,0.625,8,0.0879009952457221,328.4993452195123,4.0,4,True,False,,True,4,False
post_drop_rebound,95,-7.0,3.0,3,1450,,0.0,0.0,,0.0,0,0.0,15130.508899018749,0.1297990442184294,-2.999490202128887e-05,inf,1.0,1,0.0580504818935736,,0.5,2,True,False,,False,2,False
post_drop_rebound,96,-5.5,3.0,6,1470,1538.7570180131638,0.1002141042078156,-2.9994135300070048e-05,inf,1.0,2,0.0229996961261593,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,97,-7.0,1.75,9,1430,0.2606852599508498,0.0084032008181762,-0.0256018303689977,1.1349436535010933,0.6666666666666666,3,0.0033579450939484,153.95699690111002,0.1732213920247602,-0.0074838920758688,10.801051327016802,0.8,10,0.1225262664891073,590.585739025434,5.0,4,True,False,,True,4,False
post_drop_rebound,98,-4.5,2.25,6,1500,0.0535017082869121,0.0028926058137748,-0.0279747004905918,1.029415011198677,0.6666666666666666,6,0.0007540066101927,12029.08741652202,0.1947950614660799,-7.689206876248122e-05,inf,1.0,5,0.1037948303678424,224835.57631494605,2.5,3,True,False,,True,3,False
post_drop_rebound,99,-5.5,2.5,6,1460,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,21217.52590553441,0.1624044647162533,-2.9993478907907653e-05,inf,1.0,2,0.0770916783957422,32707.55451900458,1.0,3,True,False,,True,3,False
post_drop_rebound,100,-8.0,4.0,6,1490,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,101,-5.5,2.5,4,1470,1538.7570180131638,0.1002141042078156,-2.9994135300070048e-05,inf,1.0,2,0.0229996961261593,18215.193565093738,0.1487740656786218,-2.999490202128887e-05,inf,1.0,2,0.067940267852816,11.83760226719428,1.0,3,True,False,,True,3,False
post_drop_rebound,102,-5.5,4.0,9,1480,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,103,-8.0,1.75,7,1450,-0.0377389325452311,-0.0002658796903988,-0.0191113835914865,0.9855909096407252,0.6666666666666666,3,-0.0003635487276297,215.45862568457912,0.185753585421508,-0.004660823683992,22.42316162877389,0.8333333333333334,6,0.110532502128565,,3.0,3,True,False,,True,3,False
post_drop_rebound,104,-3.5,2.5,3,1440,3.0695580095352875,0.0654729587680008,-0.015910219957226,2.274722439920136,0.625,8,0.0243213999437612,10753.160028990147,0.1555866177331749,-5.367943598587102e-05,19.385519184623025,0.75,4,0.0711271972632623,3503.16234310819,2.0,3,True,False,,True,3,False
post_drop_rebound,105,-3.5,3.0,8,1480,0.3881060795523159,0.0122358842632293,-0.0177135823559979,1.201423323920676,0.4,5,0.0034587680176674,4205.30255735277,0.1296508370651005,-2.9863041000068187e-05,inf,1.0,1,0.0179991414557498,10835.446232132274,0.5,3,True,False,,True,3,False
post_drop_rebound,106,-5.0,3.75,4,1490,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,107,-3.5,2.25,7,1430,0.0650321526019482,0.0031804296609098,-0.030163008369139,1.0244980083168729,0.6,10,0.000988086203967,13301.154199641149,0.1768012227004916,-5.315783662497997e-05,inf,1.0,4,0.0839809867649898,204531.9686871732,2.0,3,True,False,,True,3,False
post_drop_rebound,108,-5.0,1.5,6,1480,-0.6830955115212533,-0.0381307827436976,-0.0577674423170615,0.6955252579027252,0.5,12,-0.0200854881500041,245.71265373997068,0.2048157701865657,-0.006007363247025,12.741232572256314,0.8235294117647058,17,0.1465086854399047,,8.5,3,True,False,,True,3,False
post_drop_rebound,109,-5.0,1.75,8,1480,0.0535017082869121,0.0028926058137748,-0.0279747004905918,1.029415011198677,0.6666666666666666,6,0.0007540066101927,243.5275345053872,0.1936148284758522,-0.0061495427209792,12.190516210668957,0.7857142857142857,14,0.1480042103570151,4551.771192041732,7.0,4,True,False,,True,4,False
post_drop_rebound,110,-3.0,1.75,7,1470,2.6664436515140424,0.0659840220223154,-0.0440996074987753,1.668843954624231,0.5,24,0.0576273624933703,246.8078897103497,0.214318626797524,-0.0062298920337688,11.646550039605444,0.7333333333333333,15,0.1507582506634268,92.56069955583308,7.5,4,True,False,,True,4,False
post_drop_rebound,111,-3.0,3.0,8,1490,2.4491302470974285,0.0432199888002883,-0.0181009796237568,1.7864321530089524,0.4444444444444444,9,0.022101385956043,4205.30255735277,0.1296508370651005,-2.9863041000068187e-05,inf,1.0,1,0.0179991414557498,1717.0595815950005,0.5,3,True,False,,True,3,False
post_drop_rebound,112,-6.0,3.5,5,1460,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,113,-5.0,4.0,9,1450,400.4630474349981,0.0707713738784339,-2.999467200487852e-05,inf,1.0,1,0.0060356176512483,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,114,-3.5,3.75,7,1490,-1.9811780357244804,-0.0750295422367177,-0.0031478502792972,0.0,0.0,2,-0.0031478502792972,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,115,-4.0,1.5,7,1470,-1.028793725703285,-0.0491353637212678,-0.0824977486546386,0.6326657790376516,0.5555555555555556,18,-0.0437140103932699,319.98994154895905,0.200148515873928,-0.006007632050475,15.832989784189598,0.8421052631578947,19,0.1755204163585235,,9.5,3,True,False,,True,3,False
post_drop_rebound,116,-6.5,3.0,8,1500,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,117,-4.5,3.25,6,1500,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,118,-7.0,4.0,4,1470,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,119,-4.0,4.0,8,1440,400.4630474349981,0.0707713738784339,-2.999467200487852e-05,inf,1.0,1,0.0060356176512483,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,120,-6.5,4.0,7,1460,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,121,-6.5,2.0,3,1430,6.170495154935006,0.0849486558043477,-0.0114924831604875,4.083337403706654,0.75,4,0.0351312873477587,89.92363892988237,0.1192309513363375,-0.0045638543603401,12.10576727345977,0.5,2,0.0532216935883238,14.573164174347292,1.0,3,True,False,,True,3,False
post_drop_rebound,122,-6.5,3.25,4,1500,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,15130.508899018749,0.1297990442184294,-2.999490202128887e-05,inf,1.0,1,0.0580504818935736,20.86638591603281,0.5,3,True,False,,True,3,False
post_drop_rebound,123,-5.0,4.0,6,1490,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,124,-4.5,3.0,6,1450,1.3185512543922158,0.0339817906706211,-0.0149825240614458,1.6679191688922663,0.75,4,0.009907700872382,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,125,-3.0,1.5,4,1490,0.8419062775038101,0.0274085104756954,-0.0596652784843512,1.172095602628492,0.475,40,0.0250078891138583,424.0873248324751,0.256943314378148,-0.0059894762416125,13.39737792393078,0.782608695652174,23,0.2100054706496283,503.7227256338588,11.5,4,True,False,,True,4,False
post_drop_rebound,126,-6.5,2.0,10,1430,0.2606852599508498,0.0084032008181762,-0.0256018303689977,1.1349436535010933,0.6666666666666666,3,0.0033579450939484,101.3103755369778,0.1689838820069252,-0.0074484106218187,8.18486637293472,0.6666666666666666,6,0.0884802630926913,388.63100873474417,3.0,4,True,False,,True,4,False
post_drop_rebound,127,-4.0,2.25,4,1500,0.475526480797792,0.0144425043052721,-0.0287717981324391,1.138632407229607,0.6,10,0.0068719295890504,7035.962517186821,0.1423096022322055,-7.277094704733679e-05,17.62815810626144,0.75,4,0.0643289165171911,14796.15289853589,2.0,3,True,False,,True,3,False
post_drop_rebound,128,-7.0,3.25,8,1500,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,129,-3.5,3.5,9,1500,12.139616858513742,0.0840527897056109,-0.0030422499263117,6.950917334874563,0.5,4,0.0184450145456096,4205.30255735277,0.1296508370651005,-2.9863041000068187e-05,inf,1.0,1,0.0179991414557498,346.41147297853246,0.5,3,True,False,,True,3,False
post_drop_rebound,130,-7.0,3.25,10,1470,-0.7334837752602195,-0.0216140477612208,-0.0170686534491676,0.6313918175942109,0.5,2,-0.0063291855889077,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,131,-6.5,4.0,7,1500,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,132,-3.0,2.25,7,1500,2.229071310663759,0.0454726823657591,-0.0312943499864926,1.5516206005347788,0.4666666666666667,15,0.0345675408236241,13582.19968832043,0.1781056634301617,-5.2751775037497285e-05,inf,1.0,4,0.0848813154495737,6093.210039240964,2.0,3,True,False,,True,3,False
post_drop_rebound,133,-7.5,2.5,6,1470,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,15130.508899018749,0.1297990442184294,-2.999490202128887e-05,inf,1.0,1,0.0580504818935736,23324.205985102813,0.5,3,True,False,,True,3,False
post_drop_rebound,134,-5.5,2.75,4,1450,535.7141018139399,0.0708599584881878,-2.9978304761350155e-05,inf,1.0,1,0.0080616476747361,17407.10938801023,0.1442930549019858,-2.999490202128887e-05,inf,1.0,2,0.0653991106794236,32.49328201193392,1.0,3,True,False,,True,3,False
post_drop_rebound,135,-7.0,2.25,9,1450,-0.0377389325452311,-0.0002658796903988,-0.0191113835914865,0.9855909096407252,0.6666666666666666,3,-0.0003635487276297,91.97806779142232,0.124195382547877,-0.0047531012114751,6.931184078019643,0.5,4,0.0562135438148361,,2.0,2,True,False,,False,2,False
post_drop_rebound,136,-6.5,1.75,9,1490,-0.4831040811664148,-0.0183514100282577,-0.0295756565164138,0.7589258699477035,0.5,4,-0.007226459715524,194.3906144886465,0.1745486160608669,-0.0059840379328876,12.220842679470367,0.8,10,0.1233929300928724,,5.0,3,True,False,,True,3,False
post_drop_rebound,137,-5.5,3.5,10,1490,-0.7334837752602195,-0.0216140477612208,-0.0170686534491676,0.6313918175942109,0.5,2,-0.0063291855889077,4205.30255735277,0.1296508370651005,-2.9863041000068187e-05,inf,1.0,1,0.0179991414557498,,0.5,2,True,False,,False,2,False
post_drop_rebound,138,-8.0,2.25,9,1490,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,114.71254633213634,0.1415004347274377,-0.0045138546074016,14.554848613948568,0.6666666666666666,3,0.0649416684861363,176.8333819822753,1.5,3,True,False,,True,3,False
post_drop_rebound,139,-3.5,1.5,9,1500,-1.7644110540914113,-0.1179426377312909,-0.1070560595125851,0.3291268898844768,0.3478260869565217,23,-0.1001319304675707,338.86392805923845,0.2064345033350114,-0.00600973226535,15.53528636566915,0.8571428571428571,21,0.1823292377948346,,10.5,3,True,False,,True,3,False
post_drop_rebound,140,-8.0,2.75,7,1490,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,15130.508899018749,0.1297990442184294,-2.999490202128887e-05,inf,1.0,1,0.0580504818935736,23324.205985102813,0.5,3,True,False,,True,3,False
post_drop_rebound,141,-5.0,3.5,6,1500,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,142,-6.5,2.5,9,1500,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,15130.508899018749,0.1297990442184294,-2.999490202128887e-05,inf,1.0,1,0.0580504818935736,23324.205985102813,0.5,3,True,False,,True,3,False
post_drop_rebound,143,-8.0,3.0,8,1490,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,144,-7.0,3.25,5,1430,1040.28551885999,0.0709873749556328,-2.998706943750381e-05,inf,1.0,1,0.0156015690785875,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,145,-5.0,3.75,3,1440,400.4630474349981,0.0707713738784339,-2.999467200487852e-05,inf,1.0,1,0.0060356176512483,2217.061235962444,0.129467450753936,-2.999210574388504e-05,inf,1.0,1,0.009754906821525,5.5362442306797615,0.5,3,True,False,,True,3,False
post_drop_rebound,146,-3.0,3.0,5,1500,1.0021975749941656,0.0282708723004492,-0.0265758242441397,1.514001288352622,0.375,8,0.0133352959643777,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,147,-7.0,1.5,7,1490,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,212.99156475969332,0.1710334300785204,-0.0060024290199376,13.023787250980655,0.8333333333333334,12,0.1322185022676347,328.3339088394199,6.0,4,True,False,,True,4,False
post_drop_rebound,148,-5.5,2.25,10,1480,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,98.23140733882492,0.1511300340039261,-0.005925975335325,7.626701459618141,0.6,5,0.0716276511897699,151.42713270707506,2.5,3,True,False,,True,3,False
post_drop_rebound,149,-5.5,3.0,7,1490,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,4205.30255735277,0.1296508370651005,-2.9863041000068187e-05,inf,1.0,1,0.0179991414557498,6482.6202298943645,0.5,3,True,False,,True,3,False
post_drop_rebound,150,-6.0,1.75,10,1430,-0.7194263214007642,-0.0282638105717682,-0.0384699436568355,0.6506305861547274,0.4,5,-0.0140450573161359,158.1621667681701,0.2012966459809615,-0.0074881353518064,11.974473243581915,0.8181818181818182,11,0.1250383555625083,,5.5,3,True,False,,True,3,False
post_drop_rebound,151,-4.0,1.5,8,1460,-1.373010323973568,-0.0695272298662961,-0.081494560410807,0.5130804946106061,0.5,18,-0.0580492958262455,319.98994154895905,0.200148515873928,-0.006007632050475,15.832989784189598,0.8421052631578947,19,0.1755204163585235,,9.5,3,True,False,,True,3,False
post_drop_rebound,152,-3.0,1.75,3,1430,1.9205307241525984,0.049474905753533,-0.0498184601384559,1.3713231308438052,0.5151515151515151,33,0.0471259428002586,298.87497810716064,0.2449601652903488,-0.0054988142297889,23.83563369007316,0.6666666666666666,12,0.1578729795483928,155.62103451327712,6.0,4,True,False,,True,4,False
post_drop_rebound,153,-6.5,2.25,3,1450,1.4013795348627551,0.0313421757349511,-0.0145755543424725,1.7117273889764897,0.6666666666666666,3,0.0102423725795099,89.92363892988237,0.1192309513363375,-0.0045638543603401,12.10576727345977,0.5,2,0.0532216935883238,64.16794072755535,1.0,3,True,False,,True,3,False
post_drop_rebound,154,-6.5,2.0,10,1440,-0.2027741649243628,-0.0051054042218137,-0.0231225950539425,0.901277657176072,0.6666666666666666,3,-0.0023656924823276,126.7692734311468,0.1709247561114121,-0.0059419329092624,9.17265871995527,0.6666666666666666,6,0.0883542380578237,,3.0,3,True,False,,True,3,False
post_drop_rebound,155,-3.5,2.25,10,1470,-1.1010877525623417,-0.0314313043647637,-0.0264918281070597,0.6926763738110415,0.375,8,-0.0148085959692659,98.23140733882492,0.1511300340039261,-0.005925975335325,7.626701459618141,0.6,5,0.0716276511897699,,2.5,2,True,False,,False,2,False
post_drop_rebound,156,-5.5,2.0,4,1450,0.4332452617116968,0.0169635851440613,-0.0341090050018801,1.2219322196349076,0.6666666666666666,6,0.0074203275061164,12573.67965248836,0.1975219498967045,-7.23706684499979e-05,26.287570838589943,0.8333333333333334,6,0.1024956078550636,29022.08232540468,3.0,4,True,False,,True,4,False
post_drop_rebound,157,-6.0,1.75,3,1470,0.4778832802085508,0.0176392391080286,-0.0295756565164138,1.245727819126234,0.6,5,0.0070981478259415,14224.423717687889,0.2078081579547337,-7.247243746327537e-05,36.995534737116486,0.8333333333333334,6,0.1127479170514174,29765.47685761316,3.0,4,True,False,,True,4,False
post_drop_rebound,158,-3.5,4.0,9,1490,-1.981310511361491,-0.0718356412401197,-0.0030121912076769,0.0,0.0,1,-0.0030121912076769,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,159,-6.5,1.75,6,1440,0.0568017779155596,0.0033217933048015,-0.0353972966478711,1.0328423403091826,0.6,5,0.0010127885885486,130.7837933851317,0.1611889175265458,-0.0059399568731623,9.375266700522072,0.6666666666666666,6,0.0905504315032139,2302.459503636528,3.0,4,True,False,,True,4,False
post_drop_rebound,160,-6.0,4.0,4,1430,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,161,-5.5,3.5,9,1480,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,4205.30255735277,0.1296508370651005,-2.9863041000068187e-05,inf,1.0,1,0.0179991414557498,5.799505267208388,0.5,3,True,False,,True,3,False
post_drop_rebound,162,-7.5,3.5,8,1430,554.4013387083988,0.0708688054952065,-2.9982634481340648e-05,inf,1.0,1,0.008342915742711,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,163,-5.0,3.25,4,1490,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,18215.193565093738,0.1487740656786218,-2.999490202128887e-05,inf,1.0,2,0.067940267852816,25.12045437474565,1.0,3,True,False,,True,3,False
post_drop_rebound,164,-5.5,4.0,10,1450,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,165,-5.0,2.0,7,1500,0.0535017082869121,0.0028926058137748,-0.0279747004905918,1.029415011198677,0.6666666666666666,6,0.0007540066101927,131.8251483011138,0.1743390419976333,-0.0059413695946499,9.432205359735702,0.7142857142857143,7,0.0911392511045745,2463.9427884092715,3.5,4,True,False,,True,4,False
post_drop_rebound,166,-4.5,3.0,7,1480,-0.5787484150056597,-0.0228288241804506,-0.0315364713804802,0.7099194414114761,0.5,4,-0.0092402899412664,4205.30255735277,0.1296508370651005,-2.9863041000068187e-05,inf,1.0,1,0.0179991414557498,,0.5,2,True,False,,False,2,False
post_drop_rebound,167,-6.5,1.75,7,1500,-0.4831040811664148,-0.0183514100282577,-0.0295756565164138,0.7589258699477035,0.5,4,-0.007226459715524,151.3279902799992,0.1764744964002804,-0.0059571093295499,10.411481281490056,0.7142857142857143,7,0.1017553689139787,,3.5,3,True,False,,True,3,False
post_drop_rebound,168,-6.5,3.25,9,1480,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,169,-8.0,3.25,8,1450,535.7141018139399,0.0708599584881878,-2.9978304761350155e-05,inf,1.0,1,0.0080616476747361,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,170,-4.5,2.25,8,1470,-0.3957302376945752,-0.0132742945775949,-0.0279892506623376,0.8269866090988102,0.6,5,-0.0055974691329145,155.01446266858554,0.167628815295005,-0.004280982553364,17.040223020003335,0.8,5,0.0797751584929487,,2.5,2,True,False,,False,2,False
post_drop_rebound,171,-5.5,2.5,7,1430,0.2606852599508498,0.0084032008181762,-0.0256018303689977,1.1349436535010933,0.6666666666666666,3,0.0033579450939484,19654.83629081933,0.1558915649175452,-2.9994437630148985e-05,inf,1.0,2,0.0723838966011625,75396.80722463978,1.0,3,True,False,,True,3,False
post_drop_rebound,172,-4.0,2.25,4,1460,0.475526480797792,0.0144425043052721,-0.0287717981324391,1.138632407229607,0.6,10,0.0068719295890504,7035.962517186821,0.1423096022322055,-7.277094704733679e-05,17.62815810626144,0.75,4,0.0643289165171911,14796.15289853589,2.0,3,True,False,,True,3,False
post_drop_rebound,173,-5.0,3.25,6,1500,725.1140163852299,0.0709285452788414,-2.9994135300070048e-05,inf,1.0,1,0.0109023982972999,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,174,-3.0,3.25,10,1430,1.2898751311508023,0.0340396340868094,-0.0324536394938177,1.4766274555561136,0.5,10,0.0208821125457681,3188.159723390893,0.1295857720061697,-2.927822812497616e-05,inf,1.0,1,0.0135478655187499,2471.680898713409,0.5,3,True,False,,True,3,False
post_drop_rebound,175,-7.5,2.5,6,1490,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,15130.508899018749,0.1297990442184294,-2.999490202128887e-05,inf,1.0,1,0.0580504818935736,23324.205985102813,0.5,3,True,False,,True,3,False
post_drop_rebound,176,-6.5,2.5,8,1500,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,15130.508899018749,0.1297990442184294,-2.999490202128887e-05,inf,1.0,1,0.0580504818935736,23324.205985102813,0.5,3,True,False,,True,3,False
post_drop_rebound,177,-4.0,3.5,8,1490,0.8934862894730408,0.0228964667934298,-0.0147496675025682,1.4519722481435489,0.6666666666666666,3,0.0066200423240687,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,178,-4.0,2.75,8,1500,-0.9788409313752072,-0.0267175932417684,-0.0212233776293963,0.6707059187861756,0.5,4,-0.0105241023883738,21217.52590553441,0.1624044647162533,-2.9993478907907653e-05,inf,1.0,2,0.0770916783957422,,1.0,2,True,False,,False,2,False
post_drop_rebound,179,-6.0,2.5,7,1460,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,21217.52590553441,0.1624044647162533,-2.9993478907907653e-05,inf,1.0,2,0.0770916783957422,32707.55451900458,1.0,3,True,False,,True,3,False
post_drop_rebound,180,-7.5,2.25,8,1440,-0.2027741649243628,-0.0051054042218137,-0.0231225950539425,0.901277657176072,0.6666666666666666,3,-0.0023656924823276,112.33624892306148,0.1396873349312215,-0.0045184313142815,14.329024580919002,0.6666666666666666,3,0.0638581008785039,,1.5,2,True,False,,False,2,False
post_drop_rebound,181,-4.0,2.0,6,1460,2.0918578072386578,0.0386889046820613,-0.0176270065233895,1.4764660327550183,0.6666666666666666,9,0.018416029261189,124.59150162758924,0.1706809652824067,-0.0059453613559499,9.066911529386926,0.7142857142857143,7,0.0871793666035301,59.56021542021318,3.5,4,True,False,,True,4,False
post_drop_rebound,182,-4.5,2.5,7,1440,-0.5937582048958332,-0.0242448531327933,-0.0377240855331579,0.7040952423852481,0.6,5,-0.0113517982964482,19221.894526954136,0.1538690757894847,-2.9990649269301845e-05,inf,1.0,2,0.0710507380987937,,1.0,2,True,False,,False,2,False
post_drop_rebound,183,-6.5,2.5,6,1480,0.6487041363244097,0.0176267353714159,-0.0170686534491676,1.3324203602838518,0.6666666666666666,3,0.0055649515130549,15130.508899018749,0.1297990442184294,-2.999490202128887e-05,inf,1.0,1,0.0580504818935736,23324.205985102813,0.5,3,True,False,,True,3,False
post_drop_rebound,184,-7.0,2.5,3,1450,535.7141018139399,0.0708599584881878,-2.9978304761350155e-05,inf,1.0,1,0.0080616476747361,89.92363892988237,0.1192309513363375,-0.0045638543603401,12.10576727345977,0.5,2,0.0532216935883238,0.1678575169580172,1.0,2,True,False,,False,2,False
post_drop_rebound,185,-6.0,1.5,3,1470,-0.3782689704304081,-0.0166854121071741,-0.0446584475822892,0.8119934290174774,0.5,6,-0.0085494605493449,18554.77723356697,0.2476746540987115,-9.130492488771677e-05,52.45512545687384,0.8888888888888888,9,0.1611937485273651,,4.5,3,True,False,,True,3,False
post_drop_rebound,186,-7.0,4.0,10,1440,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,187,-8.0,3.75,7,1500,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,188,-4.5,3.25,8,1450,-0.13476964501223,-0.0033742560811448,-0.0149825240614458,0.9381711359508264,0.6666666666666666,3,-0.0010181175035555,4135.942846311506,0.1296473908268994,-2.990212875008583e-05,inf,1.0,1,0.0177385173679998,,0.5,2,True,False,,False,2,False
post_drop_rebound,189,-8.0,2.5,10,1440,-1.2495633350056268,-0.0417719016877273,-0.0231225950539425,0.3666209238087525,0.5,2,-0.0146671051183275,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,190,-7.5,3.0,10,1440,-1.2495633350056268,-0.0417719016877273,-0.0231225950539425,0.3666209238087525,0.5,2,-0.0146671051183275,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,191,-3.5,4.0,3,1450,-1.3467407157576985,-0.0566631923576683,-0.0186843106812749,0.3237210930095297,0.3333333333333333,3,-0.0127614643853759,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,192,-7.0,3.75,7,1440,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
post_drop_rebound,193,-6.5,1.75,9,1460,-0.4831040811664148,-0.0183514100282577,-0.0295756565164138,0.7589258699477035,0.5,4,-0.007226459715524,194.3906144886465,0.1745486160608669,-0.0059840379328876,12.220842679470367,0.8,10,0.1233929300928724,,5.0,3,True,False,,True,3,False
post_drop_rebound,194,-4.0,3.0,10,1500,-0.9788409313752072,-0.0267175932417684,-0.0212233776293963,0.6707059187861756,0.5,4,-0.0105241023883738,4205.30255735277,0.1296508370651005,-2.9863041000068187e-05,inf,1.0,1,0.0179991414557498,,0.5,2,True,False,,False,2,False
