strategy,trial_id,p_vol_lookback_bars,p_volume_mult,p_entry_window_start_bar,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
volume_surge,159,10,2.5,5,120,3.0,-2.0,-1.3210180443689032,-0.2665200834442569,-0.3720865682508711,0.8334853757802835,0.4258527827648115,2785,-0.2888426029885951,-2.7691797411437817,-0.6438161574945365,-0.3308027965057853,0.601767437083318,0.3739035087719298,912,-0.3117483216494863,,456.0,3,False,False,,False,3,False
volume_surge,160,20,2.5,40,180,4.0,-2.0,-0.8027033999443671,-0.1053954578667552,-0.3049795735856432,0.932623338706385,0.3718051118210863,2504,-0.1319499822425023,-2.256322167732145,-0.7559799132412384,-0.4248172344568314,0.5170554376278851,0.3025583982202447,899,-0.3811695357321105,,449.5,2,False,False,,False,2,False
volume_surge,161,25,6.0,40,270,1.5,-3.0,-1.408602312147644,-0.2163830556934435,-0.3424462718278363,0.8059839015025249,0.6609227348526959,1799,-0.2824129084242077,-2.6988995600964416,-0.2663375893622648,-0.2378378992561215,0.7267844622267207,0.6293103448275862,464,-0.143462121794394,,232.0,3,False,False,,False,3,False
volume_surge,162,20,7.5,30,330,3.0,-3.0,0.605152853434425,0.044520528840518,-0.2149952979129445,1.0509248951693773,0.5656877897990726,1294,0.0635800697528983,-2.3773671105403125,-0.1109518855839456,-0.1475204582460347,0.8824879898000727,0.4697406340057637,347,-0.0630489113258433,-3.928539867321185,173.5,4,False,False,,False,4,False
volume_surge,163,5,3.5,55,330,1.0,-2.0,-1.3384592807286209,-0.7607909955770522,-0.6574694583997517,0.6039061963331116,0.6095833333333334,4800,-0.656486589330371,-2.309728792971469,-0.789429172041778,-0.4214606823804684,0.5145394371670102,0.5747877204441542,1531,-0.4214584185854334,,765.5,3,False,False,,False,3,False
volume_surge,164,25,2.0,15,270,5.0,-1.25,-1.4072740208590335,-0.4705085378097606,-0.4973818133683491,0.7616453647375377,0.2240515390121689,4191,-0.4548445473424439,-1.9669178010692967,-0.9750568547661737,-0.501613049584948,0.5085655155827516,0.1898066783831282,1707,-0.4782956024166361,,853.5,2,False,False,,False,2,False
volume_surge,165,15,3.0,50,240,4.5,-2.75,0.3878494537578281,0.0348074175861367,-0.2209146183773283,1.0339468049738652,0.4435564435564436,2002,0.0423004327823544,-2.561323610479036,-0.5018940939133066,-0.3476842676474281,0.6077801346037833,0.361344537815126,714,-0.2836411135810357,-6.603911867511145,357.0,3,False,False,,False,3,False
volume_surge,166,20,4.5,35,210,3.5,-2.75,0.8342723570542442,0.0617598432017135,-0.2047311627264639,1.0641116569361238,0.5050761421319797,1576,0.082713129767532,-2.6666257130453417,-0.1934884795042218,-0.2056961344908622,0.815042176160439,0.425438596491228,456,-0.1130023603815993,-3.196349118483328,228.0,3,False,False,,False,3,False
volume_surge,167,10,4.5,35,270,3.0,-1.5,-1.4649723016304244,-0.4849611805292639,-0.5070358407940289,0.7107727534592856,0.3428571428571428,2730,-0.4955700661444413,-2.5895335355501774,-0.7798372296512597,-0.3667210522763499,0.5153089464526616,0.2958801498127341,801,-0.3627829805922756,,400.5,2,False,False,,False,2,False
volume_surge,168,25,2.0,40,90,3.5,-2.0,-1.105083727964929,-0.1585302964671065,-0.3011584761514304,0.8865302010214674,0.4049751243781094,2010,-0.1844907843232131,-2.4951231853332376,-0.7534137442733492,-0.3774196336199154,0.5152235787276854,0.2951724137931034,725,-0.3485799365905787,,362.5,2,False,False,,False,2,False
volume_surge,169,15,2.5,35,300,1.0,-1.0,-1.0706484622208825,-1.988526230760258,-0.9291206751164952,0.4099504589529618,0.4060547813551177,8324,-0.9291160991574148,-1.3408008975699637,-2.4651330266076523,-0.7457380279081479,0.2979621124268897,0.3912884333821376,2732,-0.7457380279081478,,1366.0,3,False,False,,False,3,False
volume_surge,170,20,5.0,5,150,5.0,-1.75,0.605121947538137,0.0397114294135607,-0.1872317239759567,1.0501622481057638,0.3289146644573322,1207,0.055578863347889,-3.1852008290357983,-0.2593926964038387,-0.2115460946453361,0.7132185259010074,0.2401215805471124,329,-0.1554349652192147,-5.263733768035335,164.5,2,False,False,,False,2,False
volume_surge,171,25,8.0,40,360,4.5,-3.0,3.1269156852683024,0.1332186527294254,-0.1498464470935238,1.1572263574033963,0.4885714285714285,1050,0.2136897931590249,-2.259381518474596,-0.102329252537149,-0.1681668556765464,0.8717896617089281,0.4006309148264984,317,-0.0695373596500946,-0.7225591432219034,158.5,3,False,False,,False,3,False
volume_surge,172,10,4.0,45,120,3.0,-1.25,-1.4119625987989817,-0.4196589826147209,-0.5103168111902465,0.6610406338766904,0.2970760233918129,1710,-0.474035756073124,-3.0828179535389792,-0.7320333689941604,-0.2913181335516385,0.4635679507216337,0.2311111111111111,450,-0.2913181335516386,,225.0,2,False,False,,False,2,False
volume_surge,173,30,5.5,10,60,2.5,-2.5,0.7584332845545387,0.044779521822881,-0.1436874199945435,1.0999731068613572,0.5697211155378487,251,0.0535122675791457,-4.155960183345901,-0.1573552293476385,-0.0811701648936471,0.7142539141638082,0.492063492063492,63,-0.0601646343708403,-5.47966481427154,31.5,4,False,False,,False,4,False
volume_surge,174,15,6.0,5,300,4.0,-2.75,1.3382058545223858,0.0805645884267469,-0.1772886544031346,1.0848269686364205,0.4768486523842433,1447,0.1132569078970433,-1.812269504048468,-0.0842669270187681,-0.1983068669337451,0.8995888571127698,0.4258823529411765,425,-0.0649474448309989,-1.354253157631924,212.5,3,False,False,,False,3,False
volume_surge,175,10,2.5,40,90,2.0,-1.25,-1.3718645688607598,-0.6213260931581338,-0.5987359352364102,0.6399099755765542,0.376979528775589,2589,-0.5802498545721821,-2.368548052665298,-1.0632781886170422,-0.4089847968498467,0.4109029482737714,0.3176470588235294,765,-0.4068871454650716,,382.5,2,False,False,,False,2,False
volume_surge,176,30,4.0,45,180,4.0,-1.25,-1.4237969958629335,-0.4085177277375715,-0.4937249512486982,0.698852109040099,0.2584325396825397,2016,-0.45760904184427,-2.4121985840739653,-0.8970635541172792,-0.4002854961486997,0.3991941058799245,0.2036036036036036,555,-0.3982958694902361,,277.5,2,False,False,,False,2,False
volume_surge,177,20,3.5,40,300,2.0,-1.5,-1.3483873210236326,-0.7560547159158132,-0.6479209415978028,0.6482032781451958,0.4058867177838239,4043,-0.6474463241577577,-2.340641359356875,-0.6979907950589392,-0.4140364059941296,0.5844183699479801,0.3919354838709677,1240,-0.4080669782528495,,620.0,3,False,False,,False,3,False
volume_surge,178,10,6.5,45,120,1.5,-2.0,-1.4036793549475974,-0.2468675177464061,-0.3516258335176788,0.7206304846217398,0.557919621749409,846,-0.2902797390881818,-4.01891737576086,-0.4236372268028557,-0.1717732438577692,0.5155342307396737,0.5029940119760479,167,-0.1620305540473252,,83.5,3,False,False,,False,3,False
volume_surge,179,20,4.5,45,180,1.0,-2.0,-1.4245096584068822,-0.5880387423517259,-0.5688726932972968,0.5716533298975877,0.6134529147982063,2230,-0.5673922914546621,-2.9677355582016225,-0.7660186125733517,-0.305656316747755,0.4552028835042129,0.5531135531135531,546,-0.3011591186919136,,273.0,3,False,False,,False,3,False
volume_surge,180,30,4.0,50,330,4.5,-2.5,-0.5246927266485536,-0.0439593805228795,-0.2309350303265724,0.9658704197536055,0.4141465914915428,1951,-0.0630210064655539,-2.333321407992276,-0.180001830006523,-0.2987179892601491,0.7967899299113452,0.3723723723723723,666,-0.1647745041936218,,333.0,3,False,False,,False,3,False
volume_surge,181,20,6.0,40,210,3.5,-1.0,-1.4314189775207944,-0.3667960702749183,-0.501214382430729,0.6829184445470804,0.2302746931618936,1711,-0.4711029031097516,-2.785210049104587,-0.8018554773966998,-0.3335744259342632,0.4000717797563113,0.187012987012987,385,-0.3290224609709796,,192.5,2,False,False,,False,2,False
volume_surge,182,25,5.0,40,210,2.5,-2.25,-1.3196669594368344,-0.1729932342401839,-0.2902301374515985,0.8588046308518044,0.5014943215780036,1673,-0.2160148193084594,-2.834814162763125,-0.305384326239942,-0.2526438043817842,0.7040909801167761,0.4449648711943794,427,-0.1729759314202142,,213.5,3,False,False,,False,3,False
volume_surge,183,25,5.0,20,240,1.0,-1.75,-1.3363189202014032,-0.7368436746968952,-0.655272703755298,0.5414121512141992,0.5816969247869581,2699,-0.650276843203266,-3.047431043098147,-0.6812185224933458,-0.2957761827852059,0.5204751620415198,0.553680981595092,652,-0.2948017358120195,,326.0,3,False,False,,False,3,False
volume_surge,184,30,5.5,60,240,4.0,-2.5,0.3572238864640666,0.0278692965270356,-0.1952190365844815,1.0345598971250771,0.4482758620689655,1276,0.0345575810656608,-2.66518607917044,-0.1524842884565042,-0.1850408858586337,0.8294942306704746,0.384180790960452,354,-0.0974000224127289,-7.460828293290885,177.0,3,False,False,,False,3,False
volume_surge,185,20,2.0,15,300,3.5,-2.75,-0.7270945567124567,-0.0703382355983808,-0.214544790562399,0.9619299264458432,0.4798841326037978,3107,-0.0819202743694568,-2.344500617445279,-0.5928823829391774,-0.4023368987499135,0.6170408317989283,0.4056748466257668,1304,-0.3512574769466187,,652.0,3,False,False,,False,3,False
volume_surge,186,20,2.5,45,270,1.0,-2.5,-1.36631357406239,-0.737674701880454,-0.6212716867338788,0.6132239365655486,0.6680277664352797,4898,-0.6141265024780957,-1.963615145072104,-1.0692266763944671,-0.5028384360071473,0.4230250161607216,0.6207951070336392,1635,-0.4828152105360821,,817.5,3,False,False,,False,3,False
volume_surge,187,20,7.0,15,90,4.5,-2.0,0.1313120521779003,0.01087798738138,-0.1650948711147593,1.0212835502687183,0.3813333333333333,375,0.0108673839409756,-3.474099856076962,-0.265764301118178,-0.1604550035689495,0.5576740996143373,0.2875,80,-0.1156680072600574,-26.45682401924755,40.0,2,False,False,,False,2,False
volume_surge,188,15,6.5,60,240,1.5,-1.75,-1.441103318663233,-0.4122948839189032,-0.4985145290586146,0.6643237288880803,0.5081967213114754,1708,-0.4720122786141174,-3.1984369191615807,-0.5381756212140031,-0.2609748797825038,0.5404066206539606,0.4786967418546365,399,-0.2377176258068579,,199.5,3,False,False,,False,3,False
volume_surge,189,30,6.0,35,210,4.5,-1.0,-1.4494937037319662,-0.2767698097283883,-0.4273989842003702,0.7399059400871205,0.2060170045781556,1529,-0.3855237666123436,-3.0606231017439534,-0.5648667868859212,-0.2868553533763271,0.4992438923584079,0.1774647887323943,355,-0.2717970853384414,,177.5,2,False,False,,False,2,False
volume_surge,190,5,6.5,10,150,3.0,-2.25,-0.4576116568232096,-0.0296439949472812,-0.2104575480596813,0.9722362299948332,0.4842105263157895,1140,-0.0497546816618216,-3.0080266360543835,-0.4690429041841287,-0.270836792975882,0.5636447970115915,0.3737373737373737,297,-0.2244571208640485,,148.5,3,False,False,,False,3,False
volume_surge,191,30,2.5,35,90,1.5,-1.25,-1.3341755762066447,-0.7341694315187484,-0.6606972304179263,0.5767899586241056,0.4297205757832345,2362,-0.6586427655864988,-2.1649507662812524,-1.2386428809569705,-0.4535030048928846,0.3288908688748143,0.3357879234167893,679,-0.4535030048928846,,339.5,2,False,False,,False,2,False
volume_surge,192,10,7.5,25,60,1.0,-1.75,-1.7900777820187703,-0.2414685061775098,-0.1888742307286667,0.5987199878889953,0.6201550387596899,258,-0.1877584660412582,-5.722503199268897,-0.2335438727785895,-0.0527846665216448,0.4300568979920611,0.6176470588235294,34,-0.0527846665216449,,17.0,4,False,False,,False,4,False
volume_surge,193,5,4.0,30,210,4.0,-2.5,0.2134293739542082,0.0192210835066736,-0.1936204339513331,1.021398933434254,0.4410860655737705,1952,0.0206169690116002,-2.779312556618391,-0.3427266029166141,-0.2724146896694708,0.7119372476729948,0.3717105263157895,608,-0.1921709295792384,-13.022165155273791,304.0,3,False,False,,False,3,False
volume_surge,194,10,6.0,35,330,2.0,-2.5,-1.4856101934339372,-0.2284952239692856,-0.3333151024349368,0.8275912872776958,0.5621797857475547,2147,-0.2914151789128488,-3.1472862552577734,-0.2649017673480977,-0.2001158558232566,0.7911075634445571,0.5387263339070568,581,-0.139166657244894,,290.5,3,False,False,,False,3,False
volume_surge,195,10,2.5,50,240,2.5,-1.25,-1.3217011389773812,-0.804189717324994,-0.6635664732935475,0.6321635219086644,0.3202296819787986,4528,-0.6522429077144587,-1.8876751224407304,-1.2780488899191,-0.5257819002979067,0.4451179032853796,0.2903018625561978,1557,-0.5218926200073933,,778.5,2,False,False,,False,2,False
volume_surge,196,25,3.0,20,270,3.0,-1.25,-1.37590136989295,-0.6975455930502196,-0.6172765498641869,0.6674267866002161,0.2904878048780487,4100,-0.6147184172445919,-2.0577516001329674,-1.0133715973130133,-0.4791337677269309,0.4814736698194384,0.2640239341810022,1337,-0.4743024305318218,,668.5,2,False,False,,False,2,False
volume_surge,197,15,7.0,5,270,3.0,-1.0,-1.3617224726283506,-0.503489814837975,-0.6088658134165956,0.6096506803759353,0.2432569974554707,1965,-0.5894951065665464,-2.8123761266792395,-0.7646297744775247,-0.3299079206170891,0.4327314548649491,0.2369020501138952,439,-0.3272529043495291,,219.5,2,False,False,,False,2,False
volume_surge,198,10,2.5,40,210,3.0,-1.5,-1.4222229337682113,-0.5804611293286777,-0.5401551173333065,0.7128078296391476,0.3347802495930548,3686,-0.5213506216492498,-2.191772222061425,-0.9192480992356812,-0.4453222554027332,0.5209189663582148,0.2918586789554531,1302,-0.4303299707814777,,651.0,2,False,False,,False,2,False
volume_surge,199,30,4.0,40,180,2.5,-1.5,-1.4510089642432975,-0.4784708638701561,-0.5140024669446218,0.6773441188946864,0.3652416356877323,2152,-0.4985723778956291,-2.568862372135778,-0.7288288347565924,-0.367778339323891,0.4882889390035337,0.3195876288659793,582,-0.3538614010209738,,291.0,2,False,False,,False,2,False
