strategy,trial_id,p_ema_period,p_pullback_lookback_bars,p_proximity_pct,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
intraday_pullback,113,10,9,0.0,90,3.5,-1.5,-1.363014477878533,-0.6430453161773377,-0.605539991557287,0.7227832326380009,0.3134507606084868,4996,-0.5849840608268064,-1.7376447173880676,-1.3710900208786212,-0.5734005205444561,0.4339129390565747,0.2328372539606337,2083,-0.5713383917673248,,1041.5,2,False,False,,False,2,False
intraday_pullback,114,15,10,0.5,60,2.0,-1.5,-1.1903008379743183,-1.1225377176897624,-0.8075396752781328,0.602255535872649,0.404228855721393,5628,-0.8055846736861203,-1.7251999808732683,-1.4995844359249983,-0.5777281494894941,0.4055995940986637,0.3347889374090247,2061,-0.5774527827688167,,1030.5,2,False,False,,False,2,False
intraday_pullback,115,20,6,1.4,210,2.25,-1.5,-1.2104787433132802,-1.231654012593915,-0.7867612894595416,0.636380600847179,0.3782608695652174,8280,-0.7843498513583671,-1.4608049401789385,-1.86038177072817,-0.6842118436603176,0.4402644515868415,0.3138784292630446,3718,-0.6821514608758615,,1859.0,2,False,False,,False,2,False
intraday_pullback,116,20,15,1.3,180,1.25,-1.25,-1.0498529641365737,-2.2774502511577714,-0.9500190112633572,0.4616464181705703,0.432481593763534,11545,-0.9500100343295576,-1.215857325241982,-2.90896343305652,-0.8224562307172328,0.2926047497147453,0.357085346215781,4968,-0.8223174826586511,,2484.0,3,False,False,,False,3,False
intraday_pullback,117,10,14,0.1,210,1.75,-2.75,-1.3947151160106674,-0.6656454410867213,-0.5643241844883726,0.726358758587728,0.5948898678414097,5675,-0.5413819020642087,-1.8023599540865989,-1.2768501631921032,-0.5520425958196156,0.4634877524958521,0.5043227665706052,2429,-0.5499221257381894,,1214.5,3,False,False,,False,3,False
intraday_pullback,118,40,13,0.1,60,1.75,-2.25,-1.29888253632885,-0.8179356350496417,-0.6878264868337817,0.6363710143555901,0.536789676250849,4417,-0.676399962711527,-2.233448108713943,-0.92234259325876,-0.4373177727453081,0.4850005633547676,0.452991452991453,1521,-0.4328042527712327,,760.5,3,False,False,,False,3,False
intraday_pullback,119,40,3,0.4,150,1.5,-1.25,-1.076592242045432,-1.859503014268968,-0.9230252232017372,0.4892989863067568,0.3973075211392968,8988,-0.9223432850076464,-1.2592844687926232,-2.434843795264124,-0.7940775656631469,0.3348085920303465,0.3454871488344291,3346,-0.7915684723845136,,1673.0,2,False,False,,False,2,False
intraday_pullback,120,35,4,0.6000000000000001,270,3.75,-2.0,-1.4453735391640092,-0.3617879487589296,-0.4041980462858618,0.8359010458444557,0.3721552878179384,4482,-0.357429407454365,-1.9300805204323237,-1.0643603055359288,-0.5129183290227118,0.5714864764233883,0.3010702652396463,2149,-0.5004432074124288,,1074.5,2,False,False,,False,2,False
intraday_pullback,121,40,8,0.5,330,3.25,-2.75,-1.1517461252943468,-0.1691077399247168,-0.2869725513890743,0.9217196768968836,0.4913604283280604,4109,-0.1830839253223032,-2.19403097396514,-0.7163750714931748,-0.4417488027064485,0.6412532053295535,0.3900960080848913,1979,-0.4083558206977462,,989.5,3,False,False,,False,3,False
intraday_pullback,122,40,5,0.9,90,3.25,-3.0,-0.9494047526942452,-0.1369694926755591,-0.3019198673504878,0.921094109128942,0.5146757679180888,2930,-0.1565273727067117,-2.3971596109885924,-0.699823740209237,-0.394185742706204,0.6020162827432194,0.4093567251461988,1197,-0.3541337723227641,,598.5,3,False,False,,False,3,False
intraday_pullback,123,20,12,1.2000000000000002,240,3.75,-2.25,-1.3510638965304314,-0.2988333288309375,-0.3765465376250886,0.8593819136196694,0.40549662487946,4148,-0.3010735990597805,-2.176530666196105,-0.7609751681018374,-0.4433914471669494,0.6210609985148384,0.3214814814814815,2025,-0.3969524468771722,,1012.5,2,False,False,,False,2,False
intraday_pullback,124,10,12,0.7000000000000001,90,3.75,-2.0,-1.3626830857610186,-0.289717105873267,-0.3888596391352782,0.8526373337904563,0.3782912412681354,3722,-0.3164066850343002,-2.158267755499091,-0.871564150718284,-0.4524919718995049,0.5280233370454872,0.2939276485788114,1548,-0.4323359744552499,,774.0,2,False,False,,False,2,False
intraday_pullback,125,40,13,0.3,330,4.0,-3.0,0.5154914257754408,0.0444820078432013,-0.1992084636162513,1.0322584449767962,0.4805115712545676,3284,0.0504980115055666,-2.388633420499605,-0.516743989720463,-0.3884469892624512,0.6936143100982528,0.3765841882920941,1657,-0.3272983135146792,-4.6337015536319415,828.5,3,False,False,,False,3,False
intraday_pullback,126,20,11,1.3,360,2.25,-2.75,-1.4565337994091088,-0.4066606922851791,-0.4275665405809486,0.8358883325067251,0.5532794249775382,5565,-0.3881769842265563,-1.960905081708908,-0.8026425934909417,-0.5040334156614439,0.6061622853771413,0.4688766114180479,2715,-0.4890851781028995,,1357.5,3,False,False,,False,3,False
intraday_pullback,127,30,13,1.0,60,2.5,-1.25,-1.2003328628688692,-1.064824496768756,-0.7972322356412707,0.6126778639436576,0.3239130434782609,5520,-0.7950744658702878,-1.7598692678818917,-1.300219718998591,-0.5657329155848927,0.4179550081688081,0.2599508599508599,2035,-0.5590295688260971,,1017.5,2,False,False,,False,2,False
intraday_pullback,128,10,9,1.1,360,2.75,-2.5,-1.4698935034673073,-0.3931991719903357,-0.4109726585970065,0.8428718022728174,0.4887190005593884,5363,-0.3730923276212265,-2.045598233073694,-0.7360208040083607,-0.480441615309457,0.6288686614714242,0.408076923076923,2600,-0.458042812593905,,1300.0,3,False,False,,False,3,False
intraday_pullback,129,25,5,0.8,330,4.0,-1.0,-1.2330011764623172,-1.1384205105182483,-0.7638084868724359,0.6485408945102485,0.209772627896808,9148,-0.7614124582460909,-1.3507688766856103,-1.8118202125956195,-0.7402086774306029,0.4444662786309894,0.1645948434622468,4344,-0.7351442313225023,,2172.0,2,False,False,,False,2,False
intraday_pullback,130,40,10,1.4,240,3.75,-2.0,-1.3855669985987322,-0.3707624593372592,-0.4304678590854325,0.8366513991218627,0.3703621908127208,4528,-0.3670213190320821,-1.8460155098239583,-1.1370319225674053,-0.5374526999788114,0.5232780627007488,0.2814614343707713,2217,-0.5185037541512825,,1108.5,2,False,False,,False,2,False
intraday_pullback,131,20,6,0.2,180,2.75,-2.25,-1.4358963317284854,-0.476473353769373,-0.4833020256373974,0.8029725653576286,0.4569102462271644,5036,-0.4493948949932741,-1.8944149772137449,-1.159605137148358,-0.523787019645366,0.5082091389403169,0.3622152746761947,2239,-0.519657417321223,,1119.5,3,False,False,,False,3,False
intraday_pullback,132,40,10,1.2000000000000002,210,1.0,-1.25,-1.025730538631012,-2.800933874500907,-0.9742252732883347,0.3920225049343974,0.4662887377173091,13230,-0.9741579615372064,-1.129414062170146,-3.1838004749418034,-0.8854143482708241,0.2685208012039786,0.4047001900812165,5787,-0.8851743741287308,,2893.5,3,False,False,,False,3,False
intraday_pullback,133,40,8,0.5,270,1.75,-1.75,-1.2245772636468557,-1.2027203323918851,-0.7738226275195583,0.640030936724422,0.4648848779359019,8643,-0.7737647621476741,-1.3856522570488428,-1.957174633721027,-0.7215267905684687,0.4152593061982705,0.391884676988788,3746,-0.7201752212051402,,1873.0,3,False,False,,False,3,False
intraday_pullback,134,40,7,1.0,180,3.25,-2.0,-1.3986957201447308,-0.4037857195823914,-0.4527111491585832,0.8299231793957786,0.4009671993271657,4756,-0.3967697146044311,-1.908974976979637,-1.1658408833757183,-0.5192099348383599,0.5218610913749606,0.3122281295311744,2069,-0.509829549952598,,1034.5,2,False,False,,False,2,False
intraday_pullback,135,30,3,0.6000000000000001,90,1.75,-1.5,-1.1351278860109428,-1.379690849274874,-0.8639112138119509,0.5518466449002892,0.4235956721505854,6747,-0.8630554094985847,-1.4264599386884202,-1.8673516527811311,-0.7007782699963276,0.3728666052285413,0.3549712407559572,2434,-0.6965208471737201,,1217.0,3,False,False,,False,3,False
intraday_pullback,136,25,11,0.7000000000000001,270,3.5,-1.25,-1.2763332886213208,-1.0039502046183943,-0.7171775876993377,0.6746379899417909,0.2640492686682063,7794,-0.7119032850805063,-1.5461065180211673,-1.564323464780089,-0.6460688037118766,0.4726911275767355,0.210239651416122,3672,-0.641587368807276,,1836.0,2,False,False,,False,2,False
intraday_pullback,137,25,15,0.0,90,2.0,-2.25,-1.3754221567843543,-0.6450044485103258,-0.59478490211951,0.7131801143493074,0.5199663724253888,4758,-0.5763542628075178,-1.949069883583129,-1.2275697862810244,-0.5084177483634627,0.4453419437133196,0.416289592760181,1768,-0.5080335834709222,,884.0,3,False,False,,False,3,False
intraday_pullback,138,25,14,0.7000000000000001,180,3.5,-1.75,-1.379460536004474,-0.495761966658626,-0.50878456171744,0.7895176611540528,0.353204476093591,4915,-0.4565831079367065,-1.811091816406218,-1.1880657979484608,-0.5492495014889416,0.4831604055196341,0.2606837606837607,2340,-0.546765234407954,,1170.0,2,False,False,,False,2,False
intraday_pullback,139,25,11,1.1,240,3.75,-1.0,-1.203672635564278,-1.2278098076956547,-0.7937835289952102,0.6268990628344254,0.2076421462075277,8741,-0.7915340855927686,-1.4083026511436538,-1.840148605619213,-0.7098660825610585,0.4195430816128085,0.1682061254253767,4114,-0.7066504295661561,,2057.0,2,False,False,,False,2,False
intraday_pullback,140,20,8,1.4,180,2.0,-2.0,-1.3263496232411724,-0.8865700002533111,-0.6691663328298991,0.7011483646457909,0.4792397660818713,6840,-0.6675574618690867,-1.5988231145937215,-1.6211229984654456,-0.6244833245677497,0.4444533300870819,0.3958545701664968,2943,-0.6225936222718216,,1471.5,3,False,False,,False,3,False
intraday_pullback,141,15,4,0.6000000000000001,210,1.25,-1.0,-1.0134499821604477,-3.1557142396304134,-0.9865364509662512,0.3891831320164874,0.3630915478404629,14517,-0.9865133663382176,-1.0938998142039174,-3.649262735116275,-0.9141604172498266,0.2865195538350408,0.3196333530455352,6764,-0.9134794009422522,,3382.0,2,False,False,,False,2,False
intraday_pullback,142,40,14,0.5,150,1.75,-1.25,-1.113059570305492,-1.6606941301306757,-0.8864333523301687,0.5479935198801553,0.373990741737539,9289,-0.8864333523301688,-1.2898320151642102,-2.404562026860461,-0.7752556810178248,0.3183804742971197,0.300833543824198,3959,-0.7751166510384022,,1979.5,2,False,False,,False,2,False
intraday_pullback,143,20,14,0.9,90,1.75,-2.0,-1.300990595150611,-0.8578427339017402,-0.6920590033255177,0.6503910148268864,0.5174523209787694,5558,-0.6872211075435318,-1.653364139369136,-1.50747700924698,-0.6035120856664146,0.3785242198549254,0.4059971442170395,2101,-0.6032668126965761,,1050.5,3,False,False,,False,3,False
intraday_pullback,144,15,8,0.5,180,1.0,-1.0,-1.008605731841489,-3.318238607838489,-0.991388391214062,0.3443573657236909,0.404635441815548,14497,-0.9913851148397362,-1.0903134702775032,-3.8228853802867655,-0.9171673640673744,0.258031254568812,0.3537260468417317,7045,-0.9168948625807136,,3522.5,3,False,False,,False,3,False
intraday_pullback,145,15,7,0.1,60,3.0,-2.0,-1.389407912293548,-0.4430652088494766,-0.5036784151028757,0.7975703092261949,0.4157135753356539,4022,-0.4547184487778491,-2.3149437222896023,-0.928434556223212,-0.419928244547219,0.5333384631920962,0.3399470899470899,1512,-0.4171149577137832,,756.0,2,False,False,,False,2,False
intraday_pullback,146,35,5,1.5,90,1.0,-2.0,-1.1120927356540329,-1.4825857240940574,-0.8873339156262504,0.4942916501983239,0.6036835828806149,7547,-0.887054563272784,-1.4299554645740131,-1.8832454850996343,-0.6990642925216005,0.3357693493479793,0.5326285089318264,2743,-0.6963565343918612,,1371.5,3,False,False,,False,3,False
intraday_pullback,147,25,10,1.4,210,1.5,-3.0,-1.4005804161293338,-0.6754277755386693,-0.5624772069813555,0.7227342011888964,0.6475562320311179,5913,-0.5421674618200596,-1.881090984675973,-1.2746230544928174,-0.5273363876282959,0.5008973501945095,0.5636640060813379,2631,-0.5168711617175263,,1315.5,3,False,False,,False,3,False
intraday_pullback,148,20,10,0.3,90,2.5,-1.25,-1.2002762625188497,-1.1437159743935252,-0.7973915754441145,0.6234272727094372,0.3268278473638217,6866,-0.7954252710866875,-1.4875415103503689,-1.7174083348322489,-0.6718198025721568,0.3615845622047297,0.2518628912071535,2684,-0.6700803373175208,,1342.0,2,False,False,,False,2,False
intraday_pullback,149,10,12,0.1,120,1.5,-2.0,-1.205809270802939,-1.1980207142341843,-0.7915564414023251,0.5891294448264958,0.5356162404276839,6921,-0.7892132155522912,-1.7002125498955758,-1.4081246740936235,-0.5863357978744469,0.4384260654332575,0.4572697003329634,2703,-0.5813909178706671,,1351.5,3,False,False,,False,3,False
intraday_pullback,150,10,6,0.3,300,4.0,-1.5,-1.3892709915964294,-0.5857580982382826,-0.5463728634363344,0.7836584853717338,0.2915350600126342,6332,-0.5119079454308995,-1.6667023649092827,-1.4212757601561588,-0.5985325843368428,0.4922112647797454,0.2269279393173198,3164,-0.5967141937694291,,1582.0,2,False,False,,False,2,False
intraday_pullback,151,30,12,0.7000000000000001,300,2.5,-1.25,-1.180580999545701,-1.3621699323850829,-0.8183209742628896,0.6313096335450427,0.3152075585485978,9949,-0.8183209742628896,-1.3696958509430823,-2.024367055251934,-0.7299649101536418,0.423162039385455,0.2578958832498366,4591,-0.7298463961506543,,2295.5,2,False,False,,False,2,False
intraday_pullback,152,25,7,1.3,180,3.25,-3.0,-0.969646891393136,-0.141135644956048,-0.3063636646191279,0.928951226453483,0.5100709219858156,3525,-0.1627594838127134,-2.3243218430578514,-0.7871614753028628,-0.4124942554798869,0.6088098712853744,0.4057004244996968,1649,-0.3817218436005277,,824.5,3,False,False,,False,3,False
intraday_pullback,153,30,14,0.3,150,3.5,-2.25,-1.2743464957970925,-0.2915592579827984,-0.3937563685089333,0.8600308928269562,0.4188387096774194,3875,-0.2961032352131443,-2.1284133579845648,-0.9412562253747746,-0.4592945622988217,0.5541875346947833,0.3196629213483146,1780,-0.435947699993695,,890.0,2,False,False,,False,2,False
intraday_pullback,154,20,13,0.2,120,1.75,-2.5,-1.3933203170871646,-0.6845163992072282,-0.5819584492383589,0.7216935626001348,0.570389707253403,5363,-0.5679558652706553,-2.0356502112647963,-1.0491469391384796,-0.4846925651663866,0.5107349375747668,0.4775910364145658,2142,-0.4784893325205818,,1071.0,3,False,False,,False,3,False
intraday_pullback,155,30,4,0.5,60,2.5,-1.25,-1.1669323528507385,-1.1250517193000071,-0.8316286937741162,0.5883193543939261,0.319006166122597,5514,-0.8304972595229912,-1.6666274501464982,-1.4637391248475855,-0.5984844726162336,0.4201086350044788,0.2757033248081841,1955,-0.5936446180054548,,977.5,2,False,False,,False,2,False
intraday_pullback,156,35,12,1.5,180,1.0,-2.25,-1.1587852219872212,-1.4938159021975916,-0.8402931029635499,0.5288875490938718,0.6303200449185851,8905,-0.8402106733932514,-1.4814654558362508,-1.8155017910902196,-0.6745740715415038,0.365190346149205,0.5483050847457627,3540,-0.6699515178573101,,1770.0,3,False,False,,False,3,False
intraday_pullback,157,20,14,0.9,270,1.25,-2.25,-1.2138942892124005,-1.3274093331671928,-0.7846592101331007,0.5820622363663004,0.5963427023366068,8859,-0.7846592101331007,-1.5200636444351454,-1.7829517128015766,-0.6573233534781626,0.4150273370938542,0.5239347711730669,3802,-0.657111368911299,,1901.0,3,False,False,,False,3,False
intraday_pullback,158,20,15,0.6000000000000001,240,1.25,-1.0,-1.018102902346222,-3.0432535211200697,-0.9818752856736416,0.3938842585411112,0.3656071378781542,14346,-0.9818752856736416,-1.120965855438825,-3.54777702702283,-0.8920874851919743,0.2845255977042563,0.3161004431314623,6770,-0.8920031530186361,,3385.0,2,False,False,,False,2,False
intraday_pullback,159,15,13,0.4,180,1.5,-2.75,-1.3851079497366832,-0.7487777985617547,-0.5991479269367167,0.699085118527352,0.6219291014014839,6065,-0.5904383665251405,-1.7745295596019484,-1.2729556397387054,-0.5609178543992759,0.4491757000603285,0.521980198019802,2525,-0.5553168281730226,,1262.5,3,False,False,,False,3,False
intraday_pullback,160,10,5,0.9,330,3.75,-2.0,-1.3958791817488652,-0.3142020171309271,-0.3759186475429366,0.8704412096288363,0.3805275407292475,5156,-0.3126388402491565,-1.939122800557416,-0.9431442588009904,-0.5089580189198353,0.6047626753451208,0.3028700906344411,2648,-0.4800808660374265,,1324.0,2,False,False,,False,2,False
intraday_pullback,161,25,4,1.4,180,3.75,-1.5,-1.41180420457023,-0.637186894848,-0.566478180727268,0.7491268041252007,0.2982362373062533,5613,-0.5553606816825369,-1.5307524046476608,-1.5890969577484346,-0.6526211842627003,0.4235402396088201,0.2295275590551181,2540,-0.6472035488484016,,1270.0,2,False,False,,False,2,False
intraday_pullback,162,20,11,1.5,270,1.25,-3.0,-1.3484127792073486,-0.8320207910924659,-0.6364493553399182,0.6774979447359595,0.6726608597920765,7118,-0.6263394576310837,-1.6667891670949435,-1.4863355314629456,-0.5984051097282195,0.4353064757713161,0.598978288633461,3132,-0.5927964393155623,,1566.0,3,False,False,,False,3,False
intraday_pullback,163,25,14,1.0,330,2.0,-3.0,-1.440802731302702,-0.4100469107479455,-0.4233236317396092,0.8270907516387702,0.5990540294706204,5497,-0.3777696988010638,-1.8459184814323728,-1.0152214226672782,-0.5370893032356242,0.5293558841467808,0.5033770361541517,2517,-0.5120677102570771,,1258.5,3,False,False,,False,3,False
intraday_pullback,164,10,6,0.0,360,2.0,-3.0,-1.4560352176926443,-0.4783178201916124,-0.4626861498946861,0.8088582408974082,0.5936426116838488,5820,-0.4312951329382357,-2.0233297766274028,-0.8373869249000329,-0.4864116583128974,0.6160853195733843,0.5137943389466141,2791,-0.4648343594438631,,1395.5,3,False,False,,False,3,False
intraday_pullback,165,40,15,0.5,270,3.0,-1.25,-1.2521510508510414,-1.0972583942717522,-0.7449165719519162,0.6565782659220563,0.289246133235903,8211,-0.7434332244309055,-1.4771079682312858,-1.8646763522808076,-0.6766057997554279,0.4294370137777699,0.2295507660347961,3851,-0.6749381380944428,,1925.5,2,False,False,,False,2,False
intraday_pullback,166,20,5,1.3,360,2.75,-2.75,-1.4155019965219358,-0.300805301137341,-0.3505531074015795,0.8736845958553097,0.5193081255028158,4972,-0.2921457890609917,-2.0165492527973576,-0.9179841091971936,-0.4875852758662363,0.6053956055912766,0.4318744838976053,2422,-0.4602000060716775,,1211.0,3,False,False,,False,3,False
intraday_pullback,167,25,8,1.3,210,2.25,-2.75,-1.4479580017406009,-0.4840711809399565,-0.472004286445269,0.7953944821639639,0.5475998386446148,4958,-0.4399277522253614,-1.9519643883221505,-1.100719302010498,-0.506552209892692,0.542570540343581,0.4572687224669604,2270,-0.4918420629452882,,1135.0,3,False,False,,False,3,False
intraday_pullback,168,40,5,1.0,240,3.75,-1.25,-1.297885195451495,-0.9062343796754262,-0.6921832274710307,0.6784378256992323,0.253198855938582,6643,-0.6840915983484628,-1.5149009793598005,-1.5225998648848,-0.6594891691141536,0.4648333515770287,0.2036290322580645,2976,-0.6504478605103099,,1488.0,2,False,False,,False,2,False
intraday_pullback,169,20,13,1.2000000000000002,300,1.0,-1.25,-1.0247288406189812,-2.8502570328977,-0.9752295539062202,0.4135115811506146,0.4641258472950505,15638,-0.9751570918037183,-1.1267509871861623,-3.2660913134839653,-0.8875070656749905,0.2977695269204862,0.4188232089348951,7342,-0.886604710701926,,3671.0,3,False,False,,False,3,False
intraday_pullback,170,10,8,0.8,210,1.25,-1.5,-1.0697172816807947,-2.1047000439460355,-0.9300555930179624,0.4927355906342585,0.4786444230937199,11449,-0.9300421346190813,-1.245551773107325,-2.636565915812415,-0.8028393334630759,0.3475332790042165,0.4147648342925183,5039,-0.8014820447128077,,2519.5,3,False,False,,False,3,False
intraday_pullback,171,40,11,0.0,360,3.0,-1.25,-1.2563634604083989,-1.0839579400454151,-0.7407047426500604,0.6782989128244556,0.2918756268806419,8973,-0.7393248099363059,-1.4946749968353412,-1.3372145179884454,-0.668592570285527,0.5152837192866312,0.235907153008053,4222,-0.6677009199466346,,2111.0,2,False,False,,False,2,False
intraday_pullback,172,25,3,0.6000000000000001,300,2.25,-1.25,-1.1415043076414568,-1.524903450724823,-0.8577311902510711,0.5910713382113112,0.3298204527712724,10248,-0.8576469584166543,-1.291978447339551,-2.191997110411802,-0.7739643037799485,0.4027905744342335,0.2857469686570579,4371,-0.7722618604601557,,2185.5,2,False,False,,False,2,False
intraday_pullback,173,35,10,0.1,150,2.0,-1.0,-1.0701383540936875,-1.934615489619828,-0.9295603685632332,0.516893749637716,0.2938681064404165,10372,-0.9290927857146272,-1.2171610802556048,-2.5483559407706244,-0.8215750112484254,0.3004106895047957,0.2332123411978221,4408,-0.8215544336530325,,2204.0,2,False,False,,False,2,False
intraday_pullback,174,15,7,1.4,270,1.25,-3.0,-1.329733152911797,-0.9125979956851394,-0.657865386242803,0.6634971516886535,0.6682548325619385,7346,-0.6490488045392016,-1.6927923756395185,-1.5485684988411077,-0.5890356136517354,0.4586533283558329,0.5951799877974374,3278,-0.5859944040375233,,1639.0,3,False,False,,False,3,False
intraday_pullback,175,35,12,0.7000000000000001,120,2.0,-1.0,-1.0669244461646392,-1.8918882431122108,-0.9328313957145844,0.5037178804399993,0.2960607304062371,9748,-0.932603486971878,-1.2785431212180924,-2.4407680557314024,-0.7821082490105712,0.3136778340041179,0.2381425378693816,4027,-0.7821082490105712,,2013.5,2,False,False,,False,2,False
intraday_pullback,176,10,11,1.3,90,1.75,-2.75,-1.424331315269218,-0.5385964465211036,-0.5204591426845483,0.7566302138435289,0.6014696347525395,4627,-0.4941022484475615,-1.9489213162428265,-1.1560189838824266,-0.5082626207505347,0.4392496167503313,0.5002826455624647,1769,-0.5049923858595641,,884.5,3,False,False,,False,3,False
intraday_pullback,177,25,4,0.4,270,3.75,-2.0,-1.4728819870173848,-0.3537907176929967,-0.3943272726259763,0.8432093315936481,0.3767461852568236,4653,-0.3547714217664965,-1.9223863364253055,-1.0825942985521753,-0.51512592718283,0.5723511815060601,0.2971781305114638,2268,-0.5027060641269203,,1134.0,2,False,False,,False,2,False
intraday_pullback,178,30,14,0.8,240,2.75,-1.25,-1.201948826352409,-1.264694250643208,-0.7951759007810356,0.6230708168799678,0.2983123365818873,8414,-0.7922552080092917,-1.4184033877654472,-1.8874078018475773,-0.7047954392386494,0.4171868402952067,0.238760477520955,3937,-0.7034311390972967,,1968.5,2,False,False,,False,2,False
intraday_pullback,179,15,10,0.4,240,1.75,-1.0,-1.0363564896416266,-2.529719592093468,-0.963551938235378,0.4585506124030601,0.3094425483503982,13185,-0.9633280646525888,-1.15105145043829,-2.957008523768636,-0.8687696581630241,0.3039742865088146,0.259361322742746,6169,-0.8686510394456748,,3084.5,2,False,False,,False,2,False
intraday_pullback,180,35,5,0.2,180,4.0,-1.5,-1.433863688948392,-0.5200387905777489,-0.5075833227499499,0.7729063389086226,0.2904848119090726,4971,-0.4809642228115643,-1.674258694568802,-1.323587250861706,-0.5953526838887092,0.4750803113543316,0.2181266261925412,2306,-0.5789689410575967,,1153.0,2,False,False,,False,2,False
intraday_pullback,181,20,15,0.8,60,2.0,-2.0,-1.324214208033436,-0.7458967831242077,-0.6593329354881378,0.6721358888219612,0.4890395480225988,4425,-0.6466732669464281,-2.110265091374259,-1.1084828149368535,-0.4664874005550813,0.4475407952547939,0.3944954128440367,1526,-0.4660704676618525,,763.0,3,False,False,,False,3,False
intraday_pullback,182,40,12,1.5,120,2.75,-1.0,-1.15042532301385,-1.3552153218424818,-0.8484732220436597,0.5943720513411168,0.2561564461612747,8284,-0.8476938324558885,-1.3752216661012342,-2.0649604306425657,-0.7270158909632275,0.3507010584884047,0.1947368421052631,3420,-0.7248663129118612,,1710.0,2,False,False,,False,2,False
intraday_pullback,183,25,8,1.0,300,4.0,-1.0,-1.243894404238454,-1.1072079576781568,-0.7526856756375936,0.6605837804395642,0.2044035491291488,9129,-0.7502781854656286,-1.3764013745983086,-1.9528353999269183,-0.7263892341852324,0.4302116465817113,0.1600271616115889,4418,-0.7238262890802487,,2209.0,2,False,False,,False,2,False
intraday_pullback,184,25,10,1.0,150,3.75,-2.25,-1.3071050750561002,-0.2713726956966187,-0.3679692323533911,0.8692787188790089,0.4059763008758372,3882,-0.2814381352084356,-2.128587562165702,-0.9765370786833956,-0.4604162950409476,0.5333291495023244,0.3041500852757248,1759,-0.4457741025624758,,879.5,2,False,False,,False,2,False
intraday_pullback,185,30,9,0.7000000000000001,240,1.0,-1.75,-1.0805136941017484,-2.056652965827075,-0.919125617597072,0.4812207305789762,0.5623495012039904,11628,-0.9187236074671924,-1.2476647423038534,-2.6770927684734884,-0.8014791418083368,0.3313199302045536,0.4936336924583741,5105,-0.8005594182464454,,2552.5,3,False,False,,False,3,False
intraday_pullback,186,35,10,1.2000000000000002,240,3.5,-2.5,-1.3587793156223456,-0.261205548073857,-0.3373968330510302,0.8734545839443506,0.4473483887338239,3941,-0.2658865786848574,-2.010975735644519,-0.9879425178506462,-0.4888559762437701,0.5585279532243579,0.3410493827160494,1944,-0.4594153957488545,,972.0,2,False,False,,False,2,False
intraday_pullback,187,25,3,0.4,300,3.25,-1.75,-1.442128171889656,-0.5495816101433627,-0.5102301561527469,0.7871704369089052,0.3662453023573624,5854,-0.4887207451436927,-1.8017596420838653,-1.1711267711078883,-0.5519432122090494,0.5566799002023766,0.3037974683544304,2686,-0.5433020417152721,,1343.0,2,False,False,,False,2,False
intraday_pullback,188,40,4,1.4,90,3.0,-1.25,-1.2444898125632948,-0.9336481021773756,-0.751831613761558,0.6522281478485055,0.2930767909293936,5821,-0.7490673162037886,-1.5379148418069597,-1.636726691798486,-0.649574265741663,0.4065602076229013,0.232695810564663,2196,-0.6465915749170774,,1098.0,2,False,False,,False,2,False
intraday_pullback,189,10,14,0.4,240,3.5,-2.5,-1.3250402952572902,-0.2894253575324876,-0.3704506207216695,0.859589611286906,0.4468518990568442,3923,-0.28836974307488,-2.239432970835308,-0.835069858795743,-0.4330601110738202,0.6098570164311312,0.347871235721703,1926,-0.4101046391953165,,963.0,2,False,False,,False,2,False
intraday_pullback,190,10,10,0.8,210,3.25,-1.5,-1.3228733811903728,-0.8009150505218502,-0.6530963319078317,0.7119487933704752,0.3201637021879427,6353,-0.6340772232393516,-1.5746281619668414,-1.5140273838222018,-0.6341939115826818,0.4343679332827251,0.2491616364855801,2982,-0.6295486157946882,,1491.0,2,False,False,,False,2,False
intraday_pullback,191,35,4,1.0,360,3.0,-1.5,-1.3317815225522789,-0.8832854781187417,-0.6651231742318746,0.7084060198623678,0.3380338436744561,7446,-0.6649604934289639,-1.5063701775246725,-1.34686478456268,-0.6633452894022543,0.4976509557874339,0.2766399525081626,3369,-0.6616712592608993,,1684.5,2,False,False,,False,2,False
intraday_pullback,192,20,13,1.5,300,1.0,-2.75,-1.2460954849687311,-1.1816741679084364,-0.7514491288643047,0.5867668308210608,0.6814740592295703,8982,-0.7505070676393896,-1.541860468817312,-1.6464203106087538,-0.6478930526427513,0.4106873474172199,0.6178882624295233,3902,-0.6450686489866033,,1951.0,3,False,False,,False,3,False
intraday_pullback,193,15,13,0.9,150,3.75,-2.75,-0.759120267296926,-0.1025457916265586,-0.2881867781893855,0.9478503773638884,0.4662538699690402,3230,-0.1169924496221174,-2.3821544084491677,-0.6630184653725831,-0.3978624267422379,0.6213557996318602,0.3556313993174061,1465,-0.3592762627553082,,732.5,3,False,False,,False,3,False
