strategy,trial_id,p_chase_threshold_pct,p_limit_proximity_pct,p_vol_lookback_bars,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
limit_up_chase,24,15.0,24.0,10,10.0,210,8.0,-3.0,-1.9639109219796205,-0.1237197881974273,-0.020828233743447,0.0,0.0,3,-0.0208282337434471,3524.287830333805,0.1296112777743883,-2.991565912500024e-05,inf,1.0,1,0.0152297089422499,,0.5,2,True,False,,False,2,False
limit_up_chase,25,11.0,24.0,15,10.0,90,2.5,-1.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,26,21.0,24.5,30,9.0,120,3.0,-1.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,27,16.0,25.0,20,7.0,240,3.5,-3.5,1.615669478369529,0.0369462586545324,-0.0160936013803271,1.4365572314215185,0.6666666666666666,9,0.0130207235946073,5150.895159665258,0.2226492262108305,-2.999138412386179e-05,inf,1.0,3,0.0218981560431112,3188.087185296922,1.5,3,True,False,,True,3,False
limit_up_chase,28,19.0,26.0,25,8.0,210,5.5,-1.5,-1.970740462878475,-0.122931147601195,-0.0138356312295499,0.0,0.0,3,-0.0138356312295498,10.220257935827547,0.0730455250787604,-0.0041879894697201,2.5502583848604496,0.5,2,0.0063400225962797,,1.0,2,True,False,,False,2,False
limit_up_chase,29,9.0,25.5,15,3.5,210,2.0,-3.5,0.4882815694890284,0.0201691442911804,-0.0929252105205235,1.056640084155644,0.6666666666666666,186,0.0226152208109735,-3.473271023066606,-0.1246956045790189,-0.0681012788481362,0.7852422924637048,0.696969696969697,99,-0.0398802263102623,-7.11325440094181,49.5,4,False,False,,False,4,False
limit_up_chase,30,17.0,25.5,10,3.5,60,3.5,-4.5,2.90839475497085,0.0652114794800211,-0.0121930435524609,2.4496477523932683,0.8,5,0.0177173486792203,-6.442829780332927,-0.1302460099501417,-0.010269367983765,0.0,0.0,1,-0.0102693679837649,-2.2152528535960383,0.5,1,False,False,,False,1,False
limit_up_chase,31,22.0,24.0,20,3.5,300,3.5,-3.0,-0.5692745654031457,-0.0180779314384494,-0.0186762791967285,0.8340188346340159,0.5,8,-0.005372359827175,5533.453477357523,0.3143778946564574,-5.399023752038341e-05,inf,1.0,6,0.0402052902321465,,3.0,3,True,False,,True,3,False
limit_up_chase,32,18.0,27.5,15,7.0,120,7.5,-1.5,,0.0,0.0,,0.0,0,0.0,15006.977432847232,0.1297985943353704,-2.992016925007105e-05,inf,1.0,1,0.0575200273236249,,0.5,2,True,False,,False,2,False
limit_up_chase,33,11.0,27.5,25,4.5,90,2.5,-2.0,-0.5175663513996374,-0.0220168948943238,-0.0339387877710717,0.8846069360687016,0.5,24,-0.0088913997586089,-4.048655145178804,-0.1205225259514095,-0.0205613604413212,0.5110079955645578,0.375,8,-0.013020859442972,,4.0,3,False,False,,False,3,False
