strategy,trial_id,p_opening_window_min,p_breakout_buffer_pct,p_entry_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error
orb,125,55,0.25,240,4.5,-2.0,0.2549237968785943,0.020476518723443537,-0.24601757063014343,1.0277975324793114,0.37027027027027026,1110,0.031129910695536056,-2.9457712422176265,-0.42722151590425433,-0.28218739069906806,0.6134825742142268,0.26285714285714284,350,-0.2353378711268551,-11.555497283058788,175.0,2,False,False,
orb,126,50,0.30000000000000004,240,5.0,-2.5,0.46266289181138404,0.03218982939196875,-0.22694457404859086,1.0413112796238855,0.40175097276264593,1028,0.0516058184889705,-2.944723663197248,-0.3702709213764441,-0.2751497749954884,0.6299170800900163,0.2772585669781931,321,-0.22168064782516028,-6.364728434710379,160.5,2,False,False,
orb,127,20,0.35000000000000003,150,3.0,-1.0,-1.2122017893471373,-0.7284110429956966,-0.7863702331451726,0.576843487426452,0.2480777013354917,2471,-0.7863702331451726,-1.7871940098656054,-1.1502552736190113,-0.5567944866137371,0.40195206216591295,0.196524064171123,748,-0.5515652162930746,,374.0,2,False,False,
orb,128,25,0.5,120,5.0,-2.5,0.9832015920176511,0.05901891635561656,-0.2127740638217649,1.0735984748681702,0.40814299900695133,1007,0.10046543537902108,-2.4979044145790605,-0.4947028064459216,-0.36231486486837206,0.5155389766574305,0.2789115646258503,294,-0.2988224958962705,-2.540582150048244,147.0,2,False,False,
orb,129,60,0.15000000000000002,120,4.5,-4.0,23.39520112726165,0.3287546154320608,-0.0788187641075781,1.6298295592470968,0.6209150326797386,612,0.6934197841732592,-2.849958386128921,-0.385515983350117,-0.2802489763759078,0.5379647866330879,0.4427860696517413,201,-0.21471963633062274,-0.12181807587915792,100.5,3,False,False,
orb,130,30,0.15000000000000002,120,3.5,-3.0,0.6291263559140955,0.045940411470413875,-0.2311114307458744,1.0539041935082405,0.515728476821192,1208,0.07080951137491875,-2.9266075960403044,-0.5111767297615737,-0.29295852563181307,0.5445007255612038,0.42165242165242167,351,-0.25448182143026676,-4.651859787034451,175.5,3,False,False,
orb,131,50,0.05,90,2.0,-3.5,2.353558459459316,0.09823356443745437,-0.14507016361248107,1.1553047270746568,0.6901041666666666,768,0.15955248484640516,-3.353074583050312,-0.3978837042037928,-0.22619236883635052,0.5653810362300593,0.5622317596566524,233,-0.19283165399694502,-1.4246829389657971,116.5,3,False,False,
orb,132,40,0.1,210,2.5,-4.0,1.55977786274822,0.09746819938378509,-0.20847980278514283,1.1095119590012164,0.6708211143695014,1364,0.15245244701029947,-2.6431218303124453,-0.19998524254877914,-0.22700389832708842,0.7818563152273809,0.5882352941176471,408,-0.12904975895358517,-1.6945501621977432,204.0,3,False,False,
orb,133,40,0.30000000000000004,120,5.0,-2.5,1.341817731345584,0.08229692956228339,-0.2276075553964507,1.1115900353387551,0.41238317757009346,856,0.14375346031090475,-2.9271268824436794,-0.37689418599789415,-0.27491095346018446,0.5881914979472287,0.2669172932330827,266,-0.21829542108316402,-2.1814638561292052,133.0,2,False,False,
orb,134,40,0.0,90,4.0,-2.5,1.2042921799983617,0.07559626462514157,-0.22306840327700658,1.1031029502051497,0.46266829865361075,817,0.12740301734825143,-2.9771674936448953,-0.47631675382475847,-0.286418391009343,0.535266776106231,0.3176470588235294,255,-0.2508593671469648,-2.472130553607801,127.5,2,False,False,
orb,135,55,0.0,240,4.0,-2.5,0.33228210151282606,0.025608580572317564,-0.2330878632438245,1.0310134971305123,0.44761106454316846,1193,0.03831065492669583,-2.955488798451565,-0.36912198823609005,-0.26631366005728835,0.6516968467072798,0.3539325842696629,356,-0.2080511327204262,-8.89451699322867,178.0,3,False,False,
orb,136,10,0.25,120,4.0,-1.0,-1.346375367233028,-0.4875715118301978,-0.6491647520583582,0.6935753396847744,0.21970554926387317,2649,-0.6479684741536709,-1.9007679982903454,-1.0161607941212047,-0.5214084960351537,0.44617498652260024,0.1619156214367161,877,-0.5091451194582766,,438.5,2,False,False,
orb,137,40,0.4,210,5.0,-1.0,-1.4268204895848038,-0.28013059516175287,-0.5027235800124895,0.7427758858485419,0.2022332506203474,1612,-0.4709600279461298,-2.494904968197841,-0.665636919395211,-0.37823452540259406,0.5016366853761685,0.13934426229508196,488,-0.3519148876220629,,244.0,2,False,False,
orb,138,55,0.15000000000000002,150,2.5,-3.0,-0.37713035222394026,-0.01706210320695348,-0.18377123541458784,0.9839240465064288,0.5905044510385756,1011,-0.035549943221657165,-2.955706745218936,-0.5195122145503727,-0.29002681888223586,0.5061732937756593,0.48355263157894735,304,-0.2543711853156376,,152.0,3,False,False,
orb,139,40,0.35000000000000003,60,4.0,-3.0,-0.2639913118079764,-0.01768546214382506,-0.2860181849460049,0.967615283879219,0.4945054945054945,364,-0.03879355866389578,-1.7004053616477808,-0.07284131632988741,-0.1672270386393338,0.8664045757608174,0.41284403669724773,109,-0.04919941345413459,,54.5,3,False,False,
orb,140,60,0.5,240,4.0,-1.5,-1.5145379288849876,-0.24145201329857333,-0.4318102959144773,0.7667868271805987,0.30689655172413793,1160,-0.4142485542388402,-2.708436759552593,-0.6434833338508534,-0.3436480904894736,0.5110369677380785,0.2188365650969529,361,-0.3314352164933406,,180.5,2,False,False,
orb,141,20,0.35000000000000003,90,5.0,-4.0,4.073997067122091,0.16150227891397337,-0.15327376550569854,1.2182767382558428,0.5531177829099307,866,0.27699013305203346,-2.7201568109130276,-0.4293408457544537,-0.3152523308894126,0.5434507125327236,0.40425531914893614,282,-0.25460888632385925,-0.6676874740203412,141.0,3,False,False,
orb,142,40,0.45,180,1.0,-4.0,-1.49675232871281,-0.24774747605750572,-0.4069985690856662,0.7396247367984848,0.7780548628428927,1604,-0.37716722356298515,-2.9301723442272154,-0.5755603319565481,-0.3094338015046222,0.46920779690120007,0.7088607594936709,474,-0.30069175980961604,,237.0,3,False,False,
orb,143,60,0.30000000000000004,90,4.5,-3.5,4.687774094905892,0.1262404216468534,-0.12012953080182653,1.2734312240989152,0.5478723404255319,376,0.2524741913647848,-3.277853121587621,-0.3976447649040699,-0.23999781361116795,0.4866500588005069,0.421875,128,-0.20782165967522948,-0.6992344458641035,64.0,3,False,False,
orb,144,10,0.2,150,3.5,-3.5,1.1421718699497854,0.08294574796599483,-0.23179610716433754,1.0793761849182142,0.5673194614443084,1634,0.12566016221601362,-2.3516046040341583,-0.627627851211103,-0.4018507214352486,0.5184537595085923,0.4305555555555556,576,-0.3542538475580088,-2.0588885665145513,288.0,3,False,False,
orb,145,45,0.25,120,4.0,-3.0,1.640032403652491,0.09338346916453505,-0.22204807259547182,1.1328031285507527,0.501219512195122,820,0.16941538569603765,-2.7696502240551077,-0.32944103117507995,-0.2638392338668626,0.6407486856141034,0.4046692607003891,257,-0.17951064750579449,-1.6887777448097137,128.5,3,False,False,
orb,146,40,0.2,240,1.5,-2.5,-1.4057854689728866,-0.4029582378500674,-0.5572409103312662,0.7086737290182786,0.596828447861605,2081,-0.5373717179057179,-2.64348687211606,-0.7058739296528718,-0.3557820278497518,0.5259397475314992,0.5472636815920398,603,-0.34656964792974854,,301.5,3,False,False,
orb,147,10,0.4,60,3.5,-3.5,0.6465871479879891,0.041469954919409496,-0.19328509542791344,1.046844806912048,0.5604089219330854,1076,0.06114446160691345,-2.6357082788252306,-0.4064024588063326,-0.32157963084577834,0.6124597008334963,0.4394736842105263,380,-0.24698508826992793,-4.076338799846035,190.0,3,False,False,
orb,148,60,0.05,240,1.0,-1.0,-1.0373499942898574,-1.480450876464827,-0.9625727315019267,0.34855897586279033,0.40102440494124736,3319,-0.9625727315019267,-1.5507008705010246,-1.8305591159770993,-0.6441339771634267,0.2887518579724985,0.3809980806142035,1042,-0.6400430838184445,,521.0,3,False,False,
orb,149,10,0.15000000000000002,90,1.0,-2.0,-1.1629686204046403,-0.9364111156024062,-0.8361032056191187,0.507949419245958,0.6069715382155421,3127,-0.8361032056191187,-1.6326193037698447,-1.437707342303465,-0.6112974527416415,0.3163633638762719,0.526579739217653,997,-0.6087217332930406,,498.5,3,False,False,
orb,150,20,0.15000000000000002,90,4.5,-1.5,-1.3523523825184056,-0.15649011899811582,-0.3208004489542484,0.8595543651444665,0.295391061452514,1432,-0.24925745728771287,-2.6371942338614103,-0.6322390602817944,-0.35101315533176347,0.48814919127449735,0.20930232558139536,430,-0.3242886557451006,,215.0,2,False,False,
orb,151,15,0.45,90,4.5,-1.5,-1.3137029136338239,-0.13345502261186695,-0.3022551811376038,0.8757203401625087,0.2949479940564636,1346,-0.22507403091051248,-2.4069940472559552,-0.6804360263643771,-0.3944606646936327,0.47057050327270084,0.20642201834862386,436,-0.36245531432754297,,218.0,2,False,False,
orb,152,30,0.25,90,1.5,-1.0,-1.1547505584080588,-0.9217382216395398,-0.8441006950404633,0.4582367988937905,0.3660864682762493,1781,-0.8433246876026949,-2.058996154380199,-1.1806001965426263,-0.4788976922591327,0.3436328937412645,0.3215767634854772,482,-0.4749259189661327,,241.0,2,False,False,
orb,153,20,0.2,60,1.0,-3.0,-1.411734146484599,-0.5163029036326559,-0.5829899889322282,0.5794514115172764,0.6967971530249111,1405,-0.5821992975639473,-2.436313497653369,-0.8099457331151215,-0.3959547465743765,0.3209279351428074,0.6197530864197531,405,-0.39595474657437657,,202.5,3,False,False,
orb,154,55,0.5,150,4.0,-1.5,-1.0399465940061747,-0.08281637611515073,-0.2830246176540078,0.9032980016996949,0.32723112128146453,874,-0.16111990567996237,-2.9993100831703106,-0.5883968561972911,-0.2955288842610765,0.48628194834676275,0.2188679245283019,265,-0.27961114313138347,,132.5,2,False,False,
orb,155,25,0.05,180,2.5,-4.0,0.8024889100671595,0.05298270788077039,-0.19429565810405952,1.0557346476574239,0.66375,1600,0.0757556195511806,-2.4128012489776256,-0.5663126270093719,-0.3831625624269037,0.5088941182091817,0.5512295081967213,488,-0.3226614922644945,-3.0066474672848758,244.0,3,False,False,
orb,156,30,0.5,180,1.5,-1.0,-1.0569586118093233,-1.2327873184220477,-0.9428480929036535,0.43693581064287224,0.34740146494593654,2867,-0.9425818192170193,-1.605224812286766,-1.5550572196389183,-0.62194950031076,0.33514275039311314,0.2884848484848485,825,-0.6201037601860115,,412.5,2,False,False,
orb,157,55,0.0,120,5.0,-2.5,3.49382814030314,0.13622513513006226,-0.1620899390300864,1.2074525386736201,0.4383916990920882,771,0.25375534668241784,-2.9626399116619004,-0.34470415888173744,-0.2533767644582865,0.5962737467741638,0.288135593220339,236,-0.18896615891527502,-0.8479638358527987,118.0,2,False,False,
orb,158,60,0.25,60,5.0,-1.5,5.0825990988872265,0.0660518043643119,-0.038083371654436614,2.224379261319275,0.375,16,0.09327023866758077,-5.358717251023662,-0.3074555038483597,-0.055546604935698664,0.1632007514785443,0.09090909090909091,11,-0.051886221751326955,-1.0543261718589783,5.5,2,False,False,
orb,159,35,0.0,240,4.0,-1.0,-1.2748558418266567,-0.5774631393634706,-0.7158518193130479,0.6234124004286599,0.2090508610332399,2497,-0.7072238832192026,-2.3380589567353893,-0.7089938776102797,-0.4116632300282389,0.512861001631692,0.17857142857142858,700,-0.3904836452057233,,350.0,2,False,False,
orb,160,45,0.05,150,3.5,-1.5,-1.5154556449509908,-0.21377449861534098,-0.3670165887380821,0.8051220050591286,0.31673881673881676,1386,-0.335958992334528,-2.8724925106126524,-0.6923409859862137,-0.31630334133925736,0.4810611631965432,0.2578125,384,-0.3028401891249979,,192.0,2,False,False,
orb,161,45,0.1,150,2.0,-1.5,-1.380972705160376,-0.47341914641328403,-0.6111317535707889,0.6609713129517235,0.40588235294117647,1700,-0.6078775055687888,-2.7210407440562467,-0.8097831407199494,-0.3422124156603725,0.48066893939169847,0.3678861788617886,492,-0.33205526460437196,,246.0,3,False,False,
orb,162,50,0.5,120,5.0,-1.0,-1.347354599094395,-0.13110079380789663,-0.3400597885959501,0.8268074259459653,0.20023419203747073,854,-0.2657043885028221,-2.7169103127086744,-0.6577324569147431,-0.33696702710641085,0.42240085961045565,0.11510791366906475,278,-0.31107859001470894,,139.0,2,False,False,
orb,163,45,0.35000000000000003,150,3.0,-3.0,-0.26102758706840273,-0.013838707824310103,-0.24492589827311873,0.9864442776547997,0.5346432264736298,967,-0.03274776345742936,-2.920778217739486,-0.4274758018398565,-0.28075785699823397,0.5816374932525499,0.43537414965986393,294,-0.22787362993345184,,147.0,3,False,False,
orb,164,25,0.05,120,4.5,-3.5,4.645364238375904,0.20921526488412379,-0.18498079164369619,1.2493032749838575,0.539568345323741,1112,0.3669226915526014,-2.5269300877880547,-0.5151395815587666,-0.35491877246568376,0.5152999433348086,0.3977272727272727,352,-0.2900393193492351,-0.5439681278192969,176.0,3,False,False,
orb,165,45,0.45,180,4.0,-3.0,1.0573413356373444,0.05589511535946211,-0.1905265100459559,1.0720978160001347,0.4978165938864629,916,0.09690603661951558,-2.6363590977211295,-0.31107425857990334,-0.2844199549885018,0.6717840076485931,0.3736654804270463,281,-0.18855914089950665,-2.4933850676820315,140.5,3,False,False,
orb,166,10,0.35000000000000003,240,3.5,-3.5,1.0419851890331875,0.06884283938785687,-0.20362871795914186,1.0636790733161645,0.5604395604395604,1729,0.10183060416239953,-2.3683659339918153,-0.6104131834973936,-0.4013420113637507,0.5425421791594321,0.4394184168012924,619,-0.36449056476231456,-2.2729362748325803,309.5,3,False,False,
orb,167,45,0.15000000000000002,120,3.0,-3.0,0.6782348326207283,0.041951358329350076,-0.2039184632925332,1.0545385828930978,0.5483870967741935,961,0.06746217349874595,-2.895709006672861,-0.3309065807419071,-0.25551602380564403,0.6295467738077202,0.46099290780141844,282,-0.1837806890463608,-4.269478457017193,141.0,3,False,False,
orb,168,30,0.45,210,3.0,-2.0,-1.3725166766156072,-0.15494014165879041,-0.33831407972301647,0.868729003858289,0.4323116219667944,1566,-0.2699240020890358,-2.484962069716208,-0.6911914822150539,-0.38154749801644317,0.4952950522904282,0.33408071748878926,446,-0.35994662688947787,,223.0,2,False,False,
orb,169,10,0.4,90,1.5,-3.5,-1.4167926366434482,-0.3185562365361674,-0.4552119874792638,0.7602537339450995,0.6952879581151833,1910,-0.40657512632629966,-2.335420829267701,-0.795543872959607,-0.41563239681672937,0.43504505714180003,0.5748792270531401,621,-0.4126922273363408,,310.5,3,False,False,
orb,170,40,0.35000000000000003,180,2.5,-1.5,-1.419423699856869,-0.4071727788034116,-0.5751659570814154,0.6936686207293674,0.36594427244582045,1615,-0.5743915887448529,-2.438716004269578,-0.7674199622258818,-0.3926220090649357,0.48590158654616156,0.3008298755186722,482,-0.37887407627309067,,241.0,2,False,False,
orb,171,45,0.5,210,4.5,-2.5,-0.5597289452326484,-0.030052012832864742,-0.2136057778029277,0.9663547579932276,0.4198717948717949,936,-0.062157078441474445,-2.7257385004201913,-0.3706256778049969,-0.30001626864033615,0.6377703266295003,0.31186440677966104,295,-0.2264156998856126,,147.5,2,False,False,
orb,172,10,0.05,120,2.5,-2.5,-1.36361049651442,-0.22673277964901412,-0.37894225368302137,0.854326002191047,0.517485613103143,2259,-0.30682663194795157,-2.0702929957103264,-0.8889538069071709,-0.47387223184939814,0.45439051191008045,0.4002695417789757,742,-0.45013088433610793,,371.0,3,False,False,
orb,173,25,0.2,210,3.5,-2.5,-0.8324769990397126,-0.07426115969845774,-0.2827457410223166,0.9402354966693095,0.46335403726708074,1610,-0.1265048408837509,-2.6261724487253812,-0.537193433016689,-0.339851616467702,0.573111595979419,0.37656903765690375,478,-0.28560716107791717,,239.0,3,False,False,
orb,174,50,0.4,120,4.0,-1.5,-0.6659938544000371,-0.0431192676802702,-0.25425125612200095,0.9470123269535816,0.3155397390272835,843,-0.08925961598359788,-3.119933974310107,-0.5996217994791642,-0.2787716798238507,0.4727394530238869,0.21621621621621623,259,-0.26461547414290454,,129.5,2,False,False,
orb,175,50,0.25,120,4.5,-3.0,3.694552230545227,0.14821926848860034,-0.17012210025680483,1.2324311538167536,0.49166666666666664,720,0.27860873495652805,-2.7985307027044994,-0.373973677280254,-0.27625400900842073,0.5800336541710502,0.36123348017621143,227,-0.20041913066054673,-0.7574749328395619,113.5,3,False,False,
orb,176,30,0.2,90,1.5,-1.5,-1.273833323563061,-0.6754571810174541,-0.7223348268126724,0.5392722944846976,0.4664131812420786,1578,-0.7202147689663745,-2.4988298706147685,-0.8944735932418508,-0.38275793911678746,0.4063491881955086,0.43457943925233644,428,-0.37659165743238243,,214.0,3,False,False,
orb,177,25,0.25,60,5.0,-1.0,-1.5552528279396982,-0.2789740359712442,-0.4343731737925506,0.7108186165978918,0.19162303664921465,955,-0.432942392307997,-2.77712663245693,-0.3812865703080757,-0.3016448893756139,0.5528230440495577,0.16791044776119404,268,-0.23981621266657083,,134.0,2,False,False,
orb,178,20,0.15000000000000002,90,4.5,-3.0,2.1648628550199644,0.1161699129174859,-0.1868778042929412,1.1346781458447497,0.48178506375227687,1098,0.1867421729367882,-2.5175864133195867,-0.5537636779492938,-0.365537684978323,0.48235491294799093,0.33810888252148996,349,-0.31708081953923506,-1.1629311332501797,174.5,2,False,False,
orb,179,55,0.4,180,3.0,-4.0,5.122573096915928,0.16343202323844166,-0.14082025016232422,1.251097771750844,0.6585956416464891,826,0.3148375841642914,-2.681892174680276,-0.250607816241579,-0.24493287803023603,0.7121183919261168,0.5254901960784314,255,-0.14896478686276804,-0.5235439541692286,127.5,3,False,False,
orb,180,25,0.2,90,3.5,-3.5,2.2631767209470017,0.1299861801724882,-0.21601083494887888,1.1585772545894988,0.5851485148514851,1010,0.22212163128756424,-2.7720724295878094,-0.5024109779203052,-0.315817422341885,0.5061302803697459,0.44193548387096776,310,-0.2695782296767262,-1.2248590240128776,155.0,3,False,False,
orb,181,30,0.0,210,5.0,-3.5,4.584734045329706,0.2157964921300973,-0.20485225286397915,1.2744121257792305,0.5192307692307693,1144,0.3962136571438273,-2.5552080054932405,-0.26431823919783465,-0.2722359876707537,0.7209022316604942,0.40599455040871935,367,-0.16419970303210718,-0.5573296030325103,183.5,3,False,False,
orb,182,30,0.0,60,5.0,-3.0,0.12956996196598144,0.014415170549283695,-0.26048956961044273,1.0217360239057138,0.45224719101123595,712,0.016869706520902916,-2.7290686119936733,-0.23648484261489827,-0.2207722078531059,0.7022313953803552,0.36018957345971564,211,-0.1298739492908768,-21.062509941233056,105.5,3,False,False,
orb,183,20,0.5,240,4.5,-4.0,5.318059470119084,0.19941371557567597,-0.1618962383377467,1.2377518217893453,0.5729257641921397,1145,0.36754154902148595,-2.6094440063544813,-0.43954077141425224,-0.33419075777889307,0.5871743060593047,0.42857142857142855,371,-0.26659091415296243,-0.49067597325985707,185.5,3,False,False,
orb,184,10,0.45,120,4.5,-2.5,0.6045145498534826,0.03734535440899073,-0.1884092903733294,1.039223621982281,0.4178794178794179,1443,0.05586463657409135,-2.2262486641160093,-0.675650412985098,-0.4321134919802129,0.4715328869701734,0.28189300411522633,486,-0.38926329160459894,-3.682704849131571,243.0,2,False,False,
orb,185,45,0.25,90,1.0,-3.0,-1.4511271282817595,-0.28242589597332923,-0.43544961161783796,0.6642738056768306,0.70995670995671,924,-0.39568292566410834,-3.2777158900618883,-0.5598538461370771,-0.262387513941555,0.4416554317339924,0.6642599277978339,277,-0.25659292864425165,,138.5,3,False,False,
orb,186,45,0.05,240,1.5,-2.5,-1.4176140263322417,-0.40194430904009554,-0.5473840337912504,0.6937385850965192,0.5920925747348119,2074,-0.5294932385295917,-2.6241479718845406,-0.7313881296678164,-0.3591578411712678,0.5080001309720957,0.5489566613162119,623,-0.349893092909376,,311.5,3,False,False,
orb,187,45,0.05,180,1.0,-3.5,-1.4694422763956414,-0.2962131659817233,-0.43413651579346985,0.7280146323050232,0.7559681697612732,1885,-0.4007055176308254,-2.7787606028239575,-0.6106682234532341,-0.3286350603324003,0.4706454157729871,0.7015706806282722,573,-0.3082695343557551,,286.5,3,False,False,
orb,188,20,0.45,120,1.5,-3.5,-1.3906160732685229,-0.18201345942973274,-0.33584922520183,0.844549336988331,0.6988869361452841,1707,-0.27177789337100844,-2.271317528430013,-0.8050890896171032,-0.429131156840473,0.37099937263564103,0.5948103792415169,501,-0.42559458722410703,,250.5,3,False,False,
orb,189,15,0.4,240,4.0,-2.0,-1.3274531427526899,-0.13301609461393316,-0.28934361802448444,0.9021311920139203,0.3742782152230971,1905,-0.21670862413764735,-2.104414849769648,-0.7809969429116684,-0.46512522261109435,0.4887360884107429,0.2721518987341772,632,-0.44079465382019045,,316.0,2,False,False,
orb,190,55,0.45,90,5.0,-2.5,0.9336379263841553,0.04644450561572877,-0.17748207836951435,1.0877758599132092,0.4253731343283582,402,0.08033484130593216,-3.562740463069543,-0.41429505170825476,-0.22116668114387453,0.4595412683316126,0.272,125,-0.2085413323074976,-3.8159765819149203,62.5,2,False,False,
orb,191,45,0.35000000000000003,120,4.0,-3.0,1.938923693533462,0.10218934294661364,-0.21559736863718765,1.1495541041095156,0.5019011406844106,789,0.1924609034147402,-2.8923801237910896,-0.39213686698341177,-0.27221248529576575,0.5856402857856874,0.36693548387096775,248,-0.2081942004432371,-1.4917452055681804,124.0,3,False,False,
orb,192,55,0.45,60,1.5,-1.0,-1.8020140551734365,-0.356526234725098,-0.1864313893354267,0.2698038779978356,0.25,80,-0.1864313893354267,-5.3644280083182805,-0.4078293652436259,-0.07623568232778952,0.291839845511026,0.2647058823529412,34,-0.07623568232778954,,17.0,3,False,False,
orb,193,25,0.5,90,3.0,-1.5,-1.4717122159000398,-0.23725784891940013,-0.41057496588379505,0.7835749118178156,0.36723672367236726,1111,-0.3732217388634015,-2.7142897516970343,-0.6505182781698774,-0.3437631617689974,0.47879514623948355,0.2875,320,-0.33486728320343817,,160.0,2,False,False,
orb,194,15,0.1,90,2.0,-2.0,-1.4411176067766667,-0.3569189297318152,-0.49296152207780275,0.7627785163736579,0.5022601707684581,1991,-0.4645094363404857,-2.0239452025189304,-1.0508695818532328,-0.48800506428671736,0.3898367468595413,0.3880368098159509,652,-0.48477879713655136,,326.0,3,False,False,
orb,195,15,0.1,60,4.0,-2.5,0.39794987986842467,0.03186569547068923,-0.2258362786738435,1.0372547730518549,0.4548641542506573,1141,0.04432570217065268,-2.4813231700898513,-0.6674949984276382,-0.3742476930093189,0.46549449693965794,0.3112244897959184,392,-0.3283887986823,-6.235265533715599,196.0,2,False,False,
orb,196,55,0.35000000000000003,120,1.0,-3.5,-1.4296325468550224,-0.1136931636501592,-0.2451579301287824,0.8489734475644357,0.7737003058103975,981,-0.1954544369312735,-3.2047433148443774,-0.5760388879565715,-0.2709937828612572,0.43519493255606667,0.68125,320,-0.2635271013891891,,160.0,3,False,False,
orb,197,30,0.2,210,4.5,-4.0,3.9988396792313945,0.21124441656901646,-0.21974359093670803,1.2601775510455084,0.5762557077625571,1095,0.3740980160317269,-2.7921158619320416,-0.3324152376971104,-0.2749830669162132,0.6710484908050631,0.43304843304843305,351,-0.19761944314255853,-0.698231508613195,175.5,3,False,False,
orb,198,60,0.15000000000000002,120,2.5,-2.5,-0.4629555941732398,-0.021203153564769896,-0.18651457591454745,0.9757311478301087,0.5469678953626635,841,-0.04449100237464365,-3.248117408163564,-0.5287673029925436,-0.2596224386299244,0.494522602127754,0.43137254901960786,255,-0.24381486829258514,,127.5,3,False,False,
orb,199,15,0.4,90,2.0,-3.0,-1.2701625883965904,-0.1739993007468084,-0.3539822845838559,0.8596576786886697,0.6139878950907868,1487,-0.2598765373448024,-2.335724572022621,-0.6881933018007722,-0.4120243362805805,0.46413791770991947,0.4865979381443299,485,-0.3901960065363167,,242.5,3,False,False,
