strategy,trial_id,p_gap_threshold_pct,p_reversal_threshold_pct,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error
gap_down_reversal,16,-2.5,0.3,45,1.5,-2.5,-1.232701702143451,-0.20438223472562628,-0.4300974785539727,0.756486199411736,0.6169844020797227,577,-0.3166188286765058,-3.493713377567734,-0.4641210701319929,-0.22293610895986907,0.5917212081085633,0.5602536997885835,473,-0.20351869259020428,,236.5,3,False,False,
gap_down_reversal,17,-2.0,1.5,30,3.0,-2.5,-0.3803925338267481,-0.01752741792469684,-0.21303152493995367,0.9709936669474002,0.5065616797900262,381,-0.0416951122542949,-2.979002981165286,-0.4213292112459002,-0.26574078656922634,0.5568248672943515,0.39923954372623577,263,-0.2106298254956468,,131.5,3,False,False,
gap_down_reversal,18,-3.5,2.4,75,5.0,-4.0,6.4795128537640245,0.145705496849215,-0.1408900029705917,1.5069738136630044,0.5506329113924051,158,0.38664023675150205,-2.804334899446319,-0.2275631465650341,-0.22416993318115272,0.6481064503725716,0.3939393939393939,132,-0.13875542047275513,-0.43280026797342463,66.0,3,False,False,
gap_down_reversal,19,-3.0,0.8999999999999999,45,5.5,-3.0,5.750314843291968,0.16859830321496888,-0.17623684536494943,1.5048933940644276,0.4711111111111111,225,0.4228954467762902,-2.7524541650447025,-0.17748196297532862,-0.17909520931870238,0.7443945302833979,0.33490566037735847,212,-0.09734174879396318,-0.4786614715984776,106.0,2,False,False,
gap_down_reversal,20,-2.0,2.9999999999999996,75,4.0,-3.5,0.0987363551220437,0.01057179959076131,-0.22413889257923916,1.0181858435329119,0.5134099616858238,261,0.011092598228245931,-3.102735103701327,-0.3531975274472593,-0.24843095176585733,0.5711526645671933,0.3735632183908046,174,-0.1992074659299149,-31.42444441934454,87.0,3,False,False,
gap_down_reversal,21,-4.0,2.6999999999999997,75,2.0,-5.0,2.967555320786734,0.11408415975984151,-0.1424419591283244,1.3606328504916283,0.7906976744186046,172,0.19444163765733746,-3.214238078071944,-0.1247976037547272,-0.10772568435761852,0.7842609464937809,0.6176470588235294,136,-0.062082463797441645,-1.083126590954271,68.0,4,False,False,
gap_down_reversal,22,-4.5,0.8999999999999999,105,2.5,-2.0,-0.883220065898568,-0.04823509141405969,-0.22135385112966435,0.8994576084819096,0.5348837209302325,258,-0.10383702922835347,-3.554798545704048,-0.2067644392157168,-0.143800098769057,0.7635624222344105,0.3979591836734694,294,-0.10231165492467331,,147.0,4,False,False,
gap_down_reversal,23,-4.5,2.0999999999999996,75,6.0,-1.5,4.224987524458419,0.11667607419879998,-0.13612640881784444,1.4452067536080881,0.3779527559055118,127,0.25730757983423636,-3.3743745131136635,-0.30515158834229983,-0.19854847319598262,0.5431069043392777,0.1347517730496454,141,-0.15394315835127703,-0.798670882122003,70.5,2,False,False,
gap_down_reversal,24,-1.0,1.5,90,1.5,-4.5,-1.3490272155113614,-0.1961931413402223,-0.39608837990742424,0.7881738207419157,0.7284440039643211,1009,-0.3196692541466214,-2.848194390569139,-0.5526097385593677,-0.3120811156584507,0.49715407583074567,0.6536203522504892,511,-0.2820093547969038,,255.5,3,False,False,
gap_down_reversal,25,-1.0,1.5,120,4.0,-4.5,1.0760961081253326,0.055908040397490505,-0.18425490681676532,1.0795033472725337,0.5824964131994261,697,0.09544395193318023,-2.6504413465656937,-0.3699308984904378,-0.29910647529810186,0.6134184418131905,0.4444444444444444,360,-0.21127203608079215,-2.4630154561036637,180.0,3,False,False,
gap_down_reversal,26,-3.0,2.0999999999999996,45,5.0,-5.0,5.268443478737892,0.14480818664194012,-0.15741286482728117,1.4968668418682896,0.5705521472392638,163,0.3557692103483323,-2.947606691776354,-0.21354017122748412,-0.20677228656177202,0.6515052294540726,0.48148148148148145,135,-0.13219562876537116,-0.5594834040968932,67.5,3,False,False,
gap_down_reversal,27,-3.0,2.6999999999999997,120,2.5,-4.5,-1.0602137822218123,-0.09321476819098234,-0.3275596013600585,0.8132111963687849,0.6386861313868614,274,-0.19345765222144307,-2.914491325953225,-0.20509854103667094,-0.19673614401045186,0.7259259933723071,0.5746606334841629,221,-0.12054894232655267,,110.5,3,False,False,
gap_down_reversal,28,-3.0,2.6999999999999997,90,3.0,-4.0,1.0760699108739025,0.06029558850073541,-0.23909331162324848,1.1382943011128552,0.6200873362445415,229,0.12230466918140226,-2.8617155305355353,-0.3338661712773342,-0.26378191730607514,0.5767494347172618,0.4585635359116022,181,-0.19104347589314408,-2.659414134358117,90.5,3,False,False,
gap_down_reversal,29,-2.5,0.8999999999999999,90,5.5,-5.0,4.6921340092016415,0.16062062694614526,-0.18721404358092872,1.3699928773184369,0.5662251655629139,302,0.3739925879510184,-3.0321862381864757,-0.19493385909815308,-0.1867045549437634,0.7283871248382421,0.44933920704845814,227,-0.11830740622787084,-0.6462275442773207,113.5,3,False,False,
gap_down_reversal,30,-2.5,2.4,30,2.0,-2.5,-1.0234234644272704,-0.06240966932465262,-0.18571283985182718,0.8832021869978709,0.5714285714285714,238,-0.10078744123158423,-3.4427227323089284,-0.3780355508644498,-0.20409794581645138,0.5356694787719531,0.4891304347826087,184,-0.16714083502304933,,92.0,3,False,False,
gap_down_reversal,31,-3.0,1.2,30,3.0,-4.5,6.225477287920779,0.18289910979183696,-0.13314001440173515,1.536999013265219,0.6696428571428571,224,0.3555971451890585,-2.948647103788868,-0.1775231719501066,-0.17195530707390574,0.7484895533455331,0.5652173913043478,207,-0.10116795525141697,-0.4736419341710704,103.5,3,False,False,
gap_down_reversal,32,-4.5,2.4,120,2.0,-4.0,1.513089216215643,0.06027501342120198,-0.14783774327083077,1.1558644722148899,0.7225130890052356,191,0.10709250626957845,-3.61425941860284,-0.25658728113502316,-0.16264605360875736,0.6340070099835269,0.5416666666666666,168,-0.12510975641095934,-2.3886624660787628,84.0,3,False,False,
gap_down_reversal,33,-4.0,2.4,90,2.5,-3.0,0.15688927205491635,0.014793449824702432,-0.23636196716762414,1.0333706170018557,0.6029411764705882,204,0.01851970903393907,-3.563932435751156,-0.33997749099621544,-0.1875638870675021,0.5742672636497111,0.4375,176,-0.15335982838200768,-22.716227751402045,88.0,3,False,False,
gap_down_reversal,34,-1.0,2.9999999999999996,75,3.0,-3.5,-0.6482053165952528,-0.040705184453511865,-0.26459860933595697,0.934754952682229,0.5601851851851852,432,-0.09046741599365982,-2.926860170589873,-0.4758834603247113,-0.2969238197889145,0.5220375194305588,0.4100418410041841,239,-0.2640253358366238,,119.5,3,False,False,
gap_down_reversal,35,-3.0,2.0999999999999996,105,4.0,-1.5,-1.0511435292377693,-0.1125773965500209,-0.3719492135456005,0.8115753100044588,0.31754874651810583,359,-0.2211317283423948,-3.047683417225689,-0.5216477543076796,-0.28002986552317904,0.5087178746955292,0.20402298850574713,348,-0.25141802844353367,,174.0,2,False,False,
