strategy,trial_id,p_min_change_pct,p_entry_hhmm_min,p_entry_hhmm_max,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
close_to_open,20,4.0,1460,1510,0.995391220082802,0.043888792754342,-0.2107980199539123,1.0932821663863943,0.412962962962963,540,0.1007528344697887,14.698530138752451,0.1361577993838614,-0.1019335926117199,1.4010082961933432,0.3835616438356164,219,0.1480520995372862,14.766586084142627,109.5,5,True,True,,True,5,True
close_to_open,21,2.0,1450,1520,-0.0258173221149394,0.005822824582124,-0.2854414625620267,1.0071766564537432,0.3863423760523854,1069,-0.0037207235002857,2.865743229562522,0.0593544339976302,-0.1727064482749439,1.1291392073114703,0.3905013192612137,379,0.062507046280466,,189.5,3,False,False,,False,3,False
close_to_open,22,3.0,1450,1515,0.4205227125660918,0.0234302497462706,-0.2200934779891384,1.0409481578229756,0.4046094750320102,781,0.0456204495654699,9.09400712280667,0.1111367584735064,-0.1424352963425618,1.300858528208109,0.3679245283018867,318,0.1334764879422514,21.625483834900837,159.0,5,True,True,,True,5,True
close_to_open,23,4.5,1470,1520,0.8634819462751211,0.037417945285328,-0.1906955601658549,1.0789271746191471,0.41995841995842,481,0.0798481373894492,8.889487304698903,0.1124861479234032,-0.1321793474642833,1.3518903240423517,0.3942307692307692,208,0.1243121751880251,10.294931287268108,104.0,5,True,True,,True,5,True
close_to_open,24,3.0,1480,1500,0.2867128641328761,0.0196842785385408,-0.2466278608089553,1.0362648894387734,0.4044444444444444,675,0.0350324289950294,6.520447807195468,0.0896913841550942,-0.1147595113024448,1.2793039976771765,0.4,260,0.087888345770166,22.742083188055304,130.0,5,True,True,,True,5,True
close_to_open,25,3.0,1430,1510,1.4501041612372814,0.0541318300126509,-0.2049873019767207,1.1022216368596451,0.4055023923444976,836,0.1401469828202151,5.764081705600966,0.0845872535651246,-0.1459550362917681,1.231032860877466,0.3690851735015772,317,0.0964251372446816,3.974943221101333,158.5,5,True,True,,True,5,True
close_to_open,26,4.5,1470,1500,1.93496349839611,0.0609924664949305,-0.1528863238923654,1.1454010671902726,0.4184397163120567,423,0.1395163014154072,6.155996406791116,0.083545373157225,-0.1085403665575424,1.2772943739710845,0.3833333333333333,180,0.0802209315878434,3.1814535064324563,90.0,5,True,True,,True,5,True
close_to_open,27,3.0,1480,1505,0.4555415274140491,0.025604073078887,-0.2256052123558617,1.0468290835795917,0.4053295932678822,713,0.0505375184861394,6.764848956477287,0.0889774156920033,-0.1169766653829689,1.267110685682035,0.4007352941176471,272,0.0918858895227978,14.85012572811744,136.0,5,True,True,,True,5,True
close_to_open,28,5.0,1490,1515,2.3503246435440954,0.0606244088986758,-0.1221569601357448,1.136939358759837,0.4139650872817955,401,0.1356449194108129,17.71809501733071,0.1479090550601269,-0.0957109582784516,1.456279737772891,0.3791208791208791,182,0.1613024735312433,7.538573475795789,91.0,5,True,True,,True,5,True
close_to_open,29,2.5,1470,1505,0.6058992630518726,0.0298798003230975,-0.2154967956726346,1.0538765203565987,0.4007220216606498,831,0.0638002805629334,4.376475805542207,0.0672029193858757,-0.1217410319330007,1.1842239429400163,0.3901639344262295,305,0.0665221823112907,7.2231079858031215,152.5,5,True,True,,True,5,True
close_to_open,30,3.0,1470,1520,-0.2555331417932525,-0.0053815132826213,-0.2351671870259504,0.9875703547235696,0.4020752269779507,771,-0.030750392876549,10.994951494901771,0.1214786482912238,-0.1255706958041113,1.3173103625949936,0.4032258064516129,310,0.139733003151296,,155.0,4,True,False,,True,4,False
close_to_open,31,4.5,1490,1510,1.3223084887186418,0.0496971870806523,-0.1762266777192468,1.111205411822016,0.4202586206896552,464,0.1113404548941487,21.732468549655888,0.1605879399953376,-0.0900230011581644,1.5103883357046812,0.3928571428571428,196,0.1775750322231613,16.435248457578403,98.0,5,True,True,,True,5,True
close_to_open,32,3.0,1450,1520,0.1375673041116501,0.0122126380485088,-0.2172847287248142,1.0194183027185793,0.4042821158690176,794,0.0149542086276353,10.098090598536189,0.1171700118536742,-0.1340610418582965,1.3026340162764702,0.3783783783783784,333,0.1377828709250466,73.40472842544432,166.5,5,True,True,,True,5,True
close_to_open,33,5.0,1440,1500,3.0631210468500565,0.0883062033703753,-0.1561833330744576,1.2164239786679285,0.3975903614457831,415,0.2177860819685713,0.2863431232464579,0.0146221915871359,-0.1435585740922841,1.026488155953519,0.3225806451612903,186,0.0060931470761573,0.0934808382910356,93.0,3,False,False,,False,3,False
