strategy,trial_id,p_gap_threshold_pct,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
gap_up_chase,56,5.0,3.0,15,5.5,-1.0,-1.430528728877149,-0.1655698838859002,-0.3082557429246305,0.6883511761237882,0.1800947867298578,211,-0.2540395088562095,-2.815137642781595,-0.4130859549401289,-0.3242044563577917,0.4301330373325896,0.1728395061728395,243,-0.3076486452534336,,121.5,2,False,False,,False,2,False
gap_up_chase,57,5.5,2.0,15,7.0,-2.0,-1.048344113413438,-0.057005418603597,-0.1978505864039507,0.8381319043413427,0.2542372881355932,118,-0.1105486977279813,-3.5848812228440017,-0.252896949416034,-0.2054415118670113,0.6153648410925522,0.2352941176470588,170,-0.1821728651316484,,85.0,2,False,False,,False,2,False
gap_up_chase,58,1.5,2.0,30,3.0,-2.5,-1.4230551634578266,-0.3612025263157225,-0.5550829143215914,0.7087095945674976,0.4231404958677686,1210,-0.5444772571643968,-2.6511660580342875,-0.4822658069968671,-0.348352596980053,0.6192329994146608,0.4502529510961214,593,-0.3213771435566107,,296.5,3,False,False,,False,3,False
gap_up_chase,59,5.0,5.0,30,5.0,-4.0,-1.174686857923661,-0.0926861745871319,-0.2787883422036268,0.780288249412796,0.4338235294117647,136,-0.1812223806960124,-2.9551199128942782,-0.162791264704913,-0.2084367018718471,0.7318240602389421,0.4675324675324675,154,-0.1343797942916339,,77.0,3,False,False,,False,3,False
gap_up_chase,60,2.5,4.5,15,5.0,-3.0,-1.2719669468179788,-0.0947134097022623,-0.2959426933210197,0.8591717889387924,0.3763213530655391,473,-0.2118136738712616,-3.321484006757342,-0.2673822531600509,-0.2183524096892358,0.6825956125336464,0.3814432989690721,291,-0.1770102894695245,,145.5,3,False,False,,False,3,False
gap_up_chase,61,5.0,3.5,60,7.5,-1.5,-0.750698254854782,-0.0324414414440916,-0.2167337706508459,0.9273236561601512,0.2123893805309734,226,-0.0856044931162564,-2.7532584462475285,-0.4016627652896469,-0.3280683532636632,0.527534335874621,0.1846153846153846,260,-0.2968663334870944,,130.0,2,False,False,,False,2,False
gap_up_chase,62,5.5,5.0,30,3.5,-3.0,-1.2121375203051536,-0.0894036272671554,-0.2216924629988589,0.7901185814576834,0.4573643410852713,129,-0.1459132723307548,-1.917908288461852,-0.0348934017970789,-0.0959631347574993,0.9354699441533366,0.5263157894736842,152,-0.030205884042834,,76.0,4,False,False,,False,4,False
gap_up_chase,63,3.0,1.5,75,7.5,-2.0,-1.0989810902673014,-0.09319646708826,-0.3527003201315427,0.8763124009689915,0.2420701168614357,599,-0.2189684684609681,-2.5265648988675222,-0.433367405037288,-0.3743558679473285,0.5610100268433824,0.2032332563510392,433,-0.3557512898766882,,216.5,2,False,False,,False,2,False
gap_up_chase,64,1.5,4.0,15,2.0,-2.0,-1.258089796796899,-0.5381631483518847,-0.7390535163436381,0.5849667181882842,0.42573402417962,1158,-0.7378173361416169,-2.5333311604010755,-0.655685589662129,-0.3771163393441715,0.4981036644020705,0.4703703703703704,540,-0.374271207837029,,270.0,3,False,False,,False,3,False
gap_up_chase,65,5.0,2.5,15,6.0,-4.0,-0.9272580883842072,-0.0527214952543703,-0.2364632607048409,0.85671762606523,0.4049586776859504,121,-0.1172739145009537,-2.6517327945944724,-0.1400914340779173,-0.2245208639746196,0.7480031858164274,0.4397163120567376,141,-0.1275371162209687,,70.5,3,False,False,,False,3,False
gap_up_chase,66,2.5,2.0,75,2.5,-1.5,-1.176823105531767,-0.7469843423188586,-0.8215549692739225,0.5304612126994165,0.3182167563412759,1301,-0.8203047805147181,-1.6586883060990802,-0.915823749180493,-0.6015075393481051,0.4252124534054857,0.3317865429234338,862,-0.6002585643823632,,431.0,2,False,False,,False,2,False
gap_up_chase,67,3.0,4.5,15,6.5,-3.5,-0.995138873576647,-0.0965802183630312,-0.3822312424147948,0.8424894343765621,0.3620178041543027,337,-0.2143298959750083,-3.2917827269819075,-0.2360767982923456,-0.2297220302001869,0.6676972549020789,0.3688888888888889,225,-0.1917049594401918,,112.5,3,False,False,,False,3,False
