strategy,trial_id,p_lookback_days,p_buffer_pct,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error
trend_followthrough,74,6,0.30000000000000004,1460,21.224957226040388,0.1704551085908224,-0.07739762139286857,1.7409563513572115,0.536723163841808,354,0.6319385229116672,4.157409765112797,0.04762136579841135,-0.05459263755861335,1.1725972502748123,0.37333333333333335,75,0.03132435205303441,0.19587364633235496,37.5,4,True,True,
trend_followthrough,75,9,0.8,1500,16.20481425137612,0.173177761859168,-0.08841249952192166,1.8853969172103002,0.5576208178438662,269,0.5652261921214805,0.43756432212287705,0.012064202587394707,-0.06669451364439864,1.0328603145536865,0.3492063492063492,63,0.004347063781117377,0.027002118958921042,31.5,3,False,False,
trend_followthrough,76,7,0.6000000000000001,1450,20.3820532075525,0.18893277720031254,-0.10719845919512985,1.9500955770503225,0.559748427672956,318,0.7928584798677649,10.654430567037798,0.08811124543639,-0.046108469058460146,1.4146856457224184,0.3835616438356164,73,0.062112997166311246,0.5227358823246441,36.5,5,True,True,
trend_followthrough,77,11,0.7000000000000001,1460,8.597949845444715,0.14631800296794623,-0.12618400227534635,1.6739906114784124,0.5526315789473685,266,0.4481425563856971,2.779609671765767,0.03589657967586495,-0.05266909159883603,1.1492275352204537,0.37735849056603776,53,0.020816053450867456,0.32328749547642843,26.5,4,False,False,
trend_followthrough,78,5,0.7000000000000001,1440,11.416980679528507,0.16623027639597945,-0.13002114898055522,1.6750044345032424,0.5452054794520548,365,0.5819159744156022,16.729843101445958,0.11214617321383495,-0.042709178068164884,1.5297417748067355,0.425,80,0.0846937270242003,1.4653474128622996,40.0,5,True,True,
trend_followthrough,79,4,1.0,1430,12.366125969354599,0.16381827379550193,-0.11511887333298365,1.6417462199538995,0.5219638242894057,387,0.5622617751103511,8.056645030607402,0.06765468828544954,-0.041643263528744576,1.262332134483733,0.38095238095238093,84,0.04459164054815146,0.6515092156244537,42.0,5,True,True,
trend_followthrough,80,5,0.30000000000000004,1450,20.9830987184744,0.17968052284278227,-0.09165502962781272,1.7646050178380925,0.5292620865139949,393,0.7170320400991474,15.250619235946974,0.11315018674489365,-0.04614963655939475,1.5391351426134512,0.3875,80,0.08366953072569183,0.7268049128758896,40.0,5,True,True,
trend_followthrough,81,16,0.7000000000000001,1500,8.258813792832376,0.14730771521128616,-0.13595022625703507,1.7129854115546037,0.5574468085106383,235,0.4613374682505811,2.408024120410651,0.03250714123587566,-0.052965739597853924,1.1455870885755044,0.34782608695652173,46,0.01826620331874751,0.29157021587053056,23.0,3,False,False,
trend_followthrough,82,9,0.6000000000000001,1430,10.987821297681036,0.17233491718990118,-0.11912764599297386,1.6845875477917058,0.5507692307692308,325,0.5245781696032161,16.400481967135725,0.11422596226599853,-0.041641503214900046,1.5467771815554883,0.3698630136986301,73,0.08165744184998092,1.4926054513279192,36.5,5,True,True,
trend_followthrough,83,8,0.6000000000000001,1430,14.205272939539066,0.1732209329864902,-0.11674623605537883,1.7557609104564655,0.5473372781065089,338,0.6368020699383095,17.814842818573222,0.12176324061043517,-0.041641503214900046,1.5998141805616495,0.40540540540540543,74,0.08728249567632473,1.2541007057307045,37.0,5,True,True,
