strategy,trial_id,p_vwap_deviation_pct,p_rebound_min_bars,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error
vwap_bounce,80,-2.1,4,270,3.5,-1.8,-1.3929380020964457,-0.22641436109060573,-0.4557247141586309,0.8123022562753172,0.3436754176610978,1257,-0.3980899022945392,-2.104085942793386,-0.7547355190684141,-0.46647739299220686,0.5672520949548784,0.28334956183057447,1027,-0.4521390919279963,,513.5,2,False,False,
vwap_bounce,81,-2.1,4,60,2.5,-1.2000000000000002,-1.3584542651073082,-0.5047075189166859,-0.6210070691652292,0.5437398923949583,0.2996987951807229,664,-0.6074388440736116,-3.531728612875654,-0.42474910682307304,-0.2272431429743138,0.6297363048331954,0.3129496402877698,278,-0.2170108848637663,,139.0,2,False,False,
vwap_bounce,82,-1.5,5,90,3.0,-1.5,-1.3174633981208135,-0.523930182891332,-0.66199362613948,0.6365834390461816,0.316688567674113,1522,-0.645348773038734,-2.0012882662603,-1.009842336866001,-0.49373883643578914,0.45949440684494436,0.27629911280101394,789,-0.48745849213876646,,394.5,2,False,False,
vwap_bounce,83,-0.6000000000000001,7,360,5.0,-1.5,-1.2993198860441557,-0.2861830907217824,-0.3976346137713488,0.8552588949154103,0.26844106463878326,3945,-0.3067723662191485,-1.980321480946149,-0.7431785527063035,-0.496702913972899,0.5764459298891071,0.20556552962298025,2228,-0.4621216320778063,,1114.0,2,False,False,
vwap_bounce,84,-3.0,2,180,2.0,-1.8,-1.3877719480193738,-0.4024923416923379,-0.5326996341287007,0.5518924688317169,0.4264705882352941,408,-0.49209500257752903,-2.4327767266788185,-0.693009700930514,-0.3945263897695969,0.4809353705485557,0.30677290836653387,502,-0.38406495324864487,,251.0,2,False,False,
vwap_bounce,85,-3.0,2,330,4.0,-1.5,-1.3425444688237511,-0.155342341456257,-0.4184984027562331,0.8143191100893991,0.3054331864904552,681,-0.34023705568595963,-2.1194955132013167,-0.5535962692587248,-0.45607013220162673,0.5861901864899102,0.21921182266009853,812,-0.4011547434055819,,406.0,2,False,False,
vwap_bounce,86,-1.5,7,330,5.0,-2.7,-0.930066620694789,-0.09750549080635504,-0.2874433619789689,0.9267576065552833,0.3904881101376721,1598,-0.1451012176194677,-2.777570335295756,-0.35362940150657585,-0.3079341618429396,0.744081534497913,0.3389830508474576,1003,-0.25286341141407964,,501.5,2,False,False,
vwap_bounce,87,-1.2000000000000002,10,150,3.0,-3.0,-1.1269088640395262,-0.22224890472403797,-0.4233477912789376,0.8464039777718262,0.4984709480122324,1635,-0.2787220450117034,-2.56973987950914,-0.6175188680463145,-0.3648320390159148,0.6005359852632631,0.4257309941520468,855,-0.3417334508502704,,427.5,3,False,False,
vwap_bounce,88,-1.2000000000000002,1,300,5.0,-2.1,-1.0684347290495717,-0.1465407031913228,-0.3296970226697401,0.9038158716929704,0.33260584897424705,2291,-0.19656262010142078,-2.241708868807497,-0.6614825414458517,-0.4282773678039471,0.6286630591664141,0.27564102564102566,1404,-0.3847103478831482,,702.0,2,False,False,
vwap_bounce,89,-1.5,7,90,3.5,-1.5,-1.36786616145856,-0.4468464388387141,-0.5996747840244954,0.6786543417602718,0.2934256055363322,1445,-0.5789375315472991,-2.004071354021618,-0.968603495454081,-0.4924620137603589,0.438618495815945,0.24142480211081793,758,-0.4800623637621664,,379.0,2,False,False,
vwap_bounce,90,-2.7,5,300,3.0,-1.2000000000000002,-1.2883041709399505,-0.40365003890171347,-0.6623184943313659,0.6712104621414932,0.2842430484037075,971,-0.6198495957460652,-1.8505626977388736,-0.8220258490449368,-0.5351319193333041,0.5025658833458828,0.223963133640553,1085,-0.5028922055385833,,542.5,2,False,False,
vwap_bounce,91,-1.5,7,180,5.0,-2.4,-1.166109824984434,-0.16731633771520152,-0.3791062967892371,0.8644029381608531,0.3398643556895252,1327,-0.2547869288932134,-2.3760297645182473,-0.6374570915320267,-0.40256557797200715,0.5788879302688905,0.2865296803652968,876,-0.37672301939058406,,438.0,2,False,False,
vwap_bounce,92,-2.1,7,360,4.0,-2.4,-0.4227911144388505,-0.021835242068744022,-0.25756052052458667,0.9829971852700696,0.41716227697536107,1177,-0.05644783082598315,-2.4924935201525975,-0.37306788520135026,-0.36785291469608083,0.704048846205367,0.33872707659115425,927,-0.3127645730400498,,463.5,2,False,False,
vwap_bounce,93,-0.30000000000000027,10,180,4.0,-3.0,-0.5706642086796664,-0.05114378907130218,-0.22061555048359943,0.9673000232097498,0.4734133790737564,2332,-0.06556453895364012,-2.536982439332315,-0.5193240590805006,-0.3505827277339381,0.6674154049035362,0.3689236111111111,1152,-0.2825507532013406,,576.0,3,False,False,
vwap_bounce,94,-1.8,5,150,4.0,-1.5,-1.330897267872553,-0.42382922500178744,-0.6172507543919575,0.6933773092577197,0.2658875091307524,1369,-0.5803833821451423,-1.9876935908621458,-0.8595428197454359,-0.49613847032666014,0.4880220756177446,0.2148936170212766,940,-0.47562517470187127,,470.0,2,False,False,
vwap_bounce,95,-0.8999999999999999,8,270,2.5,-0.8999999999999999,-1.1049420627537085,-1.4463463617887335,-0.8941399238111288,0.5474801918042445,0.23519218651543794,6348,-0.8922384928254171,-1.3003049153551909,-2.0583961154630757,-0.7690030471643081,0.3605580462141505,0.19721115537848605,3514,-0.7682334921898206,,1757.0,2,False,False,
vwap_bounce,96,-2.4,2,180,5.0,-1.5,-1.4192246019132224,-0.26147148198288517,-0.4935210594643063,0.7198204695269022,0.23302263648468707,751,-0.45527024010312045,-2.4172049234781294,-0.5407495422231402,-0.39519797883475766,0.5928551168081305,0.18706047819971872,711,-0.37408942030078274,,355.5,2,False,False,
vwap_bounce,97,-2.7,4,360,3.0,-2.1,-1.1951842534577382,-0.14549483262157462,-0.43558106077990283,0.8511283785417401,0.4416775884665793,763,-0.3096296758733833,-2.49940202302163,-0.34351792529625647,-0.36123588540296114,0.7214994790951815,0.35102533172496986,829,-0.2964469924085559,,414.5,3,False,False,
vwap_bounce,98,-2.1,3,60,1.0,-2.1,-1.4150330080824096,-0.4832378742136006,-0.5756142805333849,0.46424007167652565,0.6038732394366197,568,-0.5721879859347614,-3.9409680448507207,-0.36611827262245705,-0.17993989357628432,0.6467617606587386,0.6294820717131474,251,-0.16990548464640098,,125.5,3,False,False,
vwap_bounce,99,-0.8999999999999999,10,90,4.5,-1.2000000000000002,-1.3124638214507622,-0.4270143137296006,-0.5669176440895974,0.7402955061910552,0.2381635581061693,2788,-0.49682232108430346,-1.6871856530621245,-1.3146908276727751,-0.590991526175423,0.3496221821730657,0.16143840856924255,1307,-0.5859387748038306,,653.5,2,False,False,
vwap_bounce,100,-0.30000000000000027,4,240,4.5,-1.2000000000000002,-1.3568171276488155,-0.6900366989887613,-0.6047369559849496,0.7101075828530151,0.22519745713735312,5191,-0.5792240834872981,-1.6879542460306016,-1.3992791729810115,-0.5907085586239298,0.48047789230784976,0.1793002915451895,2744,-0.5854344375931042,,1372.0,2,False,False,
vwap_bounce,101,-2.1,3,360,1.0,-2.7,-1.3107246263463335,-0.46753567551949593,-0.6641080610244092,0.6216705277001755,0.6804733727810651,1521,-0.6429944026345623,-2.1329811279016613,-0.6048537384911318,-0.4583449532508168,0.6203357455455272,0.6189047261815454,1333,-0.436222808895399,,666.5,3,False,False,
vwap_bounce,102,-1.2000000000000002,4,120,5.0,-0.8999999999999999,-1.2301555682455765,-0.7064604799587316,-0.7455173362007996,0.6126814352251445,0.15813060179257363,3124,-0.7149114754737003,-1.7142706025864958,-1.265763484365644,-0.5812869067097546,0.43980001599499224,0.1271981242672919,1706,-0.5734427447598176,,853.0,2,False,False,
vwap_bounce,103,-3.0,9,150,1.5,-0.8999999999999999,-1.3365135990957269,-0.7482459731769285,-0.6550969983739461,0.3728495100361817,0.3145869947275923,569,-0.6501248381739226,-1.8921059812127363,-1.190470248765507,-0.5247024894774541,0.2946098615027689,0.24476650563607086,621,-0.5247024894774541,,310.5,2,False,False,
vwap_bounce,104,-2.4,8,360,5.0,-1.5,-1.4109513169743126,-0.21833436291263042,-0.4586811062029409,0.7988339896712606,0.26252158894645944,1158,-0.4084612294280948,-2.0741118152271385,-0.5334242346910996,-0.4693528668325805,0.6060660604284984,0.21931407942238268,1108,-0.42155857118844475,,554.0,2,False,False,
vwap_bounce,105,-0.8999999999999999,10,300,4.0,-0.8999999999999999,-1.2272968212962136,-0.9291749552596155,-0.7538634028059945,0.6470872954598119,0.18915599227934726,5699,-0.7293296258470019,-1.4124403213054129,-1.7179387723650528,-0.7077841906004873,0.38568146857065533,0.1453287197231834,3179,-0.7061473631589184,,1589.5,2,False,False,
vwap_bounce,106,-2.4,8,270,3.0,-2.1,-1.2818744331907062,-0.15787846081948245,-0.4218103133396783,0.8395818621667536,0.41204250295159384,847,-0.3243782973014214,-2.2285448212225867,-0.5708976394108929,-0.43067060792221185,0.5868081401163705,0.33503184713375794,785,-0.38400521574781965,,392.5,2,False,False,
vwap_bounce,107,-1.8,9,270,2.5,-1.8,-1.3217396948420312,-0.4506654429396569,-0.6246602376725297,0.699718655749883,0.40401653868871823,1693,-0.5853176814363377,-1.8995132673378574,-0.9286365404580333,-0.52189620209825,0.5057849479176245,0.33410672853828305,1293,-0.5114325671595916,,646.5,2,False,False,
vwap_bounce,108,-0.8999999999999999,2,180,2.5,-1.8,-1.308215387456198,-0.7366774292683523,-0.6641457587233714,0.6634431281085099,0.3996519721577726,3448,-0.6407552730821913,-1.7987597241409552,-1.1761751090967159,-0.5532723790179187,0.4887468022558745,0.3309431880860452,1813,-0.5530177031118213,,906.5,2,False,False,
vwap_bounce,109,-1.5,6,300,1.5,-2.4,-1.3302658059845218,-0.5155381076309169,-0.6260119842298681,0.6964532297603119,0.5805884936319718,2277,-0.5939448362230311,-2.044618083184189,-0.8162819082081998,-0.4805049434512426,0.5776825793736808,0.5249679897567221,1562,-0.45643496995462995,,781.0,3,False,False,
vwap_bounce,110,-2.4,4,240,2.0,-2.1,-1.3237179145070106,-0.42971274522279457,-0.6266801847961284,0.6237100772178494,0.4591194968553459,795,-0.5900299547662422,-2.207042247841719,-0.7026060427345553,-0.4408830264681584,0.5476712369251663,0.4126794258373206,836,-0.42011164834248527,,418.0,3,False,False,
vwap_bounce,111,-2.7,7,240,3.5,-0.8999999999999999,-1.2196579735486286,-0.662276725245255,-0.7655962273120789,0.4985979744275042,0.1730981256890849,907,-0.7453968623715034,-1.7364089308009891,-1.024031442477405,-0.5735182410468814,0.3989636491642979,0.16071428571428573,1064,-0.5628564859703962,,532.0,2,False,False,
vwap_bounce,112,-1.2000000000000002,1,150,4.0,-1.2000000000000002,-1.252340314024238,-0.7027575491046846,-0.7233773411353656,0.646137496758364,0.22613065326633167,2985,-0.696130033408568,-1.7029083890905299,-1.209386364733091,-0.585455821350852,0.4670034345911284,0.18573996405032953,1669,-0.5830802884776082,,834.5,2,False,False,
vwap_bounce,113,-0.30000000000000027,1,330,4.0,-0.8999999999999999,-1.2228045111241124,-1.1768490505822002,-0.7741028552172157,0.6163417854942119,0.19294760367519245,8054,-0.7715360731749882,-1.377792432600668,-2.014779308393038,-0.7256558994729977,0.4085160002637572,0.1486649025739716,4157,-0.7238403674941701,,2078.5,2,False,False,
vwap_bounce,114,-3.0,6,180,4.0,-1.2000000000000002,-1.3582607152157766,-0.2890349936999951,-0.5114964026004679,0.6495433640050768,0.225531914893617,470,-0.45009702722378775,-2.2781630743964105,-0.6806065136405491,-0.42561169220152406,0.46721603528264105,0.1579861111111111,576,-0.4095280111933911,,288.0,2,False,False,
vwap_bounce,115,-0.6000000000000001,9,330,2.5,-0.8999999999999999,-1.129764309447741,-1.4954689128241547,-0.8693317857657212,0.571154684214,0.24778438751972806,8237,-0.8684764728426769,-1.276277625521323,-2.1548884148775582,-0.7834975246551371,0.3606472474203871,0.19503047351148617,4266,-0.7831168096787282,,2133.0,2,False,False,
vwap_bounce,116,-2.1,5,240,4.5,-3.0,-0.7295000505246703,-0.03981602862586584,-0.21964500672580886,0.9589768820361911,0.42661691542288555,804,-0.08424572454296175,-2.609497398013823,-0.3903589789260714,-0.3371893718104606,0.6869509242441946,0.35758513931888547,646,-0.2735532729083586,,323.0,3,False,False,
vwap_bounce,117,-1.2000000000000002,6,360,4.0,-2.4,-1.0565475703214422,-0.1644365411531983,-0.36805478112563433,0.8981064238364778,0.4082509669101848,2327,-0.2197764366519378,-2.487800311802084,-0.39643806927152697,-0.3645706035732339,0.7330364564122548,0.3485714285714286,1400,-0.3010137031531521,,700.0,2,False,False,
vwap_bounce,118,-0.8999999999999999,3,330,5.0,-3.0,1.252335445721478,0.0724026176405776,-0.15138752047822374,1.0602226790232256,0.4368213228035538,2026,0.09143398403358138,-2.6877073440292394,-0.3591049737524823,-0.3048924973581875,0.7586249574366367,0.3609154929577465,1136,-0.22750559938262205,-2.146156090376277,568.0,3,False,False,
vwap_bounce,119,-1.2000000000000002,10,330,1.0,-2.7,-1.2787323989905341,-0.7126072246364973,-0.708698759693746,0.598303429303519,0.6794748639129042,3123,-0.6966537089318647,-1.814492709083925,-1.076389084463752,-0.5482348864200743,0.4661633557079304,0.6200941915227629,1911,-0.5471159536192165,,955.5,3,False,False,
vwap_bounce,120,-1.2000000000000002,3,270,2.0,-3.0,-1.3189723088776237,-0.38722400800042034,-0.5139519312515747,0.7721310713117608,0.5879610004239084,2359,-0.43499687440433554,-2.279188186377725,-0.6218895009742494,-0.4184778748339622,0.643467826550839,0.5312954876273653,1374,-0.3709996242933017,,687.0,3,False,False,
vwap_bounce,121,-1.8,7,210,2.5,-0.8999999999999999,-1.1159641514344416,-1.0831758340039508,-0.8826675933794161,0.4789964197219649,0.222663139329806,2268,-0.8796524979158176,-1.4175380879256885,-1.6669041181215447,-0.7052319309313754,0.3406791013037735,0.18949771689497716,1752,-0.7047046928132878,,876.0,2,False,False,
vwap_bounce,122,-1.5,6,240,3.0,-1.2000000000000002,-1.2066682856306814,-0.8070763665694894,-0.784148022602899,0.6112119667182482,0.2568428946381702,2667,-0.7707401992728524,-1.616937348726249,-1.332745697536662,-0.6173695154469696,0.446772821837544,0.22580645161290322,1891,-0.6159843781813821,,945.5,2,False,False,
vwap_bounce,123,-1.8,2,270,1.0,-3.0,-1.314948059905867,-0.5537857575877702,-0.6630524871114464,0.5710772636072231,0.6951672862453532,1614,-0.6449676090473684,-2.204912938102111,-0.736315806398804,-0.4431989734495786,0.5500608951421937,0.6539984164687253,1263,-0.43461605919112956,,631.5,3,False,False,
vwap_bounce,124,-1.5,4,360,1.5,-3.0,-1.3725922810525666,-0.34677334493479484,-0.515513777082058,0.7686493276817508,0.6457399103139013,2230,-0.4618828184653666,-2.4524007317591554,-0.43142862701035845,-0.38092532488294456,0.7071487571621955,0.5834996673320026,1503,-0.33654062882488867,,751.5,3,False,False,
vwap_bounce,125,-3.0,4,150,1.0,-2.4,-1.4199557757412786,-0.4278375163382955,-0.5132860746128561,0.4522368154114894,0.6190476190476191,378,-0.4819629021875339,-3.059378600167326,-0.5680216944225359,-0.29406423152270483,0.48826260755826945,0.5292620865139949,393,-0.29297842122079853,,196.5,3,False,False,
vwap_bounce,126,-2.1,3,270,1.5,-2.1,-1.3052162973167603,-0.4511815088609841,-0.6546509090862366,0.6453935449960169,0.5379892555640828,1303,-0.621410879608733,-1.9703042388380592,-0.884513829796655,-0.5021866420197032,0.5212507958316174,0.4857389801210026,1157,-0.49666862769020514,,578.5,3,False,False,
vwap_bounce,127,-0.8999999999999999,5,210,2.0,-2.7,-1.3391573704484674,-0.5317831352892182,-0.5640305186077761,0.7210848156908168,0.5557522123893806,2825,-0.5081099851965012,-2.212063937803754,-0.8497747447987923,-0.4389670820408044,0.5910339820076921,0.4990240728692258,1537,-0.4137446069004288,,768.5,3,False,False,
vwap_bounce,128,-2.4,5,90,1.0,-1.8,-1.4001061387627116,-0.5432159453479878,-0.5839842722919328,0.43957455111789395,0.5670289855072463,552,-0.5758377489989014,-2.7818163896870076,-0.7339458985506718,-0.33506674438322037,0.43984511579109664,0.5306122448979592,343,-0.33340966891215595,,171.5,3,False,False,
vwap_bounce,129,-0.30000000000000027,7,240,2.5,-2.7,-1.4125508897003973,-0.35986821139060204,-0.40632752201172645,0.8149697448609053,0.5206003531489112,3398,-0.34948753187702286,-2.209918980390914,-0.7731757512461708,-0.4367006159604779,0.599798860022312,0.4454225352112676,1704,-0.3969990324344005,,852.0,3,False,False,
vwap_bounce,130,-0.30000000000000027,4,90,3.0,-2.7,-1.150289551416204,-0.19646441958380625,-0.34128996463054034,0.8849748133068365,0.5003581661891118,2792,-0.22217024642658723,-2.3311596845538136,-0.4424936078706691,-0.38408173815986607,0.6944503473841737,0.4110429447852761,1141,-0.28849291226365914,,570.5,3,False,False,
vwap_bounce,131,-0.30000000000000027,1,210,5.0,-1.2000000000000002,-1.3882691522162407,-0.6036610166574122,-0.5615912201772825,0.7333194007421923,0.21593417619907687,4983,-0.5333836017052618,-1.684520109833214,-1.4299366471461519,-0.5919887597420436,0.4601932364571416,0.16193399846508058,2606,-0.5882349238979813,,1303.0,2,False,False,
vwap_bounce,132,-1.5,2,300,3.5,-3.0,-1.1748728089887517,-0.17255531942095553,-0.3530366807780654,0.8750897285245679,0.47815533980582525,1648,-0.2366234978668833,-2.4639829510288873,-0.5458107691867778,-0.38403441451162323,0.6421833232164855,0.41932367149758454,1035,-0.3565068090873593,,517.5,3,False,False,
vwap_bounce,133,-1.2000000000000002,8,90,4.0,-1.5,-1.3166746782435386,-0.4216305059285535,-0.5825199962081279,0.7224187284702213,0.28102189781021897,1918,-0.5200704485987515,-1.9944135336117612,-0.9595428542437232,-0.49498589918382974,0.4591760837070242,0.22069693769799367,947,-0.4817424636856661,,473.5,2,False,False,
vwap_bounce,134,-0.8999999999999999,3,240,2.0,-1.8,-1.2690329615168736,-0.8244658929625003,-0.7148959033014793,0.6430428176464363,0.4440488301119023,3932,-0.6982727543106555,-1.6758783674179645,-1.3250902508688132,-0.5952047608293919,0.4743929477436402,0.38942088463292296,2193,-0.5946157435890456,,1096.5,3,False,False,
vwap_bounce,135,-0.30000000000000027,9,270,4.5,-1.2000000000000002,-1.3594290419906903,-0.6234522135543477,-0.5730699996521699,0.7244540351978541,0.22982456140350876,5130,-0.532752511599626,-1.6245647242764545,-1.4029108956685112,-0.6143163191146241,0.4360637950900339,0.1759158505622053,2757,-0.6081471672112143,,1378.5,2,False,False,
vwap_bounce,136,-0.30000000000000027,5,210,2.5,-2.7,-1.3705117903227164,-0.37235803746536106,-0.4221848837355941,0.8120928254793909,0.5223969148620587,3371,-0.3530762486659069,-2.33403837842134,-0.7737241550337594,-0.41151214251759916,0.6197928468795785,0.45524599881446354,1687,-0.3856718797144679,,843.5,3,False,False,
vwap_bounce,137,-1.8,8,150,4.5,-1.2000000000000002,-1.2779125439270145,-0.4398151174348216,-0.6537861630443084,0.6999577593016896,0.21152586771447282,1527,-0.597285691896859,-1.8501584543561316,-0.9887588080845924,-0.5365920203150363,0.43024489265986077,0.16104146576663453,1037,-0.5245787155156898,,518.5,2,False,False,
vwap_bounce,138,-1.5,1,270,3.5,-2.4,-1.322553058629283,-0.22847814483241102,-0.3998716675755277,0.844016200214817,0.41482300884955753,1808,-0.31564425882472114,-2.2766658457664435,-0.6485808399488873,-0.42516100956453784,0.6220140778424,0.3644859813084112,1177,-0.4047638829237644,,588.5,3,False,False,
vwap_bounce,139,-0.8999999999999999,4,210,3.0,-1.5,-1.2655519837890474,-0.80478843156339,-0.7078206412281434,0.6550118901344988,0.31768761601697165,3771,-0.6800585568955482,-1.8179586832250871,-1.2319147235573429,-0.547121744739181,0.5064365467036857,0.2748091603053435,2096,-0.5455200876431034,,1048.0,2,False,False,
vwap_bounce,140,-1.8,10,180,5.0,-3.0,-0.5052807020258677,-0.035358967896771454,-0.26708985488852993,0.96365380900703,0.40635641316685583,881,-0.07045714862303154,-2.6898472652216894,-0.43094470996591805,-0.3273772246424015,0.6537357867138129,0.3158756137479542,611,-0.274193251546877,,305.5,2,False,False,
vwap_bounce,141,-0.6000000000000001,4,90,2.5,-1.2000000000000002,-1.2052088037882316,-1.098421719632909,-0.7903247221435894,0.5678372293214554,0.3098220171390903,4551,-0.7846888611495023,-1.6144612475295985,-1.4917489923191387,-0.6183416887376572,0.4164383288593851,0.2610759493670886,1896,-0.6173485426952634,,948.0,2,False,False,
vwap_bounce,142,-0.8999999999999999,9,150,4.5,-0.8999999999999999,-1.228295177864966,-0.8477754989040972,-0.7510370522970905,0.6172167924386985,0.17355181167782138,4333,-0.7244141576990021,-1.5186356742125524,-1.4992416732956244,-0.6579194931536543,0.3690618413397813,0.12602858380251192,2309,-0.6550621634064231,,1154.5,2,False,False,
vwap_bounce,143,-0.8999999999999999,1,90,3.0,-2.1,-1.3569816394379448,-0.4030186849350936,-0.5204792692629032,0.7633364978839655,0.4152677857713829,2502,-0.4606697500258635,-2.3729357381320604,-0.8287684686443489,-0.4077399922887156,0.57057247702749,0.3695652173913043,1104,-0.40362532248701044,,552.0,3,False,False,
vwap_bounce,144,-1.2000000000000002,4,180,3.5,-0.8999999999999999,-1.155435758190701,-1.0502360486913933,-0.8398597409642865,0.5557807680119659,0.18902439024390244,3936,-0.8303514520028217,-1.475787284345547,-1.5497777946786637,-0.6772156717486278,0.40762690767569537,0.15262252794496992,2326,-0.675486426999153,,1163.0,2,False,False,
vwap_bounce,145,-0.6000000000000001,9,210,4.0,-1.5,-1.3329415317093605,-0.493951273206567,-0.5404710014138718,0.7660423766762504,0.28582656536547024,3817,-0.47391055821048345,-1.862507077070601,-1.110843595502596,-0.5332109180421307,0.48592003376562404,0.2220029600394672,2027,-0.527909068499207,,1013.5,2,False,False,
vwap_bounce,146,-1.5,8,180,3.0,-1.8,-1.3288957530570389,-0.42227067949091185,-0.5807503117640589,0.738498440215229,0.3596340766152087,1749,-0.5250443554821731,-2.0327688931236207,-0.9181112870457645,-0.4858166566986972,0.4985171872498479,0.29304347826086957,1150,-0.48388329523053597,,575.0,2,False,False,
vwap_bounce,147,-2.1,2,150,3.5,-2.7,-1.2102256020346172,-0.10441504319282008,-0.2940223375812056,0.8860312756767079,0.43593130779392336,757,-0.19879957454715402,-2.9141602391779418,-0.3999716295593247,-0.3019164675159498,0.6797570443495394,0.37218045112781956,532,-0.27349689856716397,,266.0,3,False,False,
vwap_bounce,148,-0.6000000000000001,3,150,2.5,-0.8999999999999999,-1.1041345293451068,-1.5977529843018232,-0.8951265946208349,0.5140017880337489,0.24036912260143548,6827,-0.8939100996037037,-1.3396945463415795,-2.0187223391123617,-0.7463550613807407,0.3611583979340067,0.19469026548672566,3164,-0.7462763969734596,,1582.0,2,False,False,
vwap_bounce,149,-1.8,10,300,3.0,-2.7,-1.1148619679672223,-0.13336800954979164,-0.34611114134134024,0.8972589790603522,0.48156342182890854,1356,-0.2178477618163538,-2.40089328612959,-0.5629655518465062,-0.3970743163712384,0.611424807498122,0.410201912858661,941,-0.3700659898998424,,470.5,3,False,False,
vwap_bounce,150,-2.1,5,150,3.5,-2.4,-1.2457936357128303,-0.1272130476399993,-0.3354430746788802,0.8709845462967563,0.41168996188055906,787,-0.23867701846724232,-2.8002495651641803,-0.42192077682125895,-0.31758211930288377,0.6585430702327789,0.34759358288770054,561,-0.28244021291575105,,280.5,2,False,False,
vwap_bounce,151,-1.8,1,300,2.0,-1.8,-1.2721644108502328,-0.54747957022513,-0.6986331647418059,0.660700789133777,0.4405737704918033,1952,-0.6693916337470309,-1.821971198808502,-0.9768202333490192,-0.5456650216650034,0.520536976471147,0.3832214765100671,1490,-0.539851988283297,,745.0,3,False,False,
vwap_bounce,152,-3.0,1,300,3.0,-2.4,-1.1138483676672795,-0.08831847990269942,-0.3163801371607,0.8842290782781087,0.4641434262948207,502,-0.19664998363181085,-2.347524833205145,-0.4520378747366063,-0.39565766516087425,0.6274403068208505,0.3516295025728988,583,-0.3286540523773016,,291.5,3,False,False,
vwap_bounce,153,-0.8999999999999999,2,60,3.0,-0.8999999999999999,-1.1202620959762892,-1.1325720156939885,-0.8778571948491956,0.5075883799923477,0.21548821548821548,3564,-0.8733534947005217,-1.7655171560454845,-1.3005241662002316,-0.5638848133654738,0.43440425440634906,0.1956521739130435,1426,-0.558009986168605,,713.0,2,False,False,
vwap_bounce,154,-0.8999999999999999,8,210,2.0,-3.0,-1.3427112736068818,-0.4658515959448111,-0.519951568938216,0.7330411405998511,0.5825849277625927,2561,-0.453191803773743,-2.0913625227071044,-0.915753812605951,-0.4694631861859981,0.5102970238145101,0.5110477548111191,1403,-0.45353035426453825,,701.5,3,False,False,
vwap_bounce,155,-1.8,8,90,1.5,-1.2000000000000002,-1.1764818157723052,-0.9149720488808818,-0.8207455460983752,0.43935717779495975,0.3826086956521739,1265,-0.8169703414025105,-1.8767911005591889,-1.1661830035821075,-0.529057598003713,0.38310873690302005,0.3333333333333333,681,-0.5260848179006512,,340.5,2,False,False,
vwap_bounce,156,-0.8999999999999999,2,330,1.0,-2.4,-1.210369893419494,-0.9878546078494558,-0.7828680232244127,0.5808387490807635,0.6563094483195941,4731,-0.7736653143690952,-1.68336208685778,-1.3149140260338104,-0.5925064673106203,0.48324795295321543,0.5969407265774379,2615,-0.5925064673106204,,1307.5,3,False,False,
vwap_bounce,157,-2.4,10,180,1.5,-2.1,-1.3533971071677033,-0.4998270742899949,-0.6093323400576812,0.5378251912549253,0.5264705882352941,680,-0.5841571288805814,-2.175545306665388,-0.8414528037083833,-0.45101089760029367,0.43517947377837013,0.4335766423357664,685,-0.4507467635011224,,342.5,3,False,False,
vwap_bounce,158,-2.7,9,240,2.5,-1.2000000000000002,-1.2497436790336787,-0.6457994316234744,-0.7314201324363893,0.4995804527572476,0.27947019867549666,755,-0.7097329318275234,-1.8451619139716513,-1.0306179311785475,-0.5386252311835906,0.41006498078529774,0.2462526766595289,934,-0.5359462500839657,,467.0,2,False,False,
vwap_bounce,159,-0.8999999999999999,8,180,4.0,-1.8,-1.207406611297559,-0.26580632082764744,-0.44446111281691264,0.845160328088402,0.3328514636790748,2767,-0.32137312734807055,-1.9992858933645918,-0.9522443582410859,-0.493083302796237,0.505628165390014,0.25232403718459495,1506,-0.47360719276603924,,753.0,2,False,False,
vwap_bounce,160,-0.30000000000000027,10,60,1.5,-2.1,-1.3550769708570294,-0.6995300104076142,-0.6279257527691781,0.6443470869574988,0.567287784679089,3381,-0.6167545685418112,-2.2756670953117926,-0.9313368636196518,-0.42845488666847303,0.4651680404553932,0.4806265457543281,1213,-0.42672195356286335,,606.5,3,False,False,
vwap_bounce,161,-2.1,5,360,1.5,-2.4,-1.331417389295892,-0.3128730328669908,-0.569180909771788,0.7481046818537253,0.5909722222222222,1440,-0.5106409473384301,-2.3252153544344427,-0.44340999624748884,-0.4129602272639116,0.6888244356373238,0.5227454110135674,1253,-0.3850554823141672,,626.5,3,False,False,
vwap_bounce,162,-2.1,3,300,1.5,-2.4,-1.3662032912341806,-0.34229732579623284,-0.5600257236265016,0.7220994553776522,0.5863117870722433,1315,-0.5181225108939544,-2.154834294786044,-0.7131372220685043,-0.45424104844073177,0.5677306252950112,0.5304114490161002,1118,-0.44078575272397347,,559.0,3,False,False,
vwap_bounce,163,-3.0,7,270,4.5,-1.8,-1.324987913850935,-0.15276635773910707,-0.3915998691362853,0.8069664486118083,0.3033932135728543,501,-0.30837196773008824,-2.2494592647930767,-0.5301836900741593,-0.42228003039078654,0.5687625127389996,0.2288961038961039,616,-0.36329021095312564,,308.0,2,False,False,
