strategy,trial_id,p_fast_period,p_slow_period,p_signal_period,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
macd_cross,61,16,34,8,1490,2.514962223284286,0.0528160589019668,-0.07953992126441,1.2747722999294302,0.421875,128,0.096256322567322,1.660893802591373,0.0288901173837154,-0.0647773324072903,1.1275752874216791,0.4651162790697674,43,0.0155281656559986,0.6604050697916305,21.5,5,False,False,,False,5,False
macd_cross,62,10,28,10,1460,2.154005342753229,0.0600368734008078,-0.1058393339059303,1.265539621654765,0.4822695035460992,141,0.1090453658556436,31.84005662524562,0.1756724387847893,-0.0565058340808184,2.479987024697787,0.5961538461538461,52,0.1679081364953654,14.781790923762502,26.0,5,True,True,,True,5,True
macd_cross,63,8,34,11,1440,1.8137142333827505,0.0537267150190766,-0.1061459240626837,1.2173201969659888,0.4545454545454545,143,0.0927881384258568,39.065249050803686,0.1876362468684941,-0.0483244905788056,2.8833134238870914,0.62,50,0.1734126979538821,21.538811534793584,25.0,5,True,True,,True,5,True
macd_cross,64,8,40,11,1430,4.610100257422908,0.0772064168933229,-0.0817841373517783,1.408029856077544,0.4482758620689655,145,0.1749612720376931,35.10554723973382,0.1681938876626951,-0.0456322061637579,2.5715070559382958,0.5652173913043478,46,0.1551124971077637,7.614920561263059,23.0,5,True,True,,True,5,True
macd_cross,65,8,26,8,1490,3.572288063250378,0.0709595662343849,-0.084375980648351,1.3232320635337318,0.4571428571428571,175,0.1419891741617711,3.684093960753797,0.0611178568437049,-0.0838300077218966,1.3123081172208042,0.423728813559322,59,0.0414193245263441,1.031298119167268,29.5,5,True,True,,True,5,True
macd_cross,66,14,34,8,1490,3.846321551029949,0.0714464989799777,-0.0820795912169374,1.4107379820412538,0.4360902255639097,133,0.1482911846046701,1.933052331055344,0.035915048213157,-0.0731398468366313,1.1818355358644232,0.4318181818181818,44,0.0201412271301382,0.5025716923063078,22.0,5,False,False,,False,5,False
macd_cross,67,8,24,10,1430,2.2895373079313988,0.0605600411294281,-0.1168527707197855,1.274165877226588,0.4444444444444444,171,0.1269099247158969,-1.7886286244646792,-0.0258516726323001,-0.0661436097760091,0.8833613152192493,0.3728813559322034,59,-0.0188074138666163,-0.7812183790447637,29.5,4,False,False,,False,4,False
macd_cross,68,14,28,10,1470,0.9418625700233244,0.0282687080873026,-0.1064813002207339,1.136156332349581,0.421875,128,0.0493453523428608,10.392691454177418,0.0823335383284128,-0.0386307653650838,1.4958479646672072,0.4761904761904761,42,0.0522144545224223,11.034190958368852,21.0,5,True,True,,True,5,True
macd_cross,69,14,36,12,1500,6.2131031611007135,0.1005304515639095,-0.0607607685890115,1.5790374309973962,0.4587155963302752,109,0.1751675966294184,30.958750375998548,0.1699599736093809,-0.0395888166049936,2.845334235124242,0.6363636363636364,33,0.1282190165294463,4.982816086142998,16.5,5,True,True,,True,5,True
macd_cross,70,10,26,9,1460,1.5695107374493262,0.0472796787744389,-0.1066111221161107,1.1937189351408188,0.4539473684210526,152,0.0810927597737383,-2.8158455749901967,-0.0586084187388178,-0.0787121704297565,0.76562350997118,0.4181818181818181,55,-0.0370791269125003,-1.7940913099876834,27.5,4,False,False,,False,4,False
macd_cross,71,8,38,12,1430,3.6375057688581065,0.0623950407142948,-0.0786890950252906,1.323496820632096,0.4265734265734265,143,0.1352551171845386,7.572397729681993,0.0908388001172059,-0.061433743815618,1.5927370442513369,0.5652173913043478,46,0.0592933207208636,2.081755524489281,23.0,5,True,True,,True,5,True
macd_cross,72,12,20,7,1500,3.197071995720391,0.0686248047365437,-0.0928077755359011,1.3218092927819602,0.4528301886792453,159,0.1399078624245133,-2.089878727958268,-0.0352783922409279,-0.0758389666182153,0.8544911993847119,0.4067796610169492,59,-0.0256856809704061,-0.6536852253423711,29.5,4,False,False,,False,4,False
macd_cross,73,16,36,8,1430,4.237025197897031,0.0889307225035798,-0.0781384075596616,1.482762549380801,0.4724409448818897,127,0.1550320416857458,7.890371657823758,0.0775770274181324,-0.047951200831178,1.4855468831721377,0.5238095238095238,42,0.049577862857528,1.862243269579798,21.0,5,True,True,,True,5,True
macd_cross,74,16,22,8,1440,1.560574513557507,0.0495146006688482,-0.1210095944002229,1.2204263540569398,0.4592592592592592,135,0.0910901615271253,40.180711065184525,0.1945528852020045,-0.0462290200892685,3.136254731016148,0.58,50,0.171548227122515,25.74738387440919,25.0,5,True,True,,True,5,True
macd_cross,75,16,22,12,1460,1.977163355141456,0.0452829361797271,-0.08966439706389,1.2480275505955791,0.4354838709677419,124,0.085728824031739,1.471728812983348,0.0288852788107006,-0.0725938068111279,1.1418120886637677,0.4871794871794871,39,0.0154244583931941,0.7443637922765636,19.5,5,False,False,,False,5,False
macd_cross,76,14,22,11,1460,3.632339402354145,0.07521486425945,-0.0910323264017793,1.4496211254495657,0.4796747967479675,123,0.154850937248913,1.8653357037308596,0.0313235464900196,-0.0574695479362503,1.143414059519989,0.5116279069767442,43,0.0154744753961337,0.513535630101615,21.5,5,False,False,,False,5,False
macd_cross,77,16,38,7,1440,7.0709523696498735,0.1002817265875911,-0.0682138080429547,1.6216453527140935,0.4573643410852713,129,0.2194156782210716,7.050717933823621,0.0664017274016967,-0.0413328858600844,1.411597180028562,0.5365853658536586,41,0.0393183750113301,0.9971383719238296,20.5,5,True,True,,True,5,True
macd_cross,78,14,40,11,1480,2.188374560247897,0.0620480207484624,-0.1019784047414365,1.3059220121170936,0.4601769911504424,113,0.106853222936305,15.396039138407458,0.1231201684744844,-0.0477091239175146,2.0812484993357585,0.5757575757575758,33,0.0865936364697792,7.035376584099664,16.5,5,True,True,,True,5,True
macd_cross,79,12,26,12,1480,2.1325808578376075,0.0451681917957307,-0.0831948247665351,1.2382615892094555,0.448,125,0.0857932079639647,13.341679912327525,0.0977312615624851,-0.0386307653650838,1.622381344424808,0.5116279069767442,43,0.0646879482150333,6.256119135316496,21.5,5,True,True,,True,5,True
macd_cross,80,10,28,10,1450,3.6285065135642025,0.0790490458706586,-0.1046434247476124,1.4030740978241436,0.4929577464788732,142,0.1761072572150548,29.119089758046883,0.1706095452961062,-0.0559439621801651,2.493933135122325,0.5769230769230769,52,0.1569182796225217,8.025089564864482,26.0,5,True,True,,True,5,True
macd_cross,81,12,34,9,1440,3.199779870196535,0.0594606508322268,-0.079760121971501,1.3103877196520874,0.4274809160305343,131,0.1213747417124286,5.347731384952703,0.0712419313764093,-0.0603225508593467,1.4335325033753543,0.5227272727272727,44,0.0430619306458295,1.6712810261614146,22.0,5,True,True,,True,5,True
macd_cross,82,8,34,11,1440,1.8137142333827505,0.0537267150190766,-0.1061459240626837,1.2173201969659888,0.4545454545454545,143,0.0927881384258568,39.065249050803686,0.1876362468684941,-0.0483244905788056,2.8833134238870914,0.62,50,0.1734126979538821,21.538811534793584,25.0,5,True,True,,True,5,True
macd_cross,83,8,36,8,1470,0.1842584582762102,0.0126068240411782,-0.1663044882987636,1.0388353106921622,0.4478527607361963,163,0.0153274965995953,2.288792063092357,0.0392574544563718,-0.0676139976266392,1.1753556319010992,0.4545454545454545,55,0.0219344453256278,12.421639063436498,27.5,5,False,False,,False,5,False
