strategy,trial_id,p_bb_period,p_bb_num_std,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
bb_lower_bounce,113,25,2.75,180,3.0,-2.5,-1.2549208702458956,-0.2239225618148375,-0.3332583805345709,0.88815331214255,0.4796895213454075,3865,-0.2388880004412847,-2.198258483731327,-0.7878076129911806,-0.4408099895903666,0.5657165108294764,0.3659824046920821,1705,-0.4077886764897751,,852.5,3,False,False,,False,3,False
bb_lower_bounce,114,15,2.25,360,2.5,-2.5,-1.4803437136227833,-0.4392619053652304,-0.4405677254442092,0.8243307739467695,0.5078195218407334,5563,-0.4127136394730043,-2.0363926132280947,-0.7225912566203034,-0.483684092608944,0.6193663018220386,0.4234440626193203,2619,-0.4690007826618583,,1309.5,3,False,False,,False,3,False
bb_lower_bounce,115,30,2.5,180,2.5,-1.0,-1.1282294726009168,-1.576396225125152,-0.8698846920327504,0.5366500016034846,0.2610095435207543,8697,-0.865865191607635,-1.322671415133518,-2.3823289529690217,-0.7559801776706415,0.300692649899569,0.1924654023577652,3902,-0.7559801776706415,,1951.0,2,False,False,,False,2,False
bb_lower_bounce,116,40,1.5,180,2.0,-2.25,-1.3544858399868966,-0.5206551931890578,-0.5432000564587123,0.7571812037039499,0.5184563758389261,4768,-0.4886617426588125,-1.925155884820439,-1.2136887203872724,-0.5145659579382594,0.4500767865120508,0.4158464566929133,2032,-0.5054351089734841,,1016.0,3,False,False,,False,3,False
bb_lower_bounce,117,25,3.0,330,3.25,-1.75,-1.432261799874367,-0.4447398887202921,-0.4602416066163866,0.8229418547515581,0.3714831538728725,5758,-0.4186959876354367,-1.813771663539996,-1.009923255643594,-0.5470901044379828,0.5494664190648816,0.2915758896151053,2754,-0.5199065993115537,,1377.0,2,False,False,,False,2,False
bb_lower_bounce,118,25,2.25,270,3.5,-2.25,-1.2899968685975831,-0.2373610680479982,-0.3339083716421432,0.8870458905196631,0.4222597778850797,4142,-0.2471922958045392,-2.023063692874148,-0.856800999429639,-0.4829057013335758,0.5843940772615804,0.3256947830326669,2051,-0.4336250493611948,,1025.5,2,False,False,,False,2,False
bb_lower_bounce,119,30,2.25,120,3.5,-2.75,-0.6717487050425524,-0.0729669360034152,-0.2481143231256156,0.9584520054808086,0.4819277108433735,2905,-0.0877913935643986,-2.5483390478355323,-0.6331857632584437,-0.3634276761936763,0.583531383335187,0.3788509575353871,1201,-0.324903242187591,,600.5,3,False,False,,False,3,False
bb_lower_bounce,120,20,2.5,360,3.5,-1.75,-1.4626589737452451,-0.4676043080892729,-0.4629976261702641,0.8159617336964723,0.3592793423124016,5717,-0.4343954282349614,-1.8730539485168032,-0.7870516718784255,-0.5293330831071761,0.592117851097849,0.2789817681458548,2907,-0.5124662418334063,,1453.5,2,False,False,,False,2,False
bb_lower_bounce,121,10,3.0,150,3.5,-2.0,-1.3869786021006865,-0.408216795491337,-0.4536737811284418,0.8176212924017411,0.3845456605483798,4413,-0.393488623579513,-1.97034508464497,-1.0483570490414875,-0.5014359281637355,0.5300081748270086,0.2931547619047619,2016,-0.4867336242398365,,1008.0,2,False,False,,False,2,False
bb_lower_bounce,122,15,3.0,150,1.5,-3.0,-1.402912962448837,-0.5483487550981422,-0.514698014385456,0.759582907097894,0.6528062651501025,5363,-0.4754873380097077,-2.058731869962935,-1.129518231706626,-0.4785279312785715,0.4955454061735356,0.550369685767098,2164,-0.47001846251156,,1082.0,3,False,False,,False,3,False
