date,stock_code,buy_time,sell_time,buy_price,sell_price,profit_pct,win,sell_reason,current_close,current_volume,prev_close,daily_change_pct,avg_volume_5d,volume_ratio,daily_volatility,avg_volatility_5d,ma5,ma20,price_vs_ma5,price_vs_ma20,rsi,vs_20d_high_pct,vs_20d_low_pct,gap_up,gap_down,is_green,body_size_pct
20250915,090710,11:15,11:44,3526,3632,3.0,True,profit_3.0pct,3020.0,19264247.0,2955.0,2.199661590524535,18127988.4,1.0626797951834523,7.28476821192053,6.611387274078181,2866.0,2625.25,5.373342637822749,15.036663174935722,70.09345794392523,-3.6682615629984054,29.059829059829063,False,False,True,1.6835016835016834
20250915,351330,11:30,13:28,10012,9812,-2.0,False,stop_loss_2.0pct,8970.0,1553221.0,8510.0,5.405405405405405,1236339.2,1.2563065217053702,10.033444816053512,7.277913039368615,8772.0,7571.0,2.2571819425444595,18.478404437987056,73.10513447432763,-4.574468085106383,39.06976744186046,False,False,True,5.1582649472450175
20250915,126730,12:00,12:46,19202,18818,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250915,214370,10:06,10:39,64500,66435,3.0,True,profit_3.0pct,,,,,,,,,,,,,,,,,,,
20250915,234030,14:09,14:27,10012,9812,-2.0,False,stop_loss_2.0pct,9750.0,19166431.0,8380.0,16.348448687350835,4363444.8,4.392499934913809,17.435897435897434,8.12740102847555,8552.0,7923.0,14.00841908325538,23.05944717909883,77.17391304347827,-4.129793510324483,34.48275862068966,False,False,True,14.705882352941178
20250915,319400,10:03,11:31,9478,9288,-2.0,False,stop_loss_2.0pct,9060.0,32046612.0,8320.0,8.89423076923077,11794331.2,2.717119899091862,18.984547461368653,10.149432496128057,8142.0,5929.25,11.274871039056743,52.80178774718556,91.97916666666667,-9.850746268656717,110.20881670533642,False,False,True,8.24372759856631
20250915,456160,10:06,10:27,182540,178889,-2.0,False,stop_loss_2.0pct,171300.0,789730.0,165900.0,3.25497287522604,495152.2,1.5949237426391318,13.952130764740222,10.495488065904118,155480.0,142540.0,10.174942114741446,20.176792479304055,65.29850746268656,-6.64850136239782,84.78964401294499,False,False,True,4.5149481391092126
20250915,456160,10:30,11:40,180040,185441,3.0,True,profit_3.0pct,171300.0,789730.0,165900.0,3.25497287522604,495152.2,1.5949237426391318,13.952130764740222,10.495488065904118,155480.0,142540.0,10.174942114741446,20.176792479304055,65.29850746268656,-6.64850136239782,84.78964401294499,False,False,True,4.5149481391092126
20250916,249420,11:12,13:31,26940,26401,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250916,044480,10:09,10:39,608,596,-2.0,False,stop_loss_2.0pct,548.0,57799599.0,530.0,3.3962264150943398,22759372.8,2.5395954232974294,22.62773722627737,14.095892654655994,459.2,417.5,19.33797909407666,31.257485029940117,67.3960612691466,-16.207951070336392,54.3661971830986,True,False,False,4.861111111111112
20250916,099410,09:57,11:11,6352,6225,-2.0,False,stop_loss_2.0pct,6290.0,1811302.0,6720.0,-6.398809523809524,7741605.6,0.2339698111203185,9.85691573926868,12.723883201103153,5994.0,4476.0,4.938271604938271,40.52725647899911,85.57089084065245,-14.305177111716622,92.35474006116208,False,False,False,6.814814814814815
20250916,006910,09:57,09:58,4722,4864,3.0,True,profit_3.0pct,4140.0,4475177.0,4220.0,-1.8957345971563981,11850280.6,0.3776431251762933,5.797101449275362,7.148333424578088,4174.0,3931.25,-0.8145663632007666,5.3100158982511925,53.0120481927711,-7.897664071190211,26.993865030674847,False,False,False,1.66270783847981
20250916,006910,10:00,10:45,4858,4761,-2.0,False,stop_loss_2.0pct,4140.0,4475177.0,4220.0,-1.8957345971563981,11850280.6,0.3776431251762933,5.797101449275362,7.148333424578088,4174.0,3931.25,-0.8145663632007666,5.3100158982511925,53.0120481927711,-7.897664071190211,26.993865030674847,False,False,False,1.66270783847981
20250916,006910,11:03,12:54,4691,4597,-2.0,False,stop_loss_2.0pct,4140.0,4475177.0,4220.0,-1.8957345971563981,11850280.6,0.3776431251762933,5.797101449275362,7.148333424578088,4174.0,3931.25,-0.8145663632007666,5.3100158982511925,53.0120481927711,-7.897664071190211,26.993865030674847,False,False,False,1.66270783847981
20250916,380550,09:48,10:22,17360,17013,-2.0,False,stop_loss_2.0pct,15930.0,1713178.0,15880.0,0.3148614609571789,5190693.6,0.33004799204483964,3.89202762084118,9.123659027330893,15320.0,12756.0,3.981723237597911,24.882408278457195,82.13851761846902,-5.008944543828265,56.945812807881765,False,False,False,1.0559006211180124
20250916,044180,09:39,10:06,810,794,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250916,044180,14:33,14:35,882,864,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250916,413630,10:00,10:21,3043,3134,3.0,True,profit_3.0pct,3055.0,4024210.0,3270.0,-6.574923547400611,22441102.2,0.17932318850185533,8.674304418985269,15.57989762005549,2798.0,1967.1,9.185132237312366,55.304763357226385,82.60681916271041,-11.06259097525473,108.24812542603954,False,False,False,6.574923547400611
20250916,413630,10:21,10:22,3073,3165,3.0,True,profit_3.0pct,3055.0,4024210.0,3270.0,-6.574923547400611,22441102.2,0.17932318850185533,8.674304418985269,15.57989762005549,2798.0,1967.1,9.185132237312366,55.304763357226385,82.60681916271041,-11.06259097525473,108.24812542603954,False,False,False,6.574923547400611
20250916,413630,10:45,10:49,3118,3056,-2.0,False,stop_loss_2.0pct,3055.0,4024210.0,3270.0,-6.574923547400611,22441102.2,0.17932318850185533,8.674304418985269,15.57989762005549,2798.0,1967.1,9.185132237312366,55.304763357226385,82.60681916271041,-11.06259097525473,108.24812542603954,False,False,False,6.574923547400611
20250916,104830,09:54,15:00,27890,27900,0.04,True,profit_0.0pct,,,,,,,,,,,,,,,,,,,
20250916,008040,10:06,10:42,1454,1425,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250916,085310,11:00,11:38,1635,1602,-2.0,False,stop_loss_2.0pct,1515.0,6469681.0,1531.0,-1.0450685826257349,29675349.6,0.21801532542012578,6.336633663366337,10.534235287746927,1457.2,1234.15,3.9665111172110863,22.756553093222045,79.78848413631022,-7.05521472392638,62.72824919441461,True,False,False,3.318442884492661
20250916,417970,14:54,14:59,13446,13177,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250916,099430,11:15,15:00,7136,7170,0.48,True,profit_0.5pct,,,,,,,,,,,,,,,,,,,
20250916,125490,10:30,10:38,6750,6615,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250916,125490,11:39,11:55,6914,7121,3.0,True,profit_3.0pct,,,,,,,,,,,,,,,,,,,
20250916,125490,11:57,12:10,7202,7418,3.0,True,profit_3.0pct,,,,,,,,,,,,,,,,,,,
20250916,125490,13:03,13:24,7318,7538,3.0,True,profit_3.0pct,,,,,,,,,,,,,,,,,,,
20250916,125490,14:24,14:51,7976,7816,-2.0,False,stop_loss_2.0pct,,,,,,,,,,,,,,,,,,,
20250916,351330,13:03,13:40,10058,10360,3.0,True,profit_3.0pct,8970.0,1553221.0,8510.0,5.405405405405405,1236339.2,1.2563065217053702,10.033444816053512,7.277913039368615,8772.0,7571.0,2.2571819425444595,18.478404437987056,73.10513447432763,-4.574468085106383,39.06976744186046,False,False,True,5.1582649472450175
20250916,351330,14:27,14:28,10832,10615,-2.0,False,stop_loss_2.0pct,8970.0,1553221.0,8510.0,5.405405405405405,1236339.2,1.2563065217053702,10.033444816053512,7.277913039368615,8772.0,7571.0,2.2571819425444595,18.478404437987056,73.10513447432763,-4.574468085106383,39.06976744186046,False,False,True,5.1582649472450175
20250916,351330,14:36,14:37,11092,11425,3.0,True,profit_3.0pct,8970.0,1553221.0,8510.0,5.405405405405405,1236339.2,1.2563065217053702,10.033444816053512,7.277913039368615,8772.0,7571.0,2.2571819425444595,18.478404437987056,73.10513447432763,-4.574468085106383,39.06976744186046,False,False,True,5.1582649472450175
20250916,351330,14:39,14:43,11672,12022,3.0,True,profit_3.0pct,8970.0,1553221.0,8510.0,5.405405405405405,1236339.2,1.2563065217053702,10.033444816053512,7.277913039368615,8772.0,7571.0,2.2571819425444595,18.478404437987056,73.10513447432763,-4.574468085106383,39.06976744186046,False,False,True,5.1582649472450175
